alt_km,layer,pressure_hPa,region,process,reaction,rate_cm3_s
4.5,4,620.6638940292052,troposphere,loss,O3 + hv -> O1D + O2,11230027.39730683
4.5,4,620.6638940292052,troposphere,loss,NO + O3 -> NO2 + O2,680.6709909131062
4.5,4,620.6638940292052,troposphere,loss,OH + O3 -> HO2 + O2,32150.661561896162
4.5,4,620.6638940292052,troposphere,loss,H + O3 -> OH + O2,40.51714202619452
4.5,4,620.6638940292052,troposphere,loss,O + O3 -> O2 + O2,164.25383986921187
4.5,4,620.6638940292052,troposphere,loss,O3 + M -> O + O2 + M,482.0525451878611
4.5,4,620.6638940292052,troposphere,loss,O1D + O3 -> O2 + O2,0.7505755088000526
4.5,4,620.6638940292052,troposphere,loss,CH3 + O3 -> H2CO + HO2,82.04747719809481
4.5,4,620.6638940292052,troposphere,loss,NO2 + O3 -> NO3 + O2,19.711035358664347
4.5,4,620.6638940292052,troposphere,loss,HS + O3 -> HSO + O2,43.140153781537656
4.5,4,620.6638940292052,troposphere,loss,SO + O3 -> SO2 + O2,29.122998787726583
4.5,4,620.6638940292052,troposphere,loss,rainout,0.07140059892053283
4.5,4,620.6638940292052,troposphere,loss,S + O3 -> SO + O2,0.004300494163426182
4.5,4,620.6638940292052,troposphere,loss,SO2 + O3 -> SO3 + O2,0.0009606907650885148
4.5,4,620.6638940292052,troposphere,loss,Cl + O3 -> ClO + O2,6.488595158555094e-21
4.5,4,620.6638940292052,troposphere,loss,CS + O3 -> OCS + O2,9.721552861314731e-23
5.5,5,546.4037048849217,troposphere,production,O + O2 + M -> O3 + M,83408190.02579618
5.5,5,546.4037048849217,troposphere,production,NO3 + O2 -> NO2 + O3,5.733352785964966e-16
5.5,5,546.4037048849217,troposphere,production,HO2 + O2 -> OH + O3,3.5107179242142556e-24
5.5,5,546.4037048849217,troposphere,production,NO2 + O2 -> NO + O3,7.307845897966623e-32
5.5,5,546.4037048849217,troposphere,production,OH + O2 -> H + O3,1.3221142684955617e-55
5.5,5,546.4037048849217,troposphere,production,O2 + O2 -> O + O3,3.0243470234468787e-62
5.5,5,546.4037048849217,troposphere,production,SO3 + O2 -> SO2 + O3,2.3793198106023717e-55
5.5,5,546.4037048849217,troposphere,production,ClO + O2 -> Cl + O3,1.923377594059556e-50
5.5,5,546.4037048849217,troposphere,production,HSO + O2 -> HS + O3,4.570015197385253e-55
5.5,5,546.4037048849217,troposphere,production,SO + O2 -> S + O3,5.801630266378499e-77
5.5,5,546.4037048849217,troposphere,production,O2 + O2 -> O1D + O3,4.967037361305492e-96
5.5,5,546.4037048849217,troposphere,production,SO2 + O2 -> SO + O3,5.622298618676741e-79
5.5,5,546.4037048849217,troposphere,production,H2CO + HO2 -> CH3 + O3,8.449338323969633e-74
5.5,5,546.4037048849217,troposphere,production,OCS + O2 -> CS + O3,3.3073747176712213e-103
5.5,5,546.4037048849217,troposphere,loss,O3 + hv -> O + O2,97645334.56127937
5.5,5,546.4037048849217,troposphere,loss,O3 + hv -> O1D + O2,13697502.9754053
5.5,5,546.4037048849217,troposphere,loss,NO + O3 -> NO2 + O2,1159.1982290755639
5.5,5,546.4037048849217,troposphere,loss,OH + O3 -> HO2 + O2,33973.23850430021
5.5,5,546.4037048849217,troposphere,loss,H + O3 -> OH + O2,45.33270149629512
5.5,5,546.4037048849217,troposphere,loss,O + O3 -> O2 + O2,212.15373982872478
5.5,5,546.4037048849217,troposphere,loss,O3 + M -> O + O2 + M,170.7918400920606
5.5,5,546.4037048849217,troposphere,loss,O1D + O3 -> O2 + O2,1.1555296306699374
5.5,5,546.4037048849217,troposphere,loss,CH3 + O3 -> H2CO + HO2,80.20730511630072
5.5,5,546.4037048849217,troposphere,loss,NO2 + O3 -> NO3 + O2,19.105903531166696
5.5,5,546.4037048849217,troposphere,loss,HS + O3 -> HSO + O2,21.62560190439222
5.5,5,546.4037048849217,troposphere,loss,SO + O3 -> SO2 + O2,37.75326707986635
5.5,5,546.4037048849217,troposphere,loss,rainout,0.0639192455886434
5.5,5,546.4037048849217,troposphere,loss,S + O3 -> SO + O2,0.00628462920869649
5.5,5,546.4037048849217,troposphere,loss,SO2 + O3 -> SO3 + O2,0.00036528286999233634
5.5,5,546.4037048849217,troposphere,loss,Cl + O3 -> ClO + O2,6.538658522315949e-21
5.5,5,546.4037048849217,troposphere,loss,CS + O3 -> OCS + O2,1.128247658094723e-22
6.5,6,479.575815163964,troposphere,production,O + O2 + M -> O3 + M,97141063.58987452
6.5,6,479.575815163964,troposphere,production,NO3 + O2 -> NO2 + O3,1.1151676122135853e-16
6.5,6,479.575815163964,troposphere,production,HO2 + O2 -> OH + O3,2.9588045424161076e-25
6.5,6,479.575815163964,troposphere,production,NO2 + O2 -> NO + O3,5.343989889669734e-33
6.5,6,479.575815163964,troposphere,production,OH + O2 -> H + O3,1.9435924899624822e-57
6.5,6,479.575815163964,troposphere,production,O2 + O2 -> O + O3,1.4719721882053485e-64
6.5,6,479.575815163964,troposphere,production,SO3 + O2 -> SO2 + O3,3.1150264266115396e-57
6.5,6,479.575815163964,troposphere,production,ClO + O2 -> Cl + O3,1.9850181179347524e-51
6.5,6,479.575815163964,troposphere,production,HSO + O2 -> HS + O3,1.0091734591364332e-56
6.5,6,479.575815163964,troposphere,production,SO + O2 -> S + O3,3.971063457768471e-79
6.5,6,479.575815163964,troposphere,production,O2 + O2 -> O1D + O3,2.7829698620324755e-99
6.5,6,479.575815163964,troposphere,production,SO2 + O2 -> SO + O3,1.139616622282818e-81
6.5,6,479.575815163964,troposphere,production,H2CO + HO2 -> CH3 + O3,4.3727854232956287e-76
6.5,6,479.575815163964,troposphere,production,OCS + O2 -> CS + O3,2.339135904526413e-106
6.5,6,479.575815163964,troposphere,loss,O3 + hv -> O + O2,112974734.96344751
6.5,6,479.575815163964,troposphere,loss,O3 + hv -> O1D + O2,16595551.164432198
6.5,6,479.575815163964,troposphere,loss,NO + O3 -> NO2 + O2,2321.5522476089495
6.5,6,479.575815163964,troposphere,loss,OH + O3 -> HO2 + O2,33873.43574744686
6.5,6,479.575815163964,troposphere,loss,H + O3 -> OH + O2,47.284391980868385
6.5,6,479.575815163964,troposphere,loss,O + O3 -> O2 + O2,264.3749910497018
6.5,6,479.575815163964,troposphere,loss,O3 + M -> O + O2 + M,51.06212704493531
6.5,6,479.575815163964,troposphere,loss,O1D + O3 -> O2 + O2,1.7644498643709867
6.5,6,479.575815163964,troposphere,loss,CH3 + O3 -> H2CO + HO2,72.1776333500122
6.5,6,479.575815163964,troposphere,loss,NO2 + O3 -> NO3 + O2,19.164037634180044
6.5,6,479.575815163964,troposphere,loss,HS + O3 -> HSO + O2,11.865723560782
6.5,6,479.575815163964,troposphere,loss,SO + O3 -> SO2 + O2,52.08285469387495
6.5,6,479.575815163964,troposphere,loss,rainout,0.05891998241607703
6.5,6,479.575815163964,troposphere,loss,S + O3 -> SO + O2,0.009018621485496172
6.5,6,479.575815163964,troposphere,loss,SO2 + O3 -> SO3 + O2,0.00013377670174487914
6.5,6,479.575815163964,troposphere,loss,Cl + O3 -> ClO + O2,6.574088908720437e-21
6.5,6,479.575815163964,troposphere,loss,CS + O3 -> OCS + O2,1.134677811454554e-22
7.5,7,419.4662997850732,troposphere,production,O + O2 + M -> O3 + M,111263840.69666296
7.5,7,419.4662997850732,troposphere,production,NO3 + O2 -> NO2 + O3,1.769345528161054e-17
7.5,7,419.4662997850732,troposphere,production,HO2 + O2 -> OH + O3,1.8519331339695116e-26
7.5,7,419.4662997850732,troposphere,production,NO2 + O2 -> NO + O3,2.9573627138159738e-34
7.5,7,419.4662997850732,troposphere,production,OH + O2 -> H + O3,1.714007876692583e-59
7.5,7,419.4662997850732,troposphere,production,O2 + O2 -> O + O3,3.987263502554064e-67
7.5,7,419.4662997850732,troposphere,production,SO3 + O2 -> SO2 + O3,3.6862424765796188e-59
7.5,7,419.4662997850732,troposphere,production,ClO + O2 -> Cl + O3,1.6148397183991486e-52
7.5,7,419.4662997850732,troposphere,production,HSO + O2 -> HS + O3,1.7633119027481062e-58
7.5,7,419.4662997850732,troposphere,production,SO + O2 -> S + O3,1.5610571136182818e-81
7.5,7,419.4662997850732,troposphere,production,O2 + O2 -> O1D + O3,6.782479847874163e-103
7.5,7,419.4662997850732,troposphere,production,SO2 + O2 -> SO + O3,1.3162639917716603e-84
7.5,7,419.4662997850732,troposphere,production,H2CO + HO2 -> CH3 + O3,1.1387408596244445e-78
7.5,7,419.4662997850732,troposphere,production,OCS + O2 -> CS + O3,7.397772806442461e-110
7.5,7,419.4662997850732,troposphere,loss,O3 + hv -> O + O2,128629989.3092418
7.5,7,419.4662997850732,troposphere,loss,O3 + hv -> O1D + O2,19691094.68011067
7.5,7,419.4662997850732,troposphere,loss,NO + O3 -> NO2 + O2,4928.806838301818
7.5,7,419.4662997850732,troposphere,loss,OH + O3 -> HO2 + O2,31461.64724892494
7.5,7,419.4662997850732,troposphere,loss,H + O3 -> OH + O2,45.52717338243405
7.5,7,419.4662997850732,troposphere,loss,O + O3 -> O2 + O2,310.74633683752944
7.5,7,419.4662997850732,troposphere,loss,O3 + M -> O + O2 + M,13.02538909452679
7.5,7,419.4662997850732,troposphere,loss,O1D + O3 -> O2 + O2,2.596438497106525
7.5,7,419.4662997850732,troposphere,loss,CH3 + O3 -> H2CO + HO2,59.457040069503684
7.5,7,419.4662997850732,troposphere,loss,NO2 + O3 -> NO3 + O2,18.81884055939008
7.5,7,419.4662997850732,troposphere,loss,HS + O3 -> HSO + O2,7.013293750103233
7.5,7,419.4662997850732,troposphere,loss,SO + O3 -> SO2 + O2,72.52502659257783
7.5,7,419.4662997850732,troposphere,loss,rainout,0.044561486176395056
7.5,7,419.4662997850732,troposphere,loss,S + O3 -> SO + O2,0.012643600033223403
7.5,7,419.4662997850732,troposphere,loss,SO2 + O3 -> SO3 + O2,4.847058848359934e-05
7.5,7,419.4662997850732,troposphere,loss,Cl + O3 -> ClO + O2,6.484652404469129e-21
7.5,7,419.4662997850732,troposphere,loss,CS + O3 -> OCS + O2,1.0052244296956908e-22
8.5,8,365.4796758101412,troposphere,production,O + O2 + M -> O3 + M,124352608.5596798
8.5,8,365.4796758101412,troposphere,production,NO3 + O2 -> NO2 + O3,2.194478099127049e-18
8.5,8,365.4796758101412,troposphere,production,HO2 + O2 -> OH + O3,8.826149370989892e-28
8.5,8,365.4796758101412,troposphere,production,NO2 + O2 -> NO + O3,1.219760348793968e-35
8.5,8,365.4796758101412,troposphere,production,OH + O2 -> H + O3,9.518779389423494e-62
8.5,8,365.4796758101412,troposphere,production,O2 + O2 -> O + O3,6.295629141761408e-70
8.5,8,365.4796758101412,troposphere,production,SO3 + O2 -> SO2 + O3,4.227850890522817e-61
8.5,8,365.4796758101412,troposphere,production,ClO + O2 -> Cl + O3,1.0539165948950264e-53
8.5,8,365.4796758101412,troposphere,production,HSO + O2 -> HS + O3,2.41125407262076e-60
8.5,8,365.4796758101412,troposphere,production,SO + O2 -> S + O3,3.609765778555754e-84
8.5,8,365.4796758101412,troposphere,production,O2 + O2 -> O1D + O3,7.683711355032644e-107
8.5,8,365.4796758101412,troposphere,production,SO2 + O2 -> SO + O3,9.206490858443017e-88
8.5,8,365.4796758101412,troposphere,production,H2CO + HO2 -> CH3 + O3,1.5774099021328382e-81
8.5,8,365.4796758101412,troposphere,production,OCS + O2 -> CS + O3,1.1156286510798e-113
8.5,8,365.4796758101412,troposphere,loss,O3 + hv -> O + O2,142976077.96139684
8.5,8,365.4796758101412,troposphere,loss,O3 + hv -> O1D + O2,22727095.66381938
8.5,8,365.4796758101412,troposphere,loss,NO + O3 -> NO2 + O2,9606.635914247518
8.5,8,365.4796758101412,troposphere,loss,OH + O3 -> HO2 + O2,27334.288113797524
8.5,8,365.4796758101412,troposphere,loss,H + O3 -> OH + O2,40.78008972460737
8.5,8,365.4796758101412,troposphere,loss,O + O3 -> O2 + O2,340.6157385415266
8.5,8,365.4796758101412,troposphere,loss,O3 + M -> O + O2 + M,2.8414356921514012
8.5,8,365.4796758101412,troposphere,loss,O1D + O3 -> O2 + O2,3.631946876429727
8.5,8,365.4796758101412,troposphere,loss,CH3 + O3 -> H2CO + HO2,45.19584622311474
8.5,8,365.4796758101412,troposphere,loss,NO2 + O3 -> NO3 + O2,17.297605870416902
8.5,8,365.4796758101412,troposphere,loss,HS + O3 -> HSO + O2,4.423195721661346
8.5,8,365.4796758101412,troposphere,loss,SO + O3 -> SO2 + O2,98.85277886809438
8.5,8,365.4796758101412,troposphere,loss,rainout,0.029959147155825296
8.5,8,365.4796758101412,troposphere,loss,S + O3 -> SO + O2,0.017258146474334844
8.5,8,365.4796758101412,troposphere,loss,SO2 + O3 -> SO3 + O2,1.7501708355907246e-05
8.5,8,365.4796758101412,troposphere,loss,Cl + O3 -> ClO + O2,6.220884469607312e-21
8.5,8,365.4796758101412,troposphere,loss,CS + O3 -> OCS + O2,8.117225876942599e-23
9.5,9,317.1157212904203,troposphere,production,O + O2 + M -> O3 + M,135593540.10215682
9.5,9,317.1157212904203,troposphere,production,NO3 + O2 -> NO2 + O3,2.2643042976675165e-19
9.5,9,317.1157212904203,troposphere,production,HO2 + O2 -> OH + O3,3.6147823303636593e-29
9.5,9,317.1157212904203,troposphere,production,NO2 + O2 -> NO + O3,4.23873651916249e-37
9.5,9,317.1157212904203,troposphere,production,OH + O2 -> H + O3,4.129126740497907e-64
9.5,9,317.1157212904203,troposphere,production,O2 + O2 -> O + O3,7.353857075519889e-73
9.5,9,317.1157212904203,troposphere,production,SO3 + O2 -> SO2 + O3,4.783060619656608e-63
9.5,9,317.1157212904203,troposphere,production,ClO + O2 -> Cl + O3,6.0628601841361126e-55
9.5,9,317.1157212904203,troposphere,production,HSO + O2 -> HS + O3,2.851502313916861e-62
9.5,9,317.1157212904203,troposphere,production,SO + O2 -> S + O3,6.086923981264358e-87
9.5,9,317.1157212904203,troposphere,production,O2 + O2 -> O1D + O3,5.6869817080285995e-111
9.5,9,317.1157212904203,troposphere,production,SO2 + O2 -> SO + O3,4.998477918519665e-91
9.5,9,317.1157212904203,troposphere,production,H2CO + HO2 -> CH3 + O3,1.5365315602007788e-84
9.5,9,317.1157212904203,troposphere,production,OCS + O2 -> CS + O3,1.1142241870057974e-117
9.5,9,317.1157212904203,troposphere,loss,O3 + hv -> O + O2,155106762.95639715
9.5,9,317.1157212904203,troposphere,loss,O3 + hv -> O1D + O2,25531164.98278393
9.5,9,317.1157212904203,troposphere,loss,NO + O3 -> NO2 + O2,15539.495149935745
9.5,9,317.1157212904203,troposphere,loss,OH + O3 -> HO2 + O2,22866.7460009496
9.5,9,317.1157212904203,troposphere,loss,H + O3 -> OH + O2,35.31674120998256
