
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL      FOH      FHO2      FNO     FNO2      FH    FH2O2     FNO3    FN2O5    FHNO3      FO       FN      FH2     FCH4    FN2O
   5.000E+04 9.538E+05 2.447E+19 2.369E+05 1.222E-18 2.518E+06 0.000E+00 3.670E-35 5.345E-36 5.099E-06 2.265E-06 2.018E-08 9.341E-03 5.206E+18 2.603E+06 3.142E-03 2.997E-32 9.717E-35 1.064E-13 8.291E-12 8.173E-12 2.526E-11 4.224E-21 5.197E-10 1.784E-14 4.035E-16 1.504E-10 4.452E-17 3.711E-21 5.000E-07 8.080E-07 2.730E-07
   1.500E+05 8.441E+05 2.208E+19 1.730E+05 2.688E-16 2.697E+06 0.000E+00 7.854E-33 1.970E-33 5.512E-06 2.453E-06 2.216E-08 6.181E-03 4.698E+18 2.146E+06 3.827E-03 8.117E-30 5.190E-32 9.719E-14 7.780E-12 4.833E-12 1.304E-11 3.711E-21 5.210E-10 1.224E-14 2.166E-16 1.718E-10 5.752E-17 3.905E-21 4.995E-07 8.054E-07 2.730E-07
   2.500E+05 7.454E+05 1.983E+19 1.284E+05 4.287E-14 2.890E+06 0.000E+00 1.239E-30 5.147E-31 5.852E-06 2.619E-06 2.490E-08 4.200E-03 4.218E+18 2.073E+06 4.634E-03 1.575E-27 1.626E-29 1.045E-13 7.588E-12 4.882E-12 1.164E-11 3.905E-21 4.999E-10 1.182E-14 2.748E-16 2.047E-10 7.779E-17 4.100E-21 4.992E-07 8.033E-07 2.729E-07
   3.500E+05 6.568E+05 1.783E+19 8.204E+04 3.868E-12 3.060E+06 0.000E+00 1.286E-28 8.693E-29 6.030E-06 2.765E-06 2.846E-08 2.495E-03 3.793E+18 2.009E+06 5.517E-03 1.975E-25 2.888E-27 1.127E-13 7.103E-12 6.296E-12 1.308E-11 4.100E-21 4.409E-10 1.242E-14 5.475E-16 2.412E-10 1.056E-16 4.315E-21 4.990E-07 8.017E-07 2.728E-07
   4.500E+05 5.771E+05 1.602E+19 4.751E+04 2.247E-10 3.185E+06 0.000E+00 8.913E-27 1.020E-26 6.095E-06 2.894E-06 3.262E-08 1.375E-03 3.409E+18 1.958E+06 6.414E-03 1.622E-23 3.099E-25 1.222E-13 6.372E-12 8.597E-12 1.540E-11 4.315E-21 3.584E-10 1.301E-14 1.227E-15 2.757E-10 1.427E-16 4.397E-21 4.989E-07 8.003E-07 2.728E-07
   5.500E+05 5.056E+05 1.439E+19 2.423E+04 3.411E-08 3.228E+06 0.000E+00 4.343E-25 3.439E-24 6.044E-06 3.007E-06 3.711E-08 6.891E-04 3.062E+18 1.855E+06 7.223E-03 1.060E-21 3.824E-23 1.289E-13 5.357E-12 1.152E-11 1.740E-11 4.397E-21 2.690E-10 1.289E-14 2.749E-15 3.024E-10 1.901E-16 4.161E-21 4.988E-07 7.994E-07 2.727E-07
   6.500E+05 4.414E+05 1.291E+19 1.079E+04 2.729E-06 3.180E+06 0.000E+00 1.695E-23 6.784E-22 5.895E-06 3.106E-06 4.177E-08 3.115E-04 2.747E+18 1.629E+06 7.876E-03 7.489E-20 5.117E-21 1.262E-13 4.170E-12 1.419E-11 1.765E-11 4.161E-21 1.879E-10 1.173E-14 5.610E-15 3.180E-10 2.488E-16 3.715E-21 4.988E-07 7.986E-07 2.726E-07
   7.500E+05 3.838E+05 1.156E+19 4.168E+03 4.467E-05 3.042E+06 0.000E+00 4.512E-22 3.066E-20 5.651E-06 3.193E-06 4.656E-08 1.260E-04 2.460E+18 1.339E+06 8.334E-03 2.777E-18 2.199E-19 1.158E-13 3.005E-12 1.706E-11 1.709E-11 3.715E-21 1.238E-10 1.000E-14 1.142E-14 3.253E-10 3.217E-16 3.356E-21 4.988E-07 7.981E-07 2.725E-07
   8.500E+05 3.324E+05 1.032E+19 1.378E+03 2.441E-04 2.845E+06 0.000E+00 7.347E-21 5.292E-19 5.347E-06 3.269E-06 5.154E-08 4.468E-05 2.197E+18 1.102E+06 8.627E-03 4.830E-17 3.822E-18 1.068E-13 2.033E-12 2.208E-11 1.756E-11 3.356E-21 7.875E-11 8.406E-15 2.600E-14 3.296E-10 4.141E-16 3.122E-21 4.987E-07 7.976E-07 2.724E-07
   9.500E+05 2.866E+05 9.171E+18 3.814E+02 6.027E-04 2.628E+06 0.000E+00 8.158E-20 4.888E-18 5.018E-06 3.336E-06 5.710E-08 1.344E-05 1.951E+18 9.157E+05 8.859E-03 4.953E-16 3.669E-17 9.984E-14 1.355E-12 2.920E-11 1.853E-11 3.122E-21 4.971E-11 7.082E-15 5.346E-14 3.337E-10 5.394E-16 2.817E-21 4.987E-07 7.973E-07 2.723E-07
   1.050E+06 2.460E+05 8.087E+18 7.044E+01 6.248E-04 2.496E+06 0.000E+00 6.846E-19 2.943E-17 4.702E-06 3.394E-06 6.563E-08 2.625E-06 1.721E+18 7.188E+05 9.430E-03 3.601E-15 2.380E-16 8.889E-14 9.110E-13 3.604E-11 1.919E-11 2.817E-21 2.885E-11 5.879E-15 8.208E-14 3.407E-10 7.454E-16 2.299E-21 4.986E-07 7.967E-07 2.721E-07
   1.150E+06 2.105E+05 7.064E+18 7.532E+01 2.441E-03 2.675E+06 0.000E+00 4.537E-18 1.315E-16 4.493E-06 3.445E-06 8.426E-08 2.627E-06 1.503E+18 4.961E+05 1.146E-02 2.076E-14 1.194E-15 7.023E-14 5.343E-13 4.727E-11 2.404E-11 2.299E-21 1.291E-11 4.685E-15 8.481E-14 3.632E-10 1.190E-15 1.591E-21 4.984E-07 7.957E-07 2.716E-07
   1.250E+06 1.795E+05 6.126E+18 9.596E+01 7.711E-03 3.411E+06 0.000E+00 2.415E-17 4.782E-16 4.374E-06 3.489E-06 1.273E-07 2.632E-06 1.303E+18 2.852E+05 1.672E-02 9.995E-14 5.038E-15 4.656E-14 2.760E-13 6.387E-11 3.744E-11 1.591E-21 3.978E-12 4.043E-15 1.030E-13 4.138E-10 2.295E-15 1.249E-21 4.978E-07 7.936E-07 2.706E-07
   1.350E+06 1.528E+05 5.286E+18 1.386E+02 2.107E-02 4.920E+06 0.000E+00 1.055E-16 1.509E-15 4.288E-06 3.528E-06 2.171E-07 2.642E-06 1.125E+18 1.859E+05 2.778E-02 4.103E-13 1.864E-14 3.516E-14 1.823E-13 8.447E-11 6.593E-11 1.249E-21 9.262E-13 5.468E-15 2.127E-13 5.248E-10 5.081E-15 1.271E-21 4.965E-07 7.892E-07 2.684E-07
   1.450E+06 1.298E+05 4.542E+18 2.039E+02 5.224E-02 7.204E+06 0.000E+00 3.893E-16 4.326E-15 4.248E-06 3.565E-06 3.734E-07 2.659E-06 9.664E+17 1.569E+05 4.708E-02 1.461E-12 6.174E-14 3.455E-14 1.776E-13 1.055E-10 1.122E-10 1.271E-21 3.016E-13 1.012E-14 5.748E-13 7.291E-10 1.151E-14 1.526E-21 4.943E-07 7.817E-07 2.645E-07
   1.550E+06 1.100E+05 3.880E+18 2.880E+02 1.204E-01 1.009E+07 0.000E+00 1.247E-15 1.157E-14 4.308E-06 3.601E-06 6.038E-07 2.683E-06 8.255E+17 1.537E+05 7.693E-02 4.583E-12 1.850E-13 3.962E-14 2.176E-13 1.257E-10 1.753E-10 1.526E-21 2.718E-13 1.951E-14 1.475E-12 1.037E-09 2.507E-14 2.072E-21 4.910E-07 7.709E-07 2.588E-07
   1.650E+06 9.325E+04 3.287E+18 3.960E+02 2.601E-01 1.371E+07 0.000E+00 3.545E-15 2.914E-14 4.559E-06 3.639E-06 9.152E-07 2.716E-06 6.993E+17 1.640E+05 1.234E-01 1.285E-11 5.048E-13 4.989E-14 3.113E-13 1.426E-10 2.553E-10 2.072E-21 4.365E-13 3.738E-14 3.453E-12 1.451E-09 5.323E-14 3.128E-21 4.865E-07 7.565E-07 2.511E-07
   1.750E+06 7.909E+04 2.764E+18 5.343E+02 5.283E-01 1.821E+07 0.000E+00 9.097E-15 6.936E-14 5.043E-06 3.680E-06 1.306E-06 2.756E-06 5.880E+17 1.856E+05 1.957E-01 3.261E-11 1.261E-12 6.713E-14 4.950E-13 1.548E-10 3.500E-10 3.128E-21 8.586E-13 6.971E-14 7.269E-12 1.957E-09 1.104E-13 5.014E-21 4.808E-07 7.388E-07 2.416E-07
   1.850E+06 6.720E+04 2.322E+18 7.047E+02 1.016E+00 2.357E+07 0.000E+00 2.140E-14 1.562E-13 5.713E-06 3.725E-06 1.777E-06 2.803E-06 4.940E+17 2.164E+05 3.031E-01 7.587E-11 2.910E-12 9.321E-14 8.021E-13 1.662E-10 4.596E-10 5.014E-21 1.740E-12 1.215E-13 1.357E-11 2.533E-09 2.203E-13 8.308E-21 4.741E-07 7.182E-07 2.304E-07
   1.950E+06 5.720E+04 1.956E+18 9.083E+02 1.865E+00 2.977E+07 0.000E+00 4.683E-14 3.340E-13 6.561E-06 3.778E-06 2.320E-06 2.855E-06 4.161E+17 2.567E+05 4.568E-01 1.640E-10 6.267E-12 1.312E-13 1.268E-12 1.814E-10 5.872E-10 8.308E-21 3.387E-12 1.945E-13 2.252E-11 3.143E-09 4.199E-13 1.412E-20 4.664E-07 6.953E-07 2.178E-07
   2.050E+06 4.876E+04 1.653E+18 1.148E+03 3.278E+00 3.685E+07 0.000E+00 9.651E-14 6.815E-13 7.627E-06 3.841E-06 2.923E-06 2.910E-06 3.516E+17 3.084E+05 6.719E-01 3.333E-10 1.271E-11 1.866E-13 1.946E-12 2.035E-10 7.387E-10 1.412E-20 6.267E-12 2.876E-13 3.386E-11 3.742E-09 7.652E-13 2.472E-20 4.580E-07 6.710E-07 2.044E-07
   2.150E+06 4.163E+04 1.400E+18 1.434E+03 5.535E+00 4.509E+07 1.572-159 1.889E-13 1.332E-12 8.995E-06 3.916E-06 3.581E-06 2.968E-06 2.978E+17 3.760E+05 9.742E-01 6.415E-10 2.446E-11 2.687E-13 2.936E-12 2.345E-10 9.249E-10 2.472E-20 1.123E-11 4.031E-13 4.764E-11 4.295E-09 1.350E-12 4.464E-20 4.492E-07 6.457E-07 1.904E-07
   2.250E+06 3.558E+04 1.187E+18 1.779E+03 8.999E+00 5.475E+07 1.683-140 3.534E-13 2.504E-12 1.077E-05 4.007E-06 4.284E-06 3.028E-06 2.525E+17 4.654E+05 1.400E+00 1.176E-09 4.487E-11 3.920E-13 4.393E-12 2.771E-10 1.159E-09 4.464E-20 1.967E-11 5.452E-13 6.402E-11 4.771E-09 2.324E-12 8.315E-20 4.399E-07 6.199E-07 1.761E-07
   2.350E+06 3.046E+04 1.008E+18 2.195E+03 1.412E+01 6.615E+07 1.657-123 6.343E-13 4.536E-12 1.308E-05 4.117E-06 5.019E-06 3.089E-06 2.144E+17 5.841E+05 2.000E+00 2.061E-09 7.875E-11 5.796E-13 6.536E-12 3.346E-10 1.455E-09 8.315E-20 3.378E-11 7.175E-13 8.259E-11 5.142E-09 3.920E-12 1.598E-19 4.301E-07 5.936E-07 1.616E-07
   2.450E+06 2.610E+04 8.566E+17 2.695E+03 2.143E+01 7.954E+07 6.564-109 1.096E-12 7.939E-12 1.610E-05 4.253E-06 5.767E-06 3.151E-06 1.822E+17 7.422E+05 2.839E+00 3.463E-09 1.326E-10 8.664E-13 9.683E-12 4.102E-10 1.822E-09 1.598E-19 5.670E-11 9.235E-13 1.021E-10 5.394E-09 6.502E-12 3.159E-19 4.200E-07 5.671E-07 1.472E-07
   2.550E+06 2.240E+04 7.290E+17 3.281E+03 3.148E+01 9.482E+07 2.403E-96 1.828E-12 1.344E-11 1.998E-05 4.420E-06 6.509E-06 3.213E-06 1.551E+17 9.499E+05 3.992E+00 5.591E-09 2.145E-10 1.303E-12 1.421E-11 5.083E-10 2.264E-09 3.159E-19 9.215E-11 1.161E-12 1.200E-10 5.526E-09 1.061E-11 6.418E-19 4.095E-07 5.403E-07 1.329E-07
   2.650E+06 1.925E+04 6.214E+17 3.962E+03 4.484E+01 1.121E+08 1.613E-85 2.947E-12 2.202E-11 2.499E-05 4.629E-06 7.220E-06 3.277E-06 1.322E+17 1.221E+06 5.559E+00 8.686E-09 3.339E-10 1.965E-12 2.056E-11 6.335E-10 2.777E-09 6.418E-19 1.439E-10 1.418E-12 1.324E-10 5.547E-09 1.704E-11 1.342E-18 3.985E-07 5.130E-07 1.188E-07
   2.750E+06 1.656E+04 5.303E+17 4.739E+03 6.191E+01 1.313E+08 3.536E-76 4.600E-12 3.493E-11 3.148E-05 4.888E-06 7.867E-06 3.342E-06 1.128E+17 1.571E+06 7.656E+00 1.300E-08 5.010E-10 2.963E-12 2.921E-11 7.907E-10 3.346E-09 1.342E-18 2.138E-10 1.679E-12 1.361E-10 5.472E-09 2.696E-11 2.878E-18 3.871E-07 4.856E-07 1.052E-07
   2.850E+06 1.427E+04 4.533E+17 5.607E+03 8.287E+01 1.522E+08 4.127E-68 6.964E-12 5.364E-11 3.990E-05 5.212E-06 8.416E-06 3.408E-06 9.643E+16 2.015E+06 1.042E+01 1.877E-08 7.251E-10 4.445E-12 4.051E-11 9.865E-10 3.949E-09 2.878E-18 2.995E-10 1.920E-12 1.296E-10 5.314E-09 4.204E-11 6.334E-18 3.753E-07 4.579E-07 9.221E-08
   2.950E+06 1.231E+04 3.879E+17 6.552E+03 1.075E+02 1.743E+08 3.890E-61 1.024E-11 7.973E-11 5.084E-05 5.612E-06 8.837E-06 3.475E-06 8.250E+16 2.564E+06 1.398E+01 2.614E-08 1.013E-09 6.610E-12 5.459E-11 1.228E-09 4.562E-09 6.334E-18 3.930E-10 2.128E-12 1.147E-10 5.081E-09 6.485E-11 1.423E-17 3.629E-07 4.299E-07 7.996E-08
   3.050E+06 1.063E+04 3.320E+17 7.535E+03 1.349E+02 1.963E+08 4.222E-55 1.463E-11 1.147E-10 6.500E-05 6.102E-06 9.097E-06 3.542E-06 7.063E+16 3.224E+06 1.847E+01 3.519E-08 1.367E-09 9.709E-12 7.119E-11 1.523E-09 5.154E-09 1.423E-17 4.799E-10 2.289E-12 9.464E-11 4.774E-09 9.912E-11 3.239E-17 3.502E-07 4.018E-07 6.862E-08
   3.150E+06 9.192E+03 2.845E+17 8.502E+03 1.641E+02 2.171E+08 7.145E-50 2.034E-11 1.598E-10 8.318E-05 6.696E-06 9.177E-06 3.609E-06 6.051E+16 3.999E+06 2.394E+01 4.579E-08 1.784E-09 1.406E-11 8.944E-11 1.880E-09 5.680E-09 3.239E-17 5.428E-10 2.381E-12 7.285E-11 4.403E-09 1.501E-10 7.433E-17 3.373E-07 3.739E-07 5.840E-08
   3.250E+06 7.962E+03 2.438E+17 9.384E+03 1.933E+02 2.349E+08 2.452E-45 2.754E-11 2.157E-10 1.063E-04 7.404E-06 9.071E-06 3.676E-06 5.184E+16 4.884E+06 3.037E+01 5.772E-08 2.257E-09 2.004E-11 1.083E-10 2.306E-09 6.110E-09 7.433E-17 5.698E-10 2.410E-12 5.276E-11 3.973E-09 2.261E-10 1.704E-16 3.243E-07 3.462E-07 4.927E-08
   3.350E+06 6.907E+03 2.091E+17 1.013E+04 2.211E+02 2.488E+08 2.132E-41 3.635E-11 2.826E-10 1.351E-04 8.231E-06 8.805E-06 3.742E-06 4.447E+16 5.880E+06 3.766E+01 7.058E-08 2.773E-09 2.812E-11 1.263E-10 2.809E-09 6.395E-09 1.704E-16 5.563E-10 2.357E-12 3.594E-11 3.509E-09 3.379E-10 3.885E-16 3.114E-07 3.189E-07 4.125E-08
   3.450E+06 6.002E+03 1.796E+17 1.071E+04 2.462E+02 2.582E+08 5.693E-38 4.681E-11 3.602E-10 1.709E-04 9.184E-06 8.412E-06 3.805E-06 3.820E+16 6.985E+06 4.572E+01 8.397E-08 3.318E-09 3.889E-11 1.422E-10 3.391E-09 6.504E-09 3.885E-16 5.098E-10 2.233E-12 2.312E-11 3.032E-09 5.015E-10 8.796E-16 2.989E-07 2.924E-07 3.434E-08
   3.550E+06 5.224E+03 1.545E+17 1.114E+04 2.675E+02 2.639E+08 5.499E-35 5.891E-11 4.478E-10 2.152E-04 1.026E-05 7.933E-06 3.866E-06 3.286E+16 8.210E+06 5.457E+01 9.748E-08 3.880E-09 5.313E-11 1.556E-10 4.052E-09 6.417E-09 8.796E-16 4.436E-10 2.047E-12 1.408E-11 2.563E-09 7.403E-10 1.981E-15 2.871E-07 2.670E-07 2.850E-08
   3.650E+06 4.555E+03 1.332E+17 1.145E+04 2.847E+02 2.671E+08 2.211E-32 7.249E-11 5.449E-10 2.710E-04 1.148E-05 7.399E-06 3.922E-06 2.833E+16 9.577E+06 6.437E+01 1.107E-07 4.447E-09 7.190E-11 1.664E-10 4.786E-09 6.133E-09 1.981E-15 3.713E-10 1.819E-12 8.127E-12 2.121E-09 1.090E-09 4.448E-15 2.764E-07 2.432E-07 2.365E-08
   3.750E+06 3.977E+03 1.150E+17 1.171E+04 2.976E+02 2.691E+08 4.199E-30 8.731E-11 6.511E-10 3.428E-04 1.283E-05 6.822E-06 3.973E-06 2.446E+16 1.111E+07 7.541E+01 1.235E-07 5.012E-09 9.657E-11 1.750E-10 5.587E-09 5.663E-09 4.448E-15 3.028E-10 1.567E-12 4.433E-12 1.713E-09 1.603E-09 9.938E-15 2.671E-07 2.211E-07 1.967E-08
   3.850E+06 3.478E+03 9.953E+16 1.190E+04 3.068E+02 2.700E+08 4.272E-28 1.030E-10 7.669E-10 4.361E-04 1.434E-05 6.220E-06 4.019E-06 2.117E+16 1.279E+07 8.783E+01 1.354E-07 5.569E-09 1.285E-10 1.822E-10 6.438E-09 5.038E-09 9.938E-15 2.437E-10 1.309E-12 2.277E-12 1.342E-09 2.359E-09 2.188E-14 2.595E-07 2.007E-07 1.638E-08
   3.950E+06 3.046E+03 8.625E+16 1.199E+04 3.128E+02 2.690E+08 2.475E-26 1.190E-10 8.935E-10 5.551E-04 1.599E-05 5.618E-06 4.059E-06 1.834E+16 1.452E+07 1.014E+02 1.466E-07 6.118E-09 1.684E-10 1.890E-10 7.298E-09 4.311E-09 2.188E-14 1.969E-10 1.061E-12 1.100E-12 1.012E-09 3.470E-09 4.670E-14 2.538E-07 1.823E-07 1.370E-08
   4.050E+06 2.672E+03 7.491E+16 1.192E+04 3.167E+02 2.649E+08 8.765E-25 1.350E-10 1.033E-09 7.000E-04 1.776E-05 5.052E-06 4.093E-06 1.593E+16 1.612E+07 1.154E+02 1.568E-07 6.659E-09 2.152E-10 1.962E-10 8.104E-09 3.548E-09 4.670E-14 1.625E-10 8.354E-13 5.015E-13 7.285E-10 5.066E-09 9.543E-14 2.505E-07 1.658E-07 1.150E-08
   4.150E+06 2.346E+03 6.517E+16 1.162E+04 3.191E+02 2.562E+08 2.028E-23 1.504E-10 1.189E-09 8.667E-04 1.960E-05 4.535E-06 4.120E-06 1.386E+16 1.737E+07 1.287E+02 1.662E-07 7.197E-09 2.666E-10 2.047E-10 8.789E-09 2.821E-09 9.543E-14 1.385E-10 6.420E-13 2.172E-13 4.991E-10 7.309E-09 1.843E-13 2.497E-07 1.511E-07 9.693E-09
   4.250E+06 2.062E+03 5.686E+16 1.111E+04 3.212E+02 2.435E+08 3.208E-22 1.652E-10 1.364E-09 1.048E-03 2.145E-05 4.088E-06 4.140E-06 1.209E+16 1.817E+07 1.406E+02 1.748E-07 7.736E-09 3.196E-10 2.147E-10 9.310E-09 2.179E-09 1.843E-13 1.225E-10 4.810E-13 9.041E-14 3.282E-10 1.033E-08 3.381E-13 2.517E-07 1.384E-07 8.207E-09
   4.350E+06 1.815E+03 4.969E+16 1.037E+04 3.229E+02 2.263E+08 3.662E-21 1.792E-10 1.565E-09 1.234E-03 2.327E-05 3.691E-06 4.154E-06 1.057E+16 1.846E+07 1.500E+02 1.828E-07 8.282E-09 3.716E-10 2.261E-10 9.655E-09 1.650E-09 3.381E-13 1.116E-10 3.537E-13 3.656E-14 2.082E-10 1.430E-08 5.857E-13 2.567E-07 1.275E-07 6.996E-09
   4.450E+06 1.598E+03 4.357E+16 9.510E+03 3.254E+02 2.071E+08 3.103E-20 1.924E-10 1.795E-09 1.418E-03 2.499E-05 3.351E-06 4.161E-06 9.265E+15 1.836E+07 1.567E+02 1.902E-07 8.839E-09 4.213E-10 2.384E-10 9.840E-09 1.232E-09 5.857E-13 1.042E-10 2.549E-13 1.456E-14 1.294E-10 1.928E-08 9.721E-13 2.647E-07 1.183E-07 5.999E-09
   4.550E+06 1.408E+03 3.825E+16 8.528E+03 3.279E+02 1.856E+08 2.042E-19 2.050E-10 2.060E-09 1.594E-03 2.660E-05 3.044E-06 4.162E-06 8.132E+15 1.788E+07 1.603E+02 1.972E-07 9.413E-09 4.675E-10 2.510E-10 9.891E-09 9.133E-10 9.721E-13 9.851E-11 1.813E-13 5.726E-15 7.897E-11 2.546E-08 1.543E-12 2.757E-07 1.105E-07 5.170E-09
   4.650E+06 1.241E+03 3.367E+16 7.544E+03 3.313E+02 1.643E+08 1.064E-18 2.169E-10 2.366E-09 1.757E-03 2.805E-05 2.777E-06 4.158E-06 7.160E+15 1.719E+07 1.612E+02 2.038E-07 1.001E-08 5.104E-10 2.636E-10 9.841E-09 6.746E-10 1.543E-12 9.430E-11 1.274E-13 2.258E-15 4.801E-11 3.280E-08 2.376E-12 2.896E-07 1.039E-07 4.482E-09
