
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL      FOH      FHO2      FNO     FNO2      FH    FH2O2     FNO3    FN2O5    FHNO3      FO       FN      FH2     FCH4    FN2O
   5.000E+04 9.554E+05 2.448E+19 3.438E+05 1.613E+01 3.283E+06 0.000E+00 1.019E-16 6.903E-17 9.744E-06 2.565E-06 1.376E-08 9.541E-03 5.208E+17 3.109E+06 4.464E-03 1.776E-13 2.717E-15 1.270E-13 9.846E-12 7.305E-12 1.902E-11 4.915E-20 6.534E-10 1.135E-14 1.892E-16 1.039E-10 3.115E-16 4.092E-20 5.000E-07 8.080E-07 2.730E-07
   1.500E+05 8.456E+05 2.209E+19 2.533E+05 4.252E+01 3.525E+06 0.000E+00 3.350E-16 3.039E-16 1.057E-05 2.772E-06 1.510E-08 6.333E-03 4.701E+17 2.437E+06 5.466E-03 6.551E-13 1.199E-14 1.103E-13 8.982E-12 3.096E-12 7.133E-12 4.092E-20 6.443E-10 6.943E-15 6.557E-17 1.003E-10 4.018E-16 4.174E-20 4.994E-07 8.051E-07 2.728E-07
   2.500E+05 7.469E+05 1.984E+19 1.970E+05 1.054E+02 3.922E+06 0.000E+00 9.898E-16 1.224E-15 1.125E-05 2.953E-06 1.756E-08 4.338E-03 4.222E+17 2.286E+06 6.884E-03 2.158E-12 4.624E-14 1.152E-13 8.661E-12 2.296E-12 4.818E-12 4.174E-20 6.161E-10 6.022E-15 5.609E-17 1.016E-10 5.631E-16 4.238E-20 4.990E-07 8.028E-07 2.725E-07
   3.500E+05 6.582E+05 1.784E+19 1.357E+05 2.064E+02 4.456E+06 0.000E+00 2.616E-15 4.479E-15 1.166E-05 3.110E-06 2.143E-08 2.584E-03 3.797E+17 2.141E+06 8.808E-03 6.306E-12 1.555E-13 1.200E-13 8.236E-12 2.523E-12 4.813E-12 4.238E-20 5.583E-10 6.083E-15 9.520E-17 1.058E-10 8.165E-16 4.310E-20 4.987E-07 8.010E-07 2.723E-07
   4.500E+05 5.785E+05 1.603E+19 8.658E+04 3.331E+02 5.077E+06 0.000E+00 6.204E-15 1.450E-14 1.187E-05 3.247E-06 2.668E-08 1.433E-03 3.413E+17 2.007E+06 1.122E-02 1.634E-11 4.536E-13 1.252E-13 7.701E-12 3.170E-12 5.508E-12 4.310E-20 4.815E-10 6.477E-15 2.097E-16 1.109E-10 1.200E-15 4.252E-20 4.986E-07 7.995E-07 2.720E-07
   5.500E+05 5.069E+05 1.440E+19 4.928E+04 4.260E+02 5.691E+06 0.000E+00 1.329E-14 4.083E-14 1.190E-05 3.366E-06 3.320E-08 7.246E-04 3.066E+17 1.829E+06 1.397E-02 3.768E-11 1.148E-12 1.270E-13 6.913E-12 3.983E-12 6.235E-12 4.252E-20 3.942E-10 6.731E-15 4.886E-16 1.147E-10 1.750E-15 3.980E-20 4.985E-07 7.984E-07 2.716E-07
   6.500E+05 4.427E+05 1.292E+19 2.461E+04 4.388E+02 6.229E+06 0.000E+00 2.595E-14 1.027E-13 1.178E-05 3.470E-06 4.091E-08 3.306E-04 2.752E+17 1.582E+06 1.692E-02 7.801E-11 2.561E-12 1.225E-13 5.900E-12 4.522E-12 6.282E-12 3.980E-20 3.069E-10 6.535E-15 1.047E-15 1.157E-10 2.511E-15 3.592E-20 4.985E-07 7.975E-07 2.712E-07
   7.500E+05 3.851E+05 1.157E+19 1.068E+04 3.589E+02 6.637E+06 0.000E+00 4.672E-14 2.297E-13 1.152E-05 3.561E-06 4.978E-08 1.350E-04 2.465E+17 1.314E+06 1.992E-02 1.470E-10 5.119E-12 1.136E-13 4.849E-12 4.837E-12 5.870E-12 3.592E-20 2.297E-10 6.079E-15 2.232E-15 1.150E-10 3.547E-15 3.326E-20 4.985E-07 7.968E-07 2.708E-07
   8.500E+05 3.336E+05 1.033E+19 3.948E+03 2.251E+02 6.897E+06 8.469-162 7.843E-14 4.514E-13 1.117E-05 3.642E-06 5.977E-08 4.825E-05 2.201E+17 1.113E+06 2.289E-02 2.554E-10 9.278E-12 1.077E-13 3.942E-12 5.619E-12 5.874E-12 3.326E-20 1.687E-10 5.799E-15 5.735E-15 1.147E-10 4.952E-15 3.298E-20 4.985E-07 7.962E-07 2.704E-07
   9.500E+05 2.878E+05 9.185E+18 1.216E+03 1.067E+02 7.072E+06 3.714-123 1.240E-13 7.978E-13 1.077E-05 3.713E-06 7.149E-08 1.456E-05 1.957E+17 9.968E+05 2.605E-02 4.139E-10 1.550E-11 1.085E-13 3.246E-12 7.163E-12 6.452E-12 3.298E-20 1.232E-10 5.845E-15 1.496E-14 1.158E-10 6.956E-15 3.332E-20 4.985E-07 7.955E-07 2.698E-07
