
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL      FOH      FHO2      FNO     FNO2      FH    FH2O2     FNO3    FN2O5    FHNO3      FO       FN      FH2     FCH4    FN2O
   5.000E+04 9.553E+05 2.458E+19 6.352E+05 5.521E+04 6.434E+06 0.000E+00 6.319E-13 2.540E-13 3.508E-05 3.386E-06 7.462E-09 8.842E-03 2.615E+16 4.687E+06 8.855E-03 8.156E-10 8.731E-12 1.907E-13 1.320E-11 6.127E-12 1.354E-11 1.396E-18 9.394E-10 7.237E-15 9.287E-17 9.428E-11 4.590E-15 1.334E-18 5.000E-07 8.080E-07 2.730E-07
   1.500E+05 8.451E+05 2.218E+19 5.001E+05 7.525E+04 7.510E+06 0.000E+00 1.110E-12 5.871E-13 3.980E-05 3.794E-06 8.506E-09 5.778E-03 2.369E+16 4.050E+06 1.177E-02 1.575E-09 2.095E-11 1.826E-13 1.251E-11 2.154E-12 4.362E-12 1.334E-18 9.360E-10 5.234E-15 3.320E-17 8.245E-11 6.259E-15 1.619E-18 4.983E-07 8.020E-07 2.697E-07
   2.500E+05 7.460E+05 1.992E+19 4.528E+05 9.739E+04 9.985E+06 0.000E+00 1.719E-12 1.267E-12 4.418E-05 4.183E-06 1.135E-08 3.858E-03 2.136E+16 4.353E+06 1.770E-02 2.706E-09 4.453E-11 2.186E-13 1.309E-11 1.466E-12 2.898E-12 1.619E-18 9.315E-10 5.257E-15 3.319E-17 7.549E-11 1.023E-14 1.953E-18 4.969E-07 7.967E-07 2.660E-07
   3.500E+05 6.570E+05 1.791E+19 3.859E+05 1.100E+05 1.424E+07 0.000E+00 2.509E-12 2.706E-12 4.804E-05 4.561E-06 1.656E-08 2.270E-03 1.928E+16 4.723E+06 2.838E-02 4.385E-09 8.804E-11 2.638E-13 1.367E-11 1.509E-12 2.934E-12 1.953E-18 8.959E-10 6.207E-15 6.756E-17 7.202E-11 1.804E-14 2.279E-18 4.959E-07 7.921E-07 2.621E-07
   4.500E+05 5.770E+05 1.609E+19 3.016E+05 1.128E+05 2.029E+07 0.000E+00 3.526E-12 5.678E-12 5.170E-05 4.934E-06 2.439E-08 1.235E-03 1.739E+16 5.004E+06 4.512E-02 6.801E-09 1.629E-10 3.110E-13 1.394E-11 1.783E-12 3.388E-12 2.279E-18 8.265E-10 7.817E-15 1.809E-16 7.003E-11 3.186E-14 2.458E-18 4.951E-07 7.883E-07 2.578E-07
   5.500E+05 5.051E+05 1.445E+19 2.046E+05 1.007E+05 2.789E+07 0.000E+00 4.819E-12 1.147E-11 5.525E-05 5.309E-06 3.493E-08 6.073E-04 1.568E+16 4.985E+06 6.883E-02 1.011E-08 2.812E-10 3.449E-13 1.347E-11 2.161E-12 3.903E-12 2.458E-18 7.213E-10 9.682E-15 5.252E-16 6.742E-11 5.424E-14 2.452E-18 4.946E-07 7.852E-07 2.532E-07
   6.500E+05 4.406E+05 1.297E+19 1.191E+05 7.836E+04 3.666E+07 0.000E+00 6.444E-12 2.245E-11 5.889E-05 5.691E-06 4.801E-08 2.692E-04 1.411E+16 4.674E+06 9.999E-02 1.439E-08 4.546E-10 3.605E-13 1.229E-11 2.617E-12 4.352E-12 2.452E-18 5.899E-10 1.157E-14 1.578E-15 6.351E-11 8.820E-14 2.296E-18 4.944E-07 7.827E-07 2.483E-07
   7.500E+05 3.829E+05 1.161E+19 5.891E+04 5.264E+04 4.608E+07 9.625-153 8.465E-12 4.265E-11 6.280E-05 6.086E-06 6.321E-08 1.063E-04 1.266E+16 4.204E+06 1.388E-01 1.970E-08 6.948E-10 3.622E-13 1.063E-11 3.500E-12 5.176E-12 2.296E-18 4.503E-10 1.392E-14 5.583E-15 5.985E-11 1.373E-13 2.064E-18 4.942E-07 7.807E-07 2.433E-07
   8.500E+05 3.312E+05 1.036E+19 2.424E+04 2.989E+04 5.564E+07 8.610E-64 1.096E-11 7.917E-11 6.724E-05 6.500E-06 7.984E-08 3.643E-05 1.133E+16 3.716E+06 1.851E-01 2.608E-08 1.010E-09 3.586E-13 8.728E-12 5.335E-12 6.764E-12 2.064E-18 3.206E-10 1.707E-14 2.079E-14 5.772E-11 2.057E-13 1.817E-18 4.941E-07 7.789E-07 2.381E-07
   9.500E+05 2.853E+05 9.207E+18 8.096E+03 1.319E+04 6.534E+07 2.465E-35 1.405E-11 1.375E-10 7.247E-05 6.940E-06 9.792E-08 1.042E-05 1.007E+16 3.259E+06 2.411E-01 3.359E-08 1.402E-09 3.540E-13 6.752E-12 8.662E-12 9.187E-12 1.817E-18 2.124E-10 2.081E-14 5.653E-14 5.699E-11 3.033E-13 1.527E-18 4.940E-07 7.772E-07 2.327E-07
   1.050E+06 2.446E+05 8.122E+18 1.675E+03 3.177E+03 7.858E+07 5.344E-29 1.787E-11 2.169E-10 7.885E-05 7.416E-06 1.227E-07 1.803E-06 8.886E+15 2.709E+06 3.241E-01 4.239E-08 1.872E-09 3.335E-13 4.685E-12 1.429E-11 1.293E-11 1.527E-18 1.216E-10 2.590E-14 1.118E-13 5.762E-11 4.682E-13 1.946E-18 4.939E-07 7.749E-07 2.253E-07
   1.150E+06 2.088E+05 7.101E+18 2.173E+03 4.116E+03 1.031E+08 1.378E-26 2.277E-11 3.237E-10 8.754E-05 7.953E-06 1.659E-07 1.791E-06 7.769E+15 2.951E+06 4.806E-01 5.290E-08 2.444E-09 4.156E-13 4.381E-12 1.981E-11 1.765E-11 1.946E-18 7.199E-11 3.818E-14 1.869E-13 6.651E-11 8.081E-13 2.788E-18 4.937E-07 7.701E-07 2.115E-07
   1.250E+06 1.777E+05 6.158E+18 3.005E+03 5.194E+03 1.458E+08 1.714E-24 2.945E-11 4.794E-10 1.004E-04 8.602E-06 2.358E-07 1.759E-06 6.737E+15 3.470E+06 7.757E-01 6.600E-08 3.178E-09 5.635E-13 4.746E-12 2.566E-11 2.472E-11 2.788E-18 5.775E-11 6.791E-14 3.634E-13 8.619E-11 1.525E-12 4.409E-18 4.930E-07 7.600E-07 1.864E-07
   1.350E+06 1.508E+05 5.314E+18 4.070E+03 6.450E+03 2.064E+08 1.097E-22 3.908E-11 7.186E-10 1.205E-04 9.452E-06 3.222E-07 1.689E-06 5.813E+15 4.288E+06 1.261E+00 8.300E-08 4.160E-09 8.069E-13 5.455E-12 3.377E-11 3.489E-11 4.409E-18 5.727E-11 1.247E-13 7.129E-13 1.167E-10 2.863E-12 7.534E-18 4.918E-07 7.406E-07 1.485E-07
   1.450E+06 1.277E+05 4.571E+18 4.969E+03 7.794E+03 2.738E+08 3.741E-21 5.338E-11 1.093E-09 1.526E-04 1.062E-05 3.925E-07 1.560E-06 4.999E+15 5.378E+06 1.929E+00 1.053E-07 5.486E-09 1.177E-12 6.213E-12 4.478E-11 4.589E-11 7.534E-18 5.624E-11 2.032E-13 1.120E-12 1.473E-10 4.963E-12 1.348E-17 4.898E-07 7.100E-07 1.048E-07
   1.550E+06 1.078E+05 3.919E+18 5.301E+03 8.885E+03 3.360E+08 6.977E-20 7.439E-11 1.667E-09 2.035E-04 1.225E-05 4.213E-07 1.360E-06 4.285E+15 6.691E+06 2.739E+00 1.336E-07 7.225E-09 1.708E-12 6.874E-12 5.642E-11 5.369E-11 1.348E-17 5.151E-11 2.827E-13 1.295E-12 1.632E-10 7.926E-12 2.424E-17 4.873E-07 6.696E-07 6.605E-08
   1.650E+06 9.076E+04 3.344E+18 4.841E+03 9.027E+03 3.872E+08 7.381E-19 1.040E-10 2.496E-09 2.854E-04 1.447E-05 4.056E-07 1.082E-06 3.656E+15 7.990E+06 3.671E+00 1.671E-07 9.371E-09 2.389E-12 7.260E-12 6.562E-11 5.661E-11 2.424E-17 4.292E-11 3.408E-13 1.138E-12 1.577E-10 1.206E-11 4.574E-17 4.845E-07 6.215E-07 3.748E-08
   1.750E+06 7.629E+04 2.839E+18 4.519E+03 9.565E+03 4.201E+08 4.854E-18 1.431E-10 3.611E-09 4.226E-04 1.743E-05 3.501E-07 9.327E-07 3.105E+15 9.694E+06 4.664E+00 2.037E-07 1.183E-08 3.414E-12 7.818E-12 6.760E-11 5.322E-11 4.574E-17 3.618E-11 3.581E-13 7.661E-13 1.393E-10 1.776E-11 8.864E-17 4.821E-07 5.690E-07 1.962E-08
   1.850E+06 6.403E+04 2.402E+18 4.284E+03 1.047E+04 4.282E+08 2.299E-17 1.897E-10 5.019E-09 6.536E-04 2.121E-05 2.728E-07 8.688E-07 2.626E+15 1.181E+07 5.596E+00 2.404E-07 1.447E-08 4.915E-12 8.490E-12 6.370E-11 4.543E-11 8.864E-17 3.080E-11 3.192E-13 3.973E-13 1.138E-10 2.555E-11 1.761E-16 4.803E-07 5.148E-07 9.697E-09
   1.950E+06 5.368E+04 2.023E+18 4.136E+03 1.223E+04 4.001E+08 8.754E-17 2.397E-10 6.726E-09 9.890E-04 2.559E-05 2.000E-07 8.988E-07 2.211E+15 1.433E+07 6.193E+00 2.750E-07 1.716E-08 7.084E-12 9.546E-12 5.629E-11 3.545E-11 1.761E-16 2.805E-11 2.377E-13 1.595E-13 8.621E-11 3.582E-11 3.488E-16 4.799E-07 4.620E-07 4.645E-09
   2.050E+06 4.499E+04 1.697E+18 3.831E+03 1.431E+04 3.470E+08 2.880E-16 2.900E-10 8.781E-09 1.380E-03 3.006E-05 1.482E-07 9.602E-07 1.856E+15 1.678E+07 6.397E+00 3.063E-07 1.984E-08 9.889E-12 1.098E-11 4.795E-11 2.575E-11 3.488E-16 2.711E-11 1.520E-13 5.244E-14 5.989E-11 4.936E-11 6.811E-16 4.811E-07 4.132E-07 2.218E-09
   2.150E+06 3.770E+04 1.422E+18 3.346E+03 1.617E+04 2.888E+08 8.432E-16 3.400E-10 1.129E-08 1.767E-03 3.419E-05 1.150E-07 1.007E-06 1.554E+15 1.887E+07 6.358E+00 3.345E-07 2.252E-08 1.327E-11 1.268E-11 3.976E-11 1.767E-11 6.811E-16 2.701E-11 8.759E-14 1.506E-14 3.848E-11 6.749E-11 1.312E-15 4.844E-07 3.692E-07 1.071E-09
   2.250E+06 3.160E+04 1.191E+18 2.812E+03 1.787E+04 2.351E+08 2.215E-15 3.907E-10 1.443E-08 2.117E-03 3.782E-05 9.325E-08 1.040E-06 1.302E+15 2.069E+07 6.177E+00 3.600E-07 2.521E-08 1.737E-11 1.466E-11 3.222E-11 1.164E-11 1.312E-15 2.763E-11 4.783E-14 4.025E-15 2.354E-11 9.133E-11 2.493E-15 4.900E-07 3.305E-07 5.276E-10
   2.350E+06 2.648E+04 9.998E+17 2.295E+03 1.949E+04 1.887E+08 5.250E-15 4.433E-10 1.842E-08 2.416E-03 4.093E-05 7.812E-08 1.058E-06 1.093E+15 2.236E+07 5.902E+00 3.831E-07 2.794E-08 2.236E-11 1.699E-11 2.586E-11 7.515E-12 2.493E-15 2.898E-11 2.577E-14 1.062E-15 1.411E-11 1.219E-10 4.674E-15 4.980E-07 2.968E-07 2.672E-10
   2.450E+06 2.218E+04 8.403E+17 1.828E+03 2.106E+04 1.498E+08 1.132E-14 4.993E-10 2.359E-08 2.664E-03 4.353E-05 6.692E-08 1.062E-06 9.186E+14 2.391E+07 5.563E+00 4.042E-07 3.075E-08 2.845E-11 1.977E-11 2.084E-11 4.852E-12 4.674E-15 3.118E-11 1.408E-14 2.885E-16 8.461E-12 1.604E-10 8.629E-15 5.084E-07 2.677E-07 1.395E-10
   2.550E+06 1.857E+04 7.072E+17 1.423E+03 2.258E+04 1.176E+08 2.244E-14 5.603E-10 3.028E-08 2.860E-03 4.570E-05 5.816E-08 1.054E-06 7.730E+14 2.534E+07 5.177E+00 4.235E-07 3.367E-08 3.583E-11 2.311E-11 1.702E-11 3.175E-12 8.629E-15 3.430E-11 7.932E-15 8.283E-17 5.140E-12 2.080E-10 1.565E-14 5.213E-07 2.424E-07 7.521E-11
   2.650E+06 1.553E+04 5.958E+17 1.085E+03 2.393E+04 9.158E+07 4.143E-14 6.273E-10 3.881E-08 3.011E-03 4.749E-05 5.105E-08 1.035E-06 6.513E+14 2.660E+07 4.762E+00 4.413E-07 3.673E-08 4.464E-11 2.707E-11 1.415E-11 2.120E-12 1.565E-14 3.843E-11 4.636E-15 2.544E-17 3.180E-12 2.657E-10 2.787E-14 5.368E-07 2.203E-07 4.177E-11
