
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   5.000E+04 9.554E+05 2.448E+19 2.445E+05 1.855E+01 2.335E+06 0.000E+00 1.222E-16 7.939E-17 1.051E-05 2.604E-06 9.071E-09 9.541E-03 5.142E+17 9.981E+05 3.174E-03 2.082E-13 3.095E-15
   1.500E+05 8.456E+05 2.209E+19 2.000E+05 4.808E+01 2.784E+06 0.000E+00 3.940E-16 3.436E-16 1.144E-05 2.825E-06 1.101E-08 6.333E-03 4.640E+17 1.091E+06 4.316E-03 7.537E-13 1.348E-14
   2.500E+05 7.469E+05 1.984E+19 1.710E+05 1.176E+02 3.404E+06 0.000E+00 1.146E-15 1.367E-15 1.223E-05 3.020E-06 1.403E-08 4.338E-03 4.168E+17 1.218E+06 5.973E-03 2.448E-12 5.151E-14
   3.500E+05 6.582E+05 1.784E+19 1.255E+05 2.286E+02 4.125E+06 0.000E+00 2.995E-15 4.959E-15 1.272E-05 3.192E-06 1.818E-08 2.584E-03 3.749E+17 1.261E+06 8.152E-03 7.084E-12 1.721E-13
   4.500E+05 5.785E+05 1.603E+19 8.331E+04 3.674E+02 4.886E+06 0.000E+00 7.056E-15 1.599E-14 1.301E-05 3.343E-06 2.342E-08 1.433E-03 3.369E+17 1.257E+06 1.079E-02 1.826E-11 5.006E-13
   5.500E+05 5.069E+05 1.440E+19 4.847E+04 4.697E+02 5.598E+06 0.000E+00 1.506E-14 4.502E-14 1.311E-05 3.477E-06 2.966E-08 7.246E-04 3.027E+17 1.189E+06 1.374E-02 4.201E-11 1.266E-12
   6.500E+05 4.427E+05 1.292E+19 2.449E+04 4.850E+02 6.200E+06 0.000E+00 2.940E-14 1.136E-13 1.304E-05 3.596E-06 3.680E-08 3.306E-04 2.716E+17 1.049E+06 1.684E-02 8.702E-11 2.830E-12
   7.500E+05 3.851E+05 1.157E+19 1.071E+04 3.984E+02 6.654E+06 0.000E+00 5.303E-14 2.550E-13 1.282E-05 3.701E-06 4.485E-08 1.350E-04 2.433E+17 8.858E+05 1.997E-02 1.644E-10 5.678E-12
   8.500E+05 3.336E+05 1.033E+19 3.979E+03 2.511E+02 6.954E+06 1.076-170 8.933E-14 5.038E-13 1.249E-05 3.796E-06 5.387E-08 4.825E-05 2.173E+17 7.709E+05 2.307E-02 2.866E-10 1.034E-11
   9.500E+05 2.878E+05 9.185E+18 1.231E+03 1.198E+02 7.165E+06 8.983-130 1.419E-13 8.952E-13 1.212E-05 3.880E-06 6.438E-08 1.456E-05 1.932E+17 7.180E+05 2.638E-02 4.670E-10 1.737E-11
