
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   5.000E+04 9.529E+05 2.445E+19 2.244E+05 1.572E-29 2.498E+06 0.000E+00 1.246E-44 6.883E-47 4.770E-06 2.203E-06 2.142E-08 9.337E-03 7.803E+18 2.579E+06 2.980E-03 2.593E-42 1.188E-47
   1.500E+05 8.434E+05 2.206E+19 1.671E+05 9.813E-27 2.726E+06 0.000E+00 6.505E-42 7.185E-44 5.263E-06 2.433E-06 2.348E-08 6.190E-03 7.040E+18 2.181E+06 3.693E-03 1.717E-39 1.527E-43
   2.500E+05 7.448E+05 1.981E+19 1.259E+05 7.466E-24 2.963E+06 0.000E+00 2.891E-39 8.943E-41 5.704E-06 2.646E-06 2.622E-08 4.214E-03 6.321E+18 2.157E+06 4.535E-03 1.081E-36 8.527E-40
   3.500E+05 6.562E+05 1.781E+19 8.153E+04 4.721E-21 3.172E+06 0.000E+00 1.073E-36 1.056E-37 6.001E-06 2.844E-06 2.968E-08 2.511E-03 5.683E+18 2.143E+06 5.456E-03 6.227E-34 2.066E-36
   4.500E+05 5.766E+05 1.600E+19 4.770E+04 9.835E-18 3.329E+06 0.000E+00 3.352E-34 4.432E-34 6.194E-06 3.029E-06 3.358E-08 1.387E-03 5.107E+18 2.140E+06 6.395E-03 3.150E-31 4.665E-33
   5.500E+05 5.052E+05 1.437E+19 2.452E+04 1.724E-13 3.393E+06 0.000E+00 1.761E-31 1.722E-29 6.273E-06 3.202E-06 3.763E-08 6.964E-04 4.587E+18 2.074E+06 7.244E-03 1.231E-27 1.149E-28
   6.500E+05 4.410E+05 1.290E+19 1.100E+04 1.213E-10 3.352E+06 0.000E+00 1.660E-28 2.977E-26 6.251E-06 3.363E-06 4.157E-08 3.159E-04 4.116E+18 1.861E+06 7.926E-03 1.988E-24 1.972E-25
   7.500E+05 3.836E+05 1.155E+19 4.262E+03 9.921E-09 3.206E+06 0.000E+00 3.246E-26 6.703E-24 6.120E-06 3.513E-06 4.536E-08 1.282E-04 3.686E+18 1.559E+06 8.389E-03 4.458E-22 4.439E-23
   8.500E+05 3.322E+05 1.031E+19 1.414E+03 1.950E-07 2.989E+06 0.000E+00 1.820E-24 4.137E-22 5.913E-06 3.652E-06 4.903E-08 4.572E-05 3.290E+18 1.288E+06 8.663E-03 2.756E-20 2.741E-21
   9.500E+05 2.865E+05 9.157E+18 3.933E+02 1.352E-06 2.743E+06 0.000E+00 4.428E-23 1.061E-20 5.668E-06 3.780E-06 5.285E-08 1.391E-05 2.922E+18 1.051E+06 8.848E-03 7.115E-19 7.043E-20
   1.050E+06 2.460E+05 8.072E+18 7.279E+01 3.243E-06 2.557E+06 0.000E+00 6.278E-22 1.451E-19 5.426E-06 3.897E-06 5.839E-08 2.770E-06 2.576E+18 8.125E+05 9.257E-03 9.903E-18 9.670E-19
   1.150E+06 2.105E+05 7.050E+18 7.406E+01 2.436E-05 2.607E+06 0.000E+00 6.595E-21 1.247E-18 5.281E-06 4.003E-06 7.002E-08 2.772E-06 2.250E+18 5.627E+05 1.071E-02 8.913E-17 8.415E-18
   1.250E+06 1.796E+05 6.113E+18 8.739E+01 1.285E-04 3.078E+06 0.000E+00 5.971E-20 7.573E-18 5.236E-06 4.100E-06 9.615E-08 2.776E-06 1.951E+18 3.353E+05 1.448E-02 6.003E-16 5.266E-17
   1.350E+06 1.529E+05 5.276E+18 1.173E+02 5.198E-04 4.126E+06 0.000E+00 4.812E-19 3.536E-17 5.216E-06 4.187E-06 1.499E-07 2.786E-06 1.684E+18 2.183E+05 2.236E-02 3.404E-15 2.621E-16
