case,label,model,source_file,o3col_du,z_km,t_k,p_bar,o3_vmr,n_o3_cm3
pal100,100% PAL,vulcan,Earth_1e12s_48.2SZA_WPT_1rtol.vul,244.7425,0.5951985416991974,286.8,1.0,8.38393296295141e-09,211731447904.85452
pal100,100% PAL,vulcan,Earth_1e12s_48.2SZA_WPT_1rtol.vul,244.7425,1.7703116613315266,279.7958428955509,0.8682540279894776,8.225017714146292e-09,184866878609.72443
pal100,100% PAL,vulcan,Earth_1e12s_48.2SZA_WPT_1rtol.vul,244.7425,2.919229696864958,274.5181165736667,0.753865057119951,8.147840496163698e-09,162062240538.83228
pal100,100% PAL,vulcan,Earth_1e12s_48.2SZA_WPT_1rtol.vul,244.7425,4.045005542381485,268.61252446944104,0.6545463724049151,8.374301442705346e-09,147801713484.7737
pal100,100% PAL,vulcan,Earth_1e12s_48.2SZA_WPT_1rtol.vul,244.7425,5.145329918415601,262.2226640957328,0.5683125243464682,8.834574861407655e-09,138681769434.0788
pal100,100% PAL,vulcan,Earth_1e12s_48.2SZA_WPT_1rtol.vul,244.7425,6.218490948784399,255.4716400035474,0.493439638420688,9.404436974940272e-09,131565147047.53181
pal100,100% PAL,vulcan,Earth_1e12s_48.2SZA_WPT_1rtol.vul,244.7425,7.263186690529769,248.42876691543304,0.42843095362843375,9.967483447752819e-09,124503395917.36395
pal100,100% PAL,vulcan,Earth_1e12s_48.2SZA_WPT_1rtol.vul,244.7425,8.278695489993954,241.30778386589003,0.3719869012032607,1.0439018725672074e-08,116555483452.48659
pal100,100% PAL,vulcan,Earth_1e12s_48.2SZA_WPT_1rtol.vul,244.7425,9.265049258830816,234.26591663480502,0.32297912532905493,1.0797517079604967e-08,107821647481.33023
pal100,100% PAL,vulcan,Earth_1e12s_48.2SZA_WPT_1rtol.vul,244.7425,10.223370060844239,227.67994764562678,0.2804279265234697,1.1063738460340657e-08,98699532605.17189
pal100,100% PAL,vulcan,Earth_1e12s_48.2SZA_WPT_1rtol.vul,244.7425,11.156583547935929,222.0482012319745,0.24348267676473978,1.129189134705814e-08,89681779300.83464
pal100,100% PAL,vulcan,Earth_1e12s_48.2SZA_WPT_1rtol.vul,244.7425,12.069060646198578,217.57106976276074,0.2114048148466453,1.1669963285796698e-08,82129642860.35347
pal100,100% PAL,vulcan,Earth_1e12s_48.2SZA_WPT_1rtol.vul,244.7425,12.965184512894407,214.05319378754643,0.18355308202696916,1.282839023690147e-08,79676243264.65074
pal100,100% PAL,vulcan,Earth_1e12s_48.2SZA_WPT_1rtol.vul,244.7425,13.84829824284806,211.18826785661324,0.15937070281979893,1.7223035474562765e-08,94138031609.88373
pal100,100% PAL,vulcan,Earth_1e12s_48.2SZA_WPT_1rtol.vul,244.7425,14.720669071009523,208.7651871428947,0.13837425466680442,3.2350574221369784e-08,155308750819.3653
pal100,100% PAL,vulcan,Earth_1e12s_48.2SZA_WPT_1rtol.vul,244.7425,15.584107688117344,206.77532835638488,0.12014400398449446,7.406200370956453e-08,311684752334.2476
pal100,100% PAL,vulcan,Earth_1e12s_48.2SZA_WPT_1rtol.vul,244.7425,16.44095464138045,205.4816120649204,0.10431551539832117,1.683608812574307e-07,619061579645.7737
pal100,100% PAL,vulcan,Earth_1e12s_48.2SZA_WPT_1rtol.vul,244.7425,17.295274819826172,205.4493474370098,0.09057236642639072,3.404791520425649e-07,1087171829979.4985
