case,label,model,source_file,o3col_du,z_km,t_k,p_bar,o3_vmr,n_o3_cm3
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,0.5,285.699,1.009,2.54428e-08,650824279720.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,1.5,279.262,0.893211,2.66305e-08,616932815200.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,2.5,274.794,0.789245,2.79446e-08,581325924880.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,3.5,269.643,0.695854,2.98492e-08,557929306720.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,4.5,263.928,0.611991,3.24283e-08,544630055670.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,5.5,257.819,0.536771,3.56718e-08,537916475280.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,6.5,251.101,0.469331,3.95405e-08,535291380900.00006
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,7.5,244.02,0.408909,4.39694e-08,533665401680.00006
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,8.5,236.776,0.354863,4.88901e-08,530716702530.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,9.5,229.733,0.306664,5.44222e-08,526178319590.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,10.5,223.358,0.263891,6.18726e-08,529466112336.00006
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,11.5,218.11,0.226199,7.86696e-08,590932993968.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,12.5,214.058,0.193254,1.20029e-07,784874432160.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,13.5,210.824,0.164668,2.06275e-07,1166951306500.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,14.5,208.135,0.139998,3.6532e-07,1779780588800.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,15.5,206.152,0.118809,5.94819e-07,2482929158940.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,16.5,205.431,0.10072,9.07736e-07,3223497619040.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,17.5,206.393,0.0853935,1.30014e-06,3896155540800.0005
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,18.5,208.433,0.0724867,1.76849e-06,4454631776100.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,19.5,210.721,0.061638,2.30996e-06,4893973654400.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,20.5,212.795,0.0525041,2.90601e-06,5193330471000.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,21.5,214.572,0.0447914,3.54788e-06,5364217166000.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,22.5,216.275,0.038263,4.22883e-06,5418865050300.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,23.5,217.997,0.0327285,4.9306e-06,5361583746000.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,24.5,219.805,0.0280313,5.63136e-06,5201591498880.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,25.5,221.65,0.0240403,6.29885e-06,4948237985300.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,26.5,223.5,0.020645,6.89529e-06,4613238612180.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,27.5,225.324,0.0177522,7.37918e-06,4210855275200.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,28.5,227.103,0.015284,7.71428e-06,3760333500280.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,29.5,228.915,0.0131751,7.88237e-06,3285899934790.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,30.5,230.789,0.0113713,7.87662e-06,2810953009260.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,31.5,232.945,0.00982749,7.70507e-06,2354415124690.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,32.5,235.326,0.00850566,7.39828e-06,1936803119480.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,33.5,237.871,0.00737303,6.99655e-06,1570746464650.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,34.5,240.674,0.00640173,6.54157e-06,1260279251490.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,35.5,243.481,0.00556778,6.07895e-06,1006844330599.9999
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,36.5,246.294,0.00485046,5.63365e-06,803595103300.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,37.5,249.054,0.00423234,5.2187e-06,642343689500.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,38.5,251.797,0.0036987,4.83692e-06,514614429560.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,39.5,254.479,0.00323717,4.49781e-06,414411571503.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,40.5,257.111,0.0028373,4.20656e-06,336223189648.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,41.5,259.55,0.00249016,3.96818e-06,275749225018.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,42.5,261.803,0.00218817,3.77834e-06,228730124248.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,43.5,263.656,0.00192484,3.63416e-06,192166749064.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,44.5,265.207,0.00169468,3.51952e-06,162893592208.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,45.5,266.22,0.00149304,3.42715e-06,139213232005.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,46.5,266.953,0.00131599,3.33735e-06,119161750425.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,47.5,267.154,0.00116025,3.24892e-06,102199002196.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,48.5,267.122,0.00102303,3.14959e-06,87367421887.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,49.5,266.488,0.000901936,3.04997e-06,74766964580.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,50.5,265.723,0.000794945,2.93944e-06,63692667752.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,51.5,264.356,0.000700323,2.8338e-06,54374387640.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,52.5,262.973,0.00061658,2.72048e-06,46199735456.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,53.5,261.051,0.00054244,2.61561e-06,39365453622.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,54.5,259.129,0.000476781,2.50718e-06,33412184988.000004
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,55.5,256.878,0.00041865,2.40472e-06,28386036296.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,56.5,254.507,0.00036719,2.30409e-06,24077279682.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,57.5,252.053,0.000321666,2.20534e-06,20384795649.2
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,58.5,249.228,0.000281406,2.11576e-06,17302960328.8
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,59.5,246.403,0.00024582,2.02646e-06,14642855461.800001
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,60.5,243.519,0.000214404,1.93889e-06,12364320918.9
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,61.5,240.527,0.000186701,1.85469e-06,10427271195.9
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,62.5,237.534,0.000162302,1.77178e-06,8768503784.4
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,63.5,234.566,0.000140848,1.68992e-06,7349698668.8
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,64.5,231.658,0.000122017,1.60885e-06,6137698396.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,65.5,228.75,0.000105516,1.53027e-06,5112616767.3
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,66.5,225.847,9.10814e-05,1.45422e-06,4247776619.9999995
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,67.5,223.015,7.84768e-05,1.3793e-06,3515463289.0
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,68.5,220.184,6.74908e-05,1.30685e-06,2901350753.5
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,69.5,217.352,5.7932e-05,1.23652e-06,2387114225.2000003
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,70.5,214.788,4.96341e-05,1.16266e-06,1945990548.4
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,71.5,212.267,4.24485e-05,1.08939e-06,1577905157.7
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,72.5,209.747,3.62369e-05,1.01647e-06,1271939405.1
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,73.5,207.747,3.08824e-05,9.33676e-07,1005288949.2
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,74.5,205.932,2.62814e-05,8.45314e-07,781376139.6680001
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,75.5,204.117,2.23351e-05,7.50436e-07,594755050.056
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,76.5,203.049,1.89599e-05,6.36215e-07,430284928.8
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,77.5,202.294,1.60836e-05,5.11352e-07,294467674.072
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,78.5,201.539,1.3636e-05,3.88098e-07,190188977.292
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,79.5,201.456,1.15572e-05,2.78442e-07,115697662.956
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,80.5,201.638,9.79621e-06,2.04446e-07,71941685.156
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,81.5,201.82,8.30528e-06,1.80673e-07,53851755.725999996
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,82.5,202.37,7.04378e-06,2.08591e-07,52586208.282
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,83.5,203.033,5.97735e-06,2.75338e-07,58711698.42999999
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,84.5,203.695,5.07567e-06,3.60717e-07,65102204.16
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,85.5,204.016,4.31239e-06,4.52019e-07,69203204.862
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,86.5,204.251,3.66538e-06,5.37432e-07,69854336.49599999
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,87.5,204.486,3.11672e-06,6.09157e-07,67247887.015
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,88.5,204.12,2.65079e-06,6.72863e-07,63289628.3526
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,89.5,203.595,2.25439e-06,7.20956e-07,57821320.0604
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,90.5,203.07,1.91711e-06,7.50127e-07,51292259.0187
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,91.5,202.193,1.62997e-06,7.67342e-07,44804255.3038
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,92.5,201.233,1.38534e-06,7.68272e-07,38308039.4272
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,93.5,200.272,1.17698e-06,7.52512e-07,32031576.2944
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,94.5,199.506,9.99645e-07,7.18233e-07,26065824.7428
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,95.5,198.772,8.48844e-07,6.7116e-07,20759448.612
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,96.5,198.037,7.20626e-07,6.14331e-07,16191307.836
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,97.5,198.502,6.11884e-07,5.34119e-07,11925007.8535
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,98.5,199.041,5.1989e-07,4.53531e-07,8580126.2235
pal100,100% PAL,photochem,Earth_100pc_48.2.txt,342.0133,99.5,199.671,4.41955e-07,3.74659e-07,6006420.6903
