wavelength_nm,sza_0,sza_5,sza_10,sza_15,sza_20,sza_25,sza_30,sza_35,sza_40,sza_45,sza_50,sza_55,sza_60,sza_65,sza_70,sza_75,sza_80,sza_85
280.5,5.011e-17,4.373e-17,2.893e-17,1.427e-17,5.115e-18,1.277e-18,2.092e-19,2.064e-20,1.087e-21,2.566e-23,2.12e-25,4.608e-28,6.316e-30,3.099e-30,1.942e-30,1.264e-30,7.913e-31,4.299e-31
281.5,2.815e-15,2.487e-15,1.706e-15,8.963e-16,3.519e-16,9.941e-17,1.914e-17,2.323e-18,1.592e-19,5.269e-21,6.717e-23,2.554e-25,3.809e-27,1.811e-27,1.134e-27,7.383e-28,4.626e-28,2.51e-28
282.5,6.127e-14,5.468e-14,3.871e-14,2.146e-14,9.114e-15,2.863e-15,6.33e-16,9.178e-17,7.894e-18,3.488e-19,6.454e-21,3.962e-23,6.477e-25,2.958e-25,1.848e-25,1.205e-25,7.556e-26,4.094e-26
283.5,4.102e-13,3.685e-13,2.663e-13,1.529e-13,6.832e-14,2.299e-14,5.563e-15,9.052e-16,9.019e-17,4.808e-18,1.133e-19,9.476e-22,1.66e-23,7.307e-24,4.559e-24,2.974e-24,1.866e-24,1.01e-24
284.5,7.938e-12,7.221e-12,5.416e-12,3.314e-12,1.624e-12,6.198e-13,1.767e-13,3.548e-14,4.622e-15,3.472e-16,1.271e-17,1.876e-19,3.916e-21,1.564e-21,9.707e-22,6.333e-22,3.978e-22,2.153e-22
285.5,4.441e-11,4.076e-11,3.143e-11,2.016e-11,1.058e-11,4.43e-12,1.426e-12,3.345e-13,5.313e-14,5.14e-15,2.606e-16,5.84e-18,1.446e-19,5.209e-20,3.214e-20,2.098e-20,1.319e-20,7.135e-21
286.5,7.522e-10,6.953e-10,5.476e-10,3.642e-10,2.015e-10,9.061e-11,3.2e-11,8.462e-12,1.565e-12,1.839e-13,1.197e-14,3.695e-16,1.073e-17,3.491e-18,2.14e-18,1.396e-18,8.789e-19,4.754e-19
287.5,6.438e-09,5.997e-09,4.835e-09,3.348e-09,1.964e-09,9.558e-10,3.743e-10,1.13e-10,2.476e-11,3.609e-12,3.101e-13,1.365e-14,4.915e-16,1.393e-16,8.439e-17,5.498e-17,3.465e-17,1.875e-17
288.5,4.986e-08,4.684e-08,3.874e-08,2.803e-08,1.752e-08,9.29e-09,4.07e-09,1.419e-09,3.735e-10,6.883e-11,7.993e-12,5.175e-13,2.465e-14,5.885e-15,3.485e-15,2.265e-15,1.429e-15,7.737e-16
289.5,3.734e-07,3.529e-07,2.973e-07,2.219e-07,1.451e-07,8.184e-08,3.886e-08,1.502e-08,4.508e-09,9.82e-10,1.414e-10,1.205e-11,7.203e-13,1.511e-13,8.7e-14,5.635e-14,3.557e-14,1.929e-14
290.5,1.941e-06,1.843e-06,1.577e-06,1.208e-06,8.211e-07,4.877e-07,2.477e-07,1.044e-07,3.499e-08,8.775e-09,1.514e-09,1.624e-10,1.196e-11,2.259e-12,1.252e-12,8.076e-13,5.098e-13,2.768e-13
291.5,8.211e-06,7.844e-06,6.828e-06,5.39e-06,3.825e-06,2.409e-06,1.321e-06,6.142e-07,2.332e-07,6.861e-08,1.452e-08,2.022e-09,1.924e-10,3.302e-11,1.707e-11,1.091e-11,6.878e-12,3.738e-12
292.5,2.498e-05,2.397e-05,2.117e-05,1.712e-05,1.259e-05,8.317e-06,4.768e-06,2.447e-06,1.029e-06,3.449e-07,8.627e-08,1.487e-08,1.766e-09,2.898e-10,1.371e-10,8.659e-11,5.451e-11,2.967e-11
293.5,8.979e-05,8.656e-05,7.747e-05,6.412e-05,4.874e-05,3.369e-05,2.086e-05,1.134e-05,5.251e-06,1.989e-06,5.823e-07,1.226e-07,1.812e-08,2.976e-09,1.252e-09,7.763e-10,4.871e-10,2.654e-10
294.5,0.0002023,0.0001957,0.000177,0.0001492,0.0001164,8.335e-05,5.406e-05,3.064e-05,1.556e-05,6.488e-06,2.147e-06,5.282e-07,9.309e-08,1.59e-08,5.976e-09,3.614e-09,2.258e-09,1.231e-09
295.5,0.0006093,0.0005917,0.0005411,0.0004648,0.0003729,0.0002773,0.0001888,0.0001159,6.27e-05,2.895e-05,1.091e-05,3.168e-06,6.77e-07,1.258e-07,4.133e-08,2.386e-08,1.48e-08,8.067e-09
296.5,0.001235,0.001203,0.001111,0.0009692,0.0007958,0.0006104,0.000433,0.00028,0.0001619,8.129e-05,3.412e-05,1.137e-05,2.859e-06,5.895e-07,1.744e-07,9.441e-08,5.792e-08,3.155e-08
297.5,0.0027,0.002637,0.002454,0.002172,0.001819,0.001434,0.001054,0.0007139,0.0004373,0.0002365,0.0001091,4.097e-05,1.192e-05,2.759e-06,7.603e-07,3.775e-07,2.279e-07,1.238e-07
298.5,0.003596,0.00352,0.003298,0.002953,0.002517,0.00203,0.001538,0.001082,0.000696,0.0004005,0.0002,8.308e-05,2.736e-05,7.098e-06,1.9e-06,8.548e-07,5.041e-07,2.729e-07
299.5,0.008905,0.008735,0.008239,0.007458,0.006459,0.005325,0.00415,0.003028,0.002039,0.001244,0.0006694,0.0003059,0.0001134,3.318e-05,8.962e-06,3.595e-06,2.04e-06,1.097e-06
300.5,0.009043,0.008885,0.008422,0.007688,0.006741,0.005651,0.004501,0.003376,0.002355,0.001503,0.0008558,0.0004206,0.0001707,5.518e-05,1.544e-05,5.657e-06,3.062e-06,1.633e-06
301.5,0.01959,0.01928,0.01837,0.01693,0.01504,0.01284,0.01047,0.008092,0.005866,0.003928,0.002379,0.001265,0.0005675,0.0002057,6.165e-05,2.068e-05,1.034e-05,5.424e-06
302.5,0.02585,0.02547,0.02436,0.02258,0.02024,0.01748,0.01448,0.01141,0.008483,0.005864,0.003698,0.002071,0.0009915,0.0003884,0.0001237,3.985e-05,1.854e-05,9.563e-06
303.5,0.0472,0.04658,0.04473,0.04176,0.03782,0.03312,0.02793,0.02254,0.01725,0.01238,0.008188,0.004873,0.002523,0.001087,0.0003785,0.0001198,5.005e-05,2.498e-05
304.5,0.05371,0.05304,0.05106,0.04786,0.04361,0.0385,0.03281,0.02683,0.02089,0.01532,0.01041,0.006417,0.003474,0.001583,0.000584,0.0001863,7.265e-05,3.521e-05
305.5,0.07527,0.07442,0.07189,0.0678,0.06233,0.05569,0.0482,0.04021,0.03211,0.02431,0.01721,0.01117,0.006472,0.003213,0.001305,0.0004346,0.0001531,6.923e-05
306.5,0.08063,0.07975,0.07717,0.07297,0.06733,0.06048,0.0527,0.04435,0.0358,0.02747,0.01979,0.01314,0.007834,0.004035,0.001711,0.0005865,0.0001989,8.628e-05
307.5,0.1221,0.1209,0.1173,0.1115,0.1037,0.09402,0.08299,0.07098,0.0585,0.04609,0.03434,0.0238,0.015,0.008311,0.003853,0.001427,0.000462,0.0001796
308.5,0.1393,0.138,0.134,0.1276,0.119,0.1083,0.0961,0.08271,0.06872,0.05469,0.04127,0.02908,0.01873,0.01066,0.005119,0.001963,0.0006317,0.0002335
309.5,0.1268,0.1256,0.1223,0.1168,0.1094,0.1003,0.08973,0.07807,0.06575,0.05325,0.04108,0.02978,0.0199,0.0119,0.006083,0.002501,0.0008148,0.000273
310.5,0.1766,0.1751,0.1707,0.1635,0.1536,0.1415,0.1273,0.1116,0.09497,0.07785,0.06101,0.04514,0.03097,0.01917,0.01026,0.004458,0.001494,0.0004665
311.5,0.2306,0.2288,0.2232,0.2141,0.2017,0.1863,0.1683,0.1484,0.127,0.105,0.08314,0.06234,0.04352,0.02757,0.01521,0.006865,0.002362,0.0007056
312.5,0.231,0.2293,0.2241,0.2155,0.2038,0.1893,0.1723,0.1532,0.1327,0.1113,0.08977,0.06893,0.04964,0.03278,0.01914,0.009297,0.003428,0.0009678
313.5,0.2636,0.2617,0.2558,0.2463,0.2331,0.2168,0.1977,0.1762,0.153,0.1288,0.1043,0.08058,0.05846,0.03897,0.02305,0.01139,0.004279,0.001198
