wavelength_nm,sza_0,sza_5,sza_10,sza_15,sza_20,sza_25,sza_30,sza_35,sza_40,sza_45,sza_50,sza_55,sza_60,sza_65,sza_70,sza_75,sza_80,sza_85
280.5,1.051e-09,9.777e-10,7.841e-10,5.381e-10,3.115e-10,1.489e-10,5.7e-11,1.673e-11,3.544e-12,4.987e-13,4.194e-14,1.995e-15,1.405e-16,6.96e-17,5.388e-17,4.369e-17,3.477e-17,2.506e-17
281.5,1.228e-08,1.149e-08,9.391e-09,6.653e-09,4.034e-09,2.053e-09,8.532e-10,2.782e-10,6.741e-11,1.126e-11,1.179e-12,7.348e-14,5.783e-15,2.632e-15,2.014e-15,1.629e-15,1.297e-15,9.355e-16
282.5,6.952e-08,6.539e-08,5.429e-08,3.953e-08,2.494e-08,1.34e-08,5.976e-09,2.134e-09,5.802e-10,1.123e-10,1.419e-11,1.115e-12,9.812e-14,4.107e-14,3.1e-14,2.501e-14,1.989e-14,1.437e-14
283.5,1.938e-07,1.829e-07,1.535e-07,1.138e-07,7.367e-08,4.1e-08,1.914e-08,7.248e-09,2.125e-09,4.523e-10,6.454e-11,5.88e-12,5.601e-13,2.207e-13,1.646e-13,1.324e-13,1.053e-13,7.612e-14
284.5,7.688e-07,7.301e-07,6.244e-07,4.782e-07,3.247e-07,1.927e-07,9.786e-08,4.128e-08,1.388e-08,3.523e-09,6.287e-10,7.546e-11,8.565e-12,3.016e-12,2.179e-12,1.743e-12,1.384e-12,1.002e-12
285.5,1.329e-06,1.268e-06,1.099e-06,8.626e-07,6.067e-07,3.776e-07,2.04e-07,9.32e-08,3.47e-08,1.002e-08,2.108e-09,3.095e-10,4.058e-11,1.315e-11,9.167e-12,7.286e-12,5.778e-12,4.183e-12
286.5,9.122e-06,8.735e-06,7.659e-06,6.122e-06,4.424e-06,2.856e-06,1.619e-06,7.862e-07,3.164e-07,1.009e-07,2.407e-08,4.123e-09,6.092e-10,1.861e-10,1.248e-10,9.853e-11,7.799e-11,5.649e-11
287.5,2.875e-05,2.764e-05,2.453e-05,2.001e-05,1.491e-05,1.002e-05,5.991e-06,3.115e-06,1.367e-06,4.867e-07,1.336e-07,2.717e-08,4.64e-09,1.344e-09,8.513e-10,6.644e-10,5.244e-10,3.799e-10
288.5,7.505e-05,7.247e-05,6.516e-05,5.437e-05,4.184e-05,2.94e-05,1.862e-05,1.042e-05,5.025e-06,2.016e-06,6.437e-07,1.577e-07,3.188e-08,8.929e-09,5.206e-09,3.987e-09,3.131e-09,2.267e-09
289.5,0.0002582,0.0002501,0.000227,0.0001925,0.0001516,0.00011,7.257e-05,4.283e-05,2.209e-05,9.648e-06,3.432e-06,9.589e-07,2.201e-07,6.139e-08,3.321e-08,2.49e-08,1.945e-08,1.407e-08
290.5,0.0006974,0.0006772,0.0006196,0.0005326,0.0004278,0.0003187,0.0002177,0.0001343,7.331e-05,3.439e-05,1.339e-05,4.178e-06,1.071e-06,3.027e-07,1.524e-07,1.113e-07,8.643e-08,6.244e-08
291.5,0.001407,0.001371,0.001266,0.001105,0.0009073,0.0006966,0.000495,0.0003212,0.0001868,9.505e-05,4.098e-05,1.45e-05,4.235e-06,1.246e-06,5.754e-07,4.024e-07,3.091e-07,2.227e-07
292.5,0.002336,0.002281,0.002122,0.001875,0.001569,0.001234,0.000906,0.0006127,0.0003755,0.0002041,9.563e-05,3.748e-05,1.222e-05,3.783e-06,1.632e-06,1.084e-06,8.218e-07,5.9e-07
293.5,0.004757,0.004655,0.00436,0.003899,0.003319,0.002674,0.002023,0.001422,0.0009156,0.0005296,0.0002683,0.0001158,4.201e-05,1.388e-05,5.679e-06,3.531e-06,2.625e-06,1.874e-06
294.5,0.006856,0.006722,0.006329,0.005714,0.004929,0.003991,0.003132,0.00227,0.001519,0.0009217,0.0004961,0.0002307,9.103e-05,3.199e-05,1.271e-05,7.41e-06,5.383e-06,3.82e-06
295.5,0.0129,0.01267,0.012,0.01094,0.009572,0.008007,0.006362,0.004762,0.003319,0.002121,0.001218,0.0006136,0.0002656,0.0001009,3.966e-05,2.134e-05,1.493e-05,1.049e-05
296.5,0.01766,0.01737,0.01654,0.0152,0.01346,0.01144,0.009285,0.007138,0.005145,0.003431,0.002078,0.001118,0.000523,0.0002133,8.472e-05,4.248e-05,2.839e-05,1.969e-05
297.5,0.0274,0.027,0.0258,0.02389,0.02138,0.01843,0.01523,0.01199,0.008903,0.006162,0.003911,0.00223,0.001117,0.0004882,0.0001989,9.408e-05,5.941e-05,4.051e-05
298.5,0.02733,0.02695,0.02585,0.02408,0.02174,0.01897,0.01592,0.01278,0.009727,0.006946,0.004584,0.002744,0.001457,0.000677,0.0002853,0.0001297,7.699e-05,5.136e-05
299.5,0.0516,0.05095,0.04903,0.04594,0.04183,0.03691,0.03144,0.02571,0.02004,0.01474,0.01009,0.006328,0.003555,0.001757,0.000774,0.0003432,0.0001899,0.0001227
300.5,0.04251,0.04201,0.04053,0.03814,0.03452,0.0311,0.02679,0.02222,0.01763,0.01326,0.009337,0.006061,0.003553,0.001843,0.0008448,0.0003721,0.0001939,0.0001212
301.5,0.07353,0.07273,0.07037,0.06654,0.06139,0.05515,0.04808,0.04049,0.03276,0.02525,0.01834,0.01237,0.007601,0.004166,0.002011,0.0008937,0.0004362,0.0002584
302.5,0.08372,0.08286,0.08032,0.07618,0.07061,0.06382,0.05608,0.04772,0.0391,0.03061,0.02268,0.01568,0.009942,0.005652,0.002831,0.001276,0.0005983,0.0003384
303.5,0.1285,0.1273,0.1237,0.1177,0.1097,0.09988,0.0886,0.07629,0.06345,0.05063,0.03841,0.02736,0.018,0.0107,0.005627,0.002612,0.00118,0.0006223
304.5,0.1323,0.1311,0.1275,0.1216,0.1137,0.1039,0.09269,0.08037,0.06742,0.05439,0.04182,0.0303,0.02036,0.01242,0.006718,0.003185,0.001416,0.0007122
305.5,0.1599,0.1585,0.1545,0.1479,0.1389,0.1277,0.1149,0.1006,0.08551,0.07011,0.05502,0.0409,0.02838,0.01803,0.01022,0.005049,0.002227,0.001035
306.5,0.1607,0.1594,0.1555,0.149,0.1402,0.1294,0.1167,0.1027,0.08778,0.07247,0.05738,0.04312,0.03034,0.0196,0.01133,0.005708,0.00252,0.001129
307.5,0.2159,0.2142,0.2093,0.2011,0.19,0.1762,0.16,0.142,0.1227,0.1027,0.08268,0.06349,0.04589,0.03069,0.01851,0.00975,0.004383,0.001835
308.5,0.2351,0.2333,0.228,0.2194,0.2076,0.1929,0.1756,0.1564,0.1357,0.1141,0.0925,0.0716,0.05229,0.03541,0.02169,0.01162,0.005274,0.002153
309.5,0.1977,0.1963,0.1921,0.1851,0.1756,0.1637,0.1498,0.1341,0.1172,0.09947,0.08153,0.06401,0.0476,0.03299,0.02081,0.01154,0.00537,0.002119
310.5,0.2603,0.2585,0.2531,0.2443,0.2321,0.217,0.1992,0.1791,0.1573,0.1343,0.111,0.08804,0.06631,0.04671,0.03008,0.0171,0.008144,0.003159
311.5,0.3277,0.3255,0.3175,0.308,0.2931,0.2744,0.2524,0.2275,0.2005,0.172,0.1429,0.1141,0.08668,0.06172,0.04031,0.02331,0.01128,0.004345
312.5,0.3074,0.3054,0.2995,0.2897,0.2762,0.2594,0.2395,0.217,0.1923,0.1663,0.1394,0.1127,0.08691,0.06312,0.04229,0.02528,0.01269,0.004894
313.5,0.3453,0.343,0.3364,0.3256,0.3106,0.2919,0.2697,0.2447,0.2172,0.1881,0.1581,0.1281,0.09918,0.07235,0.04874,0.02933,0.01483,0.005722
314.5,0.3337,0.3316,0.3255,0.3154,0.3014,0.284,0.2633,0.2398,0.214,0.1866,0.1581,0.1294,0.1015,0.07533,0.05191,0.03219,0.0169,0.006653
315.5,0.3424,0.3403,0.3341,0.3238,0.3096,0.2918,0.2707,0.2467,0.2204,0.1923,0.1632,0.1339,0.1052,0.07826,0.05409,0.03367,0.01775,0.007001
316.5,0.3322,0.3302,0.3243,0.3146,0.3013,0.2845,0.2646,0.242,0.217,0.1903,0.1625,0.1344,0.1067,0.08042,0.05657,0.03606,0.01963,0.007965
317.5,0.4693,0.4665,0.4582,0.4445,0.4257,0.402,0.374,0.342,0.3068,0.2691,0.2298,0.19,0.1508,0.1137,0.07994,0.05091,0.02767,0.0112
318.5,0.3603,0.3582,0.352,0.3418,0.3278,0.3101,0.2891,0.2652,0.2387,0.2104,0.1807,0.1505,0.1206,0.09203,0.06578,0.04284,0.02403,0.01007
319.5,0.4372,0.4347,0.4273,0.415,0.3981,0.3767,0.3514,0.3225,0.2906,0.2563,0.2204,0.1838,0.1476,0.1129,0.08088,0.05287,0.02979,0.01256
320.5,0.5288,0.5258,0.5169,0.5021,0.4818,0.4562,0.4258,0.3911,0.3527,0.3115,0.2682,0.2241,0.1803,0.1383,0.09944,0.06532,0.03706,0.01576
