wavelength_nm,sza_0,sza_5,sza_10,sza_15,sza_20,sza_25,sza_30,sza_35,sza_40,sza_45,sza_50,sza_55,sza_60,sza_65,sza_70,sza_75,sza_80,sza_85
280.5,1.602e-12,1.453e-12,1.082e-12,6.537e-13,3.145e-13,1.17e-13,3.224e-14,6.199e-15,7.634e-16,5.333e-17,1.785e-18,2.501e-20,1.109e-21,6.155e-22,4.453e-22,3.356e-22,2.468e-22,1.621e-22
281.5,3.419e-11,3.128e-11,2.389e-11,1.508e-11,7.73e-12,3.133e-12,9.661e-13,2.146e-13,3.176e-14,2.806e-15,1.271e-16,2.618e-18,1.256e-19,6.645e-20,4.783e-20,3.6e-20,2.648e-20,1.739e-20
282.5,3.241e-10,2.987e-10,2.332e-10,1.528e-10,8.273e-11,3.61e-11,1.226e-11,2.944e-12,5.342e-13,5.778e-14,3.395e-15,9.717e-17,5.079e-18,2.543e-18,1.819e-18,1.367e-18,1.006e-18,6.604e-19
283.5,1.261e-09,1.168e-09,9.245e-10,6.207e-10,3.481e-10,1.594e-10,5.762e-11,1.569e-11,3.014e-12,3.714e-13,2.582e-14,9.135e-16,5.086e-17,2.434e-17,1.733e-17,1.301e-17,9.567e-18,6.283e-18
284.5,9.331e-09,8.716e-09,7.085e-09,4.975e-09,2.978e-09,1.489e-09,6.042e-10,1.908e-10,4.426e-11,6.947e-12,6.593e-13,3.459e-14,2.255e-15,9.751e-16,6.86e-16,5.13e-16,3.771e-16,2.478e-16
285.5,2.541e-08,2.389e-08,1.98e-08,1.437e-08,9.023e-09,4.815e-09,2.127e-09,7.491e-10,1.997e-10,3.743e-11,4.465e-12,3.125e-13,2.347e-14,9.249e-15,6.422e-15,4.785e-15,3.515e-15,2.31e-15
286.5,2.472e-07,2.335e-07,1.964e-07,1.462e-07,9.527e-08,5.345e-08,2.52e-08,9.652e-09,2.863e-09,6.15e-10,8.742e-11,7.628e-12,6.492e-13,2.358e-13,1.614e-13,1.198e-13,8.793e-14,5.782e-14
287.5,1.151e-06,1.093e-06,9.348e-07,7.158e-07,4.86e-07,2.883e-07,1.462e-07,6.146e-08,2.054e-08,5.137e-09,8.88e-10,9.906e-11,9.91e-12,3.267e-12,2.186e-12,1.613e-12,1.182e-12,7.773e-13
288.5,4.582e-06,4.378e-06,3.811e-06,2.97e-06,2.136e-06,1.346e-06,7.385e-07,3.436e-07,1.306e-07,3.853e-08,8.231e-09,1.197e-09,1.464e-10,4.353e-11,2.8e-11,2.049e-11,1.497e-11,9.844e-12
289.5,2.126e-05,2.04e-05,1.799e-05,1.452e-05,1.064e-05,6.999e-06,4.063e-06,2.032e-06,8.472e-07,2.811e-07,6.981e-08,1.226e-08,1.754e-09,4.878e-10,3.006e-10,2.181e-10,1.588e-10,1.044e-10
290.5,7.385e-05,7.11e-05,6.339e-05,5.211e-05,3.923e-05,2.676e-05,1.629e-05,8.658e-06,3.9e-06,1.428e-06,4.026e-07,8.283e-08,1.364e-08,3.629e-09,2.127e-09,1.528e-09,1.108e-09,7.284e-10
291.5,0.0001986,0.000192,0.0001732,0.0001454,0.0001129,8.024e-05,5.154e-05,2.936e-05,1.444e-05,5.918e-06,1.926e-06,4.741e-07,9.27e-08,2.405e-08,1.305e-08,9.223e-09,6.65e-09,4.364e-09
292.5,0.0004161,0.0004036,0.0003679,0.0003142,0.00025,0.0001838,0.0001234,7.437e-05,3.932e-05,1.766e-05,6.46e-06,1.84e-06,4.168e-07,1.086e-07,5.443e-08,3.765e-08,2.696e-08,1.766e-08
293.5,0.001056,0.001027,0.0009452,0.0008204,0.0006684,0.0005073,0.0003551,0.0002257,0.0001277,6.255e-05,2.555e-05,8.35e-06,2.187e-06,5.884e-07,2.701e-07,1.811e-07,1.285e-07,8.386e-08
294.5,0.001801,0.001757,0.001628,0.001431,0.001188,0.0009241,0.000668,0.0004426,0.000264,0.0001383,6.147e-05,2.234e-05,6.567e-06,1.849e-06,7.901e-07,5.107e-07,3.589e-07,2.333e-07
295.5,0.004066,0.003976,0.003715,0.00331,0.002801,0.002238,0.001675,0.00116,0.0007325,0.0004121,0.0002008,8.178e-05,2.732e-05,8.263e-06,3.292e-06,2.01e-06,1.39e-06,8.983e-07
296.5,0.006462,0.006333,0.005956,0.005366,0.004615,0.00377,0.002903,0.002086,0.00138,0.0008234,0.0004322,0.0001934,7.195e-05,2.348e-05,8.957e-06,5.121e-06,3.474e-06,2.228e-06
297.5,0.01143,0.01122,0.01062,0.009658,0.008426,0.007017,0.005542,0.004025,0.002833,0.001781,0.0009985,0.0004849,0.0001987,7.023e-05,2.628e-05,1.398e-05,9.234e-06,5.866e-06
298.5,0.01271,0.0125,0.01188,0.0109,0.009621,0.008143,0.006568,0.005008,0.00357,0.002343,0.001388,0.0007219,0.000321,0.0001223,4.593e-05,2.28e-05,1.457e-05,9.153e-06
299.5,0.02664,0.02623,0.02505,0.02316,0.02069,0.01778,0.01463,0.01145,0.008431,0.005767,0.003598,0.001998,0.0009617,0.0003968,0.0001525,7.082e-05,4.318e-05,2.671e-05
300.5,0.0237,0.02337,0.02239,0.02083,0.01876,0.01631,0.01363,0.01087,0.008205,0.005789,0.003755,0.00219,0.001119,0.000492,0.0001951,8.661e-05,5.034e-05,3.065e-05
301.5,0.04464,0.04407,0.04239,0.03969,0.03609,0.03178,0.027,0.022,0.01705,0.01245,0.008425,0.005188,0.002833,0.001342,0.0005596,0.0002397,0.0001302,7.72e-05
302.5,0.05368,0.05304,0.05114,0.04808,0.04399,0.03907,0.03355,0.02771,0.02186,0.01631,0.01135,0.007238,0.004129,0.002055,0.0008922,0.0003776,0.0001945,0.0001126
303.5,0.08797,0.087,0.08414,0.0795,0.07327,0.06571,0.05716,0.04799,0.03865,0.02959,0.02129,0.01415,0.008505,0.004503,0.00207,0.0008794,0.0004235,0.0002352
304.5,0.09387,0.09289,0.08999,0.08527,0.07892,0.07039,0.06237,0.05285,0.04307,0.03347,0.02453,0.0167,0.01034,0.005672,0.002702,0.00116,0.0005372,0.0002891
305.5,0.12,0.1189,0.1155,0.1099,0.1023,0.09308,0.08246,0.07087,0.05879,0.04672,0.03523,0.02485,0.0161,0.009344,0.004731,0.002098,0.0009254,0.0004676
306.5,0.1235,0.1224,0.119,0.1134,0.1059,0.0967,0.08607,0.07442,0.0622,0.04991,0.03809,0.02729,0.01802,0.01071,0.005567,0.002514,0.001089,0.0005322
307.5,0.1738,0.1723,0.1679,0.1606,0.1508,0.1386,0.1245,0.109,0.09241,0.07555,0.05902,0.04357,0.0299,0.01864,0.01026,0.004868,0.002078,0.0009405
308.5,0.1924,0.1908,0.1861,0.1783,0.1677,0.1546,0.1394,0.1225,0.1045,0.08599,0.06778,0.0506,0.03521,0.02236,0.01257,0.006084,0.002593,0.001136
309.5,0.1669,0.1656,0.1617,0.1553,0.1466,0.1358,0.1231,0.109,0.09391,0.07826,0.06266,0.04771,0.03406,0.02234,0.01308,0.006604,0.002849,0.001179
