wavelength_nm,sza_0,sza_5,sza_10,sza_15,sza_20,sza_25,sza_30,sza_35,sza_40,sza_45,sza_50,sza_55,sza_60,sza_65,sza_70,sza_75,sza_80,sza_85
280.5,3.687e-07,3.506e-07,3.007e-07,2.315e-07,1.584e-07,9.494e-08,4.88e-08,2.088e-08,7.132e-09,1.835e-09,3.298e-10,3.935e-11,4.694e-12,1.812e-12,1.262e-12,9.532e-13,7.118e-13,4.804e-13
281.5,2.543e-06,2.428e-06,2.109e-06,1.658e-06,1.17e-06,7.315e-07,3.972e-07,1.823e-07,6.814e-08,1.967e-08,4.095e-09,5.867e-10,7.881e-11,2.841e-11,1.938e-11,1.457e-11,1.086e-11,7.321e-12
282.5,9.13e-06,8.747e-06,7.679e-06,6.151e-06,4.458e-06,2.889e-06,1.644e-06,8.02e-07,3.237e-07,1.031e-07,2.437e-08,4.083e-09,6.133e-10,2.086e-10,1.388e-10,1.038e-10,7.722e-11,5.199e-11
283.5,1.893e-05,1.817e-05,1.607e-05,1.302e-05,9.604e-06,6.371e-06,3.739e-06,1.897e-06,8.05e-07,2.733e-07,7.009e-08,1.299e-08,2.103e-09,6.892e-10,4.491e-10,3.344e-10,2.483e-10,1.67e-10
284.5,4.384e-05,4.228e-05,3.786e-05,3.137e-05,2.388e-05,1.654e-05,1.027e-05,5.602e-06,2.55e-06,9.965e-07,2.973e-07,6.643e-08,1.258e-08,3.91e-09,2.421e-09,1.784e-09,1.319e-09,8.855e-10
285.5,5.077e-05,4.911e-05,4.44e-05,3.738e-05,2.914e-05,2.084e-05,1.349e-05,7.76e-06,3.867e-06,1.611e-06,5.37e-07,1.376e-07,2.944e-08,8.918e-09,5.247e-09,3.822e-09,2.815e-09,1.886e-09
286.5,0.000256,0.0002482,0.000226,0.0001927,0.000153,0.0001121,7.492e-05,4.49e-05,2.358e-05,1.05e-05,3.81e-06,1.084e-06,2.557e-07,7.674e-08,4.301e-08,3.095e-08,2.27e-08,1.518e-08
287.5,0.0005728,0.0005568,0.0005112,0.0004419,0.0003579,0.0002696,0.0001867,0.0001172,6.521e-05,3.129e-05,1.248e-05,3.99e-06,1.055e-06,3.188e-07,1.678e-07,1.184e-07,8.637e-08,5.76e-08
288.5,0.00103,0.001004,0.0009303,0.0008164,0.0006759,0.0005243,0.0003775,0.0002489,0.0001476,7.675e-05,3.389e-05,1.23e-05,3.705e-06,1.154e-06,5.629e-07,3.853e-07,2.785e-07,1.849e-07
289.5,0.002709,0.002647,0.002467,0.002189,0.00184,0.001458,0.001079,0.0007375,0.0004574,0.0002519,0.0001196,4.748e-05,1.573e-05,5.086e-06,2.346e-06,1.554e-06,1.113e-06,7.363e-07
290.5,0.005837,0.005713,0.005353,0.004792,0.004083,0.003294,0.002496,0.001757,0.001132,0.0006539,0.00033,0.0001412,5.079e-05,1.712e-05,7.557e-06,4.824e-06,3.42e-06,2.252e-06
291.5,0.009121,0.008945,0.008432,0.007627,0.006597,0.00543,0.004225,0.003076,0.002069,0.001263,0.0006826,0.0003183,0.000126,4.52e-05,1.917e-05,1.159e-05,8.077e-06,5.285e-06
292.5,0.01226,0.01204,0.01141,0.01041,0.009112,0.007627,0.005983,0.004539,0.003162,0.002017,0.001154,0.0005767,0.0002472,9.427e-05,3.919e-05,2.241e-05,1.53e-05,9.937e-06
293.5,0.02045,0.02012,0.01915,0.01761,0.0156,0.01326,0.01076,0.008269,0.005955,0.003961,0.002389,0.001275,0.0005903,0.0002404,9.962e-05,5.366e-05,3.561e-05,2.29e-05
294.5,0.02519,0.02481,0.0237,0.02193,0.0196,0.01687,0.01391,0.0109,0.008057,0.005536,0.003477,0.001953,0.0009601,0.0004136,0.000173,8.873e-05,5.708e-05,3.633e-05
295.5,0.04007,0.03952,0.0379,0.0353,0.03186,0.02778,0.02329,0.01867,0.01418,0.01009,0.00662,0.003928,0.002062,0.000949,0.0004073,0.0001988,0.0001222,7.655e-05
296.5,0.04771,0.0471,0.04532,0.04244,0.03861,0.03403,0.02894,0.02361,0.01834,0.01343,0.009137,0.005671,0.003144,0.001533,0.00068,0.0003211,0.000188,0.0001155
297.5,0.06543,0.06466,0.06239,0.05871,0.05379,0.04786,0.04121,0.03416,0.02707,0.02032,0.01427,0.009216,0.005363,0.00276,0.001272,0.0005895,0.0003275,0.0001966
298.5,0.05877,0.05812,0.05621,0.05311,0.04895,0.04391,0.0382,0.03208,0.02585,0.01982,0.01429,0.009541,0.005784,0.003119,0.001495,0.000689,0.0003645,0.0002129
299.5,0.1005,0.09951,0.09646,0.09149,0.0848,0.07664,0.06733,0.05727,0.04689,0.03668,0.02712,0.01869,0.01179,0.006658,0.003332,0.001547,0.00078,0.0004393
300.5,0.07674,0.07599,0.07379,0.0702,0.06534,0.05939,0.05257,0.04514,0.0374,0.0297,0.02238,0.0158,0.01026,0.006007,0.003115,0.001466,0.0007142,0.0003882
301.5,0.1222,0.1211,0.1178,0.1124,0.1051,0.09617,0.08582,0.07446,0.06252,0.05047,0.03883,0.02814,0.0189,0.01152,0.006237,0.00301,0.001422,0.0007359
302.5,0.1317,0.1306,0.1272,0.1216,0.1141,0.1048,0.09402,0.08214,0.06956,0.05676,0.04427,0.03263,0.02239,0.01401,0.007817,0.003853,0.001795,0.0008933
303.5,0.1896,0.188,0.1834,0.1758,0.1655,0.1528,0.138,0.1215,0.1039,0.08592,0.0681,0.05124,0.03608,0.02332,0.01351,0.006878,0.00318,0.001504
304.5,0.1878,0.1864,0.1819,0.1747,0.1648,0.1526,0.1383,0.1223,0.1053,0.08765,0.07012,0.05338,0.03814,0.02511,0.01487,0.007725,0.003573,0.001636
305.5,0.2148,0.2132,0.2084,0.2006,0.1898,0.1765,0.1608,0.1433,0.1244,0.1047,0.08496,0.06583,0.04811,0.0326,0.01999,0.01077,0.005043,0.002205
306.5,0.2108,0.2092,0.2046,0.1971,0.1868,0.174,0.1589,0.142,0.1238,0.1047,0.08546,0.06671,0.04923,0.03376,0.02101,0.01151,0.005426,0.002324
307.5,0.2704,0.2685,0.2629,0.2537,0.2411,0.2253,0.2067,0.1858,0.1621,0.1393,0.115,0.09116,0.06856,0.04818,0.03093,0.01756,0.008488,0.003525
308.5,0.2891,0.2871,0.2812,0.2716,0.2583,0.2418,0.2222,0.2002,0.1763,0.1511,0.1253,0.09985,0.07563,0.05363,0.03483,0.02003,0.009784,0.00402
309.5,0.2358,0.2343,0.2296,0.2207,0.2116,0.1985,0.183,0.1655,0.1465,0.1263,0.1056,0.08496,0.06516,0.04697,0.03115,0.01839,0.009202,0.003742
310.5,0.3037,0.3018,0.2959,0.2864,0.2732,0.2568,0.2373,0.2152,0.1911,0.1655,0.1391,0.1127,0.08725,0.06363,0.04284,0.02577,0.01315,0.005331
311.5,0.3767,0.3744,0.3673,0.3556,0.3396,0.3195,0.2957,0.2687,0.2392,0.2078,0.1753,0.1427,0.1111,0.08164,0.05551,0.03383,0.01749,0.007096
312.5,0.3444,0.3423,0.336,0.3257,0.3114,0.2936,0.2725,0.2484,0.222,0.1939,0.1646,0.1352,0.1064,0.07925,0.05488,0.03426,0.01823,0.007474
313.5,0.3842,0.3819,0.375,0.3635,0.3478,0.328,0.3046,0.278,0.2487,0.2174,0.1849,0.1521,0.12,0.08968,0.06235,0.03912,0.02093,0.008595
314.5,0.3632,0.3611,0.3547,0.3442,0.3297,0.3115,0.2899,0.2653,0.2382,0.2092,0.179,0.1483,0.118,0.0893,0.06309,0.04045,0.02225,0.009324
315.5,0.3712,0.3691,0.3626,0.3519,0.3372,0.3187,0.2965,0.2715,0.2441,0.2145,0.1837,0.1523,0.1215,0.09204,0.06517,0.04189,0.02312,0.009704
316.5,0.3536,0.352,0.3459,0.336,0.3222,0.3048,0.2844,0.261,0.2352,0.2074,0.1784,0.1488,0.1195,0.09136,0.0655,0.04284,0.0242,0.01039
317.5,0.4999,0.497,0.4885,0.4744,0.4551,0.4307,0.4018,0.3687,0.3322,0.293,0.252,0.2102,0.1688,0.1291,0.09251,0.06046,0.03411,0.01461
318.5,0.3778,0.3757,0.3694,0.359,0.3443,0.3266,0.3051,0.2806,0.2535,0.2243,0.1937,0.1624,0.1312,0.1012,0.07339,0.04874,0.02813,0.01236
319.5,0.457,0.4545,0.4469,0.4335,0.4171,0.3954,0.3695,0.34,0.3073,0.2721,0.2351,0.1973,0.1597,0.1234,0.0896,0.05966,0.03455,0.01524
320.5,0.5507,0.5476,0.5385,0.5236,0.5029,0.4768,0.4459,0.4104,0.3712,0.329,0.2846,0.2391,0.1938,0.15,0.1092,0.07298,0.04247,0.01885
321.5,0.4505,0.4481,0.4408,0.4288,0.4122,0.3913,0.3664,0.3379,0.3063,0.2722,0.2364,0.1995,0.1626,0.1269,0.09337,0.06331,0.03765,0.01722
322.5,0.4661,0.4636,0.4559,0.4433,0.4259,0.4041,0.378,0.3482,0.3151,0.2795,0.2421,0.2037,0.1653,0.1281,0.09351,0.06263,0.03658,0.0163
323.5,0.459,0.4566,0.4492,0.4371,0.4204,0.3993,0.3742,0.3455,0.3136,0.2791,0.2428,0.2054,0.1679,0.1314,0.09715,0.06628,0.03979,0.01845
324.5,0.5391,0.5362,0.5276,0.5134,0.4938,0.469,0.4396,0.4058,0.3683,0.3278,0.2851,0.2412,0.1971,0.1542,0.1139,0.07764,0.04653,0.0215
325.5,0.6076,0.6043,0.5946,0.5786,0.5564,0.5285,0.4952,0.4571,0.4148,0.3691,0.3209,0.2713,0.2215,0.1731,0.1277,0.08676,0.05178,0.02378
326.5,0.7125,0.7087,0.6975,0.679,0.6535,0.6213,0.5828,0.5388,0.4898,0.4369,0.381,0.3233,0.2653,0.2087,0.1552,0.1068,0.06497,0.03073
327.5,0.6697,0.6662,0.6556,0.6382,0.6141,0.5837,0.5474,0.5059,0.4597,0.4098,0.357,0.3027,0.248,0.1946,0.1443,0.09888,0.05973,0.02795
328.5,0.6181,0.6148,0.6051,0.589,0.5668,0.5388,0.5054,0.4671,0.4246,0.3785,0.3299,0.2797,0.2292,0.18,0.1335,0.09144,0.05524,0.02586
329.5,0.782,0.7779,0.7658,0.7457,0.718,0.6829,0.6412,0.5933,0.54,0.4823,0.4212,0.3581,0.2946,0.2323,0.1734,0.1199,0.07348,0.0352
330.5,0.7176,0.7139,0.7027,0.6842,0.6587,0.6264,0.588,0.5439,0.4948,0.4417,0.3855,0.3275,0.269,0.2117,0.1576,0.1085,0.06606,0.03131
331.5,0.7104,0.7067,0.6956,0.6773,0.652,0.6202,0.5821,0.5385,0.4899,0.4373,0.3817,0.3242,0.2662,0.2095,0.1559,0.1072,0.06517,0.03082
332.5,0.6871,0.6836,0.673,0.6555,0.6313,0.6007,0.5642,0.5223,0.4758,0.4252,0.3717,0.3164,0.2605,0.2057,0.1538,0.1065,0.0654,0.03147
333.5,0.6503,0.6469,0.6368,0.6202,0.5973,0.5683,0.5337,0.494,0.4498,0.4019,0.3512,0.2987,0.2457,0.1938,0.1445,0.09975,0.06097,0.02911
334.5,0.7235,0.7198,0.7086,0.6902,0.6647,0.6326,0.5942,0.5502,0.5011,0.4479,0.3916,0.3332,0.2743,0.2165,0.1616,0.1117,0.06844,0.0328
335.5,0.7268,0.7231,0.7119,0.6935,0.6681,0.636,0.5976,0.5536,0.5045,0.4513,0.3948,0.3364,0.2773,0.2192,0.164,0.1137,0.07,0.03384
336.5,0.5694,0.5665,0.5578,0.5433,0.5234,0.4983,0.4682,0.4337,0.3953,0.3535,0.3093,0.2635,0.2171,0.1716,0.1283,0.08886,0.0546,0.02632
337.5,0.6285,0.6252,0.6156,0.5997,0.5777,0.5498,0.5166,0.4785,0.436,0.3899,0.341,0.2903,0.2391,0.1887,0.1409,0.09734,0.05958,0.02854
338.5,0.6572,0.6539,0.6439,0.6273,0.6044,0.5755,0.5409,0.5012,0.457,0.409,0.358,0.3051,0.2517,0.199,0.1489,0.1032,0.06351,0.03071
339.5,0.7134,0.7098,0.6989,0.681,0.6562,0.6248,0.5874,0.5444,0.4964,0.4443,0.3891,0.3317,0.2737,0.2165,0.162,0.1124,0.06918,0.03349
340.5,0.7648,0.7609,0.7493,0.7301,0.7035,0.6699,0.6297,0.5836,0.5322,0.4763,0.417,0.3555,0.2932,0.2318,0.1733,0.12,0.07372,0.03555
