case,label,model,source_file,o3col_du,z_km,t_k,p_bar,o3_vmr,n_o3_cm3
pal1,1% PAL,waccm,Earth_1pc_o2.cam.h0.0045-0048.nc,57.9193,0.2949719902610671,286.5375902748745,0.992556095123291,5.449831277088015e-09,136732964796.31583
pal1,1% PAL,waccm,Earth_1pc_o2.cam.h0.0045-0048.nc,57.9193,0.43358903069811583,285.862169730177,0.976325407391414,5.751520672769378e-09,142277854652.25873
pal1,1% PAL,waccm,Earth_1pc_o2.cam.h0.0045-0048.nc,57.9193,0.5965544462902842,284.8074979670846,0.957485479535535,5.8128523448722335e-09,141542475423.72403
pal1,1% PAL,waccm,Earth_1pc_o2.cam.h0.0045-0048.nc,57.9193,0.7837498398908015,283.48838106785274,0.9361983984708786,5.857722070958189e-09,140112895937.732
pal1,1% PAL,waccm,Earth_1pc_o2.cam.h0.0045-0048.nc,57.9193,0.994791621483263,282.0448410089301,0.912644546944648,5.92344347378463e-09,138827169381.13828
pal1,1% PAL,waccm,Earth_1pc_o2.cam.h0.0045-0048.nc,57.9193,1.2293152661096545,280.52668581942146,0.8870202489197254,6.0406884163157e-09,138344693479.6302
pal1,1% PAL,waccm,Earth_1pc_o2.cam.h0.0045-0048.nc,57.9193,1.4869894047740486,279.0128038901422,0.8595347665250301,6.243017279815945e-09,139299824279.89496
pal1,1% PAL,waccm,Earth_1pc_o2.cam.h0.0045-0048.nc,57.9193,1.8617065833302413,277.10673162339566,0.8208583686500788,6.665155602657092e-09,143003993038.00427
pal1,1% PAL,waccm,Earth_1pc_o2.cam.h0.0045-0048.nc,57.9193,2.4471991818262793,274.68374204987316,0.763404481112957,8.017357389264473e-09,161387431778.9744
pal1,1% PAL,waccm,Earth_1pc_o2.cam.h0.0045-0048.nc,57.9193,3.2364999683226774,270.7468726774373,0.6913894303143024,1.019262543089831e-08,188522013230.40253
pal1,1% PAL,waccm,Earth_1pc_o2.cam.h0.0045-0048.nc,57.9193,4.218565246487846,265.2228647637698,0.6097786948084831,1.3630950271799617e-08,226988646593.9431
