wavelength_nm,sza_0,sza_5,sza_10,sza_15,sza_20,sza_25,sza_30,sza_35,sza_40,sza_45,sza_50,sza_55,sza_60,sza_65,sza_70,sza_75,sza_80,sza_85
280.5,1.931e-13,1.739e-13,1.265e-13,7.342e-14,3.333e-14,1.147e-14,2.855e-15,4.824e-16,5.048e-17,2.872e-18,7.376e-20,6.804e-22,9.388e-24,3.95e-24,2.519e-24,1.718e-24,1.16e-24,7.014e-25
281.5,5.093e-12,4.628e-12,3.461e-12,2.107e-12,1.025e-12,3.875e-13,1.091e-13,2.158e-14,2.76e-15,2.028e-16,7.237e-18,1.019e-19,1.636e-21,6.263e-22,3.965e-22,2.694e-22,1.813e-22,1.095e-22
282.5,5.789e-11,5.302e-11,4.062e-11,2.577e-11,1.331e-11,5.452e-12,1.706e-12,3.863e-13,5.87e-14,5.374e-15,2.542e-16,5.141e-18,9.732e-20,3.342e-20,2.1e-20,1.421e-20,9.539e-21,5.747e-21
283.5,2.545e-10,2.343e-10,1.823e-10,1.188e-10,6.379e-11,2.754e-11,9.229e-12,2.282e-12,3.878e-13,4.095e-14,2.326e-15,5.946e-17,1.273e-18,4.008e-19,2.503e-19,1.689e-19,1.131e-19,6.806e-20
284.5,2.258e-09,2.098e-09,1.679e-09,1.148e-09,6.614e-10,3.141e-10,1.191e-10,3.455e-11,7.194e-12,9.841e-13,7.795e-14,3.055e-15,8.627e-17,2.25e-17,1.383e-17,9.274e-18,6.184e-18,3.709e-18
285.5,7.126e-09,6.667e-09,5.449e-09,3.862e-09,2.344e-09,1.194e-09,4.967e-10,1.621e-10,3.923e-11,6.5e-12,6.584e-13,3.537e-14,1.272e-15,2.824e-16,1.704e-16,1.136e-16,7.548e-17,4.513e-17
286.5,7.776e-08,7.315e-08,6.076e-08,4.427e-08,2.796e-08,1.504e-08,6.715e-09,2.4e-09,6.518e-10,1.251e-10,1.531e-11,1.048e-12,4.631e-14,9.007e-15,5.316e-15,3.527e-15,2.335e-15,1.392e-15
287.5,4.073e-07,3.854e-07,3.259e-07,2.448e-07,1.616e-07,9.044e-08,4.459e-08,1.762e-08,5.438e-09,1.229e-09,1.854e-10,1.659e-11,9.415e-13,1.586e-13,9.002e-14,5.928e-14,3.906e-14,2.32e-14
288.5,1.853e-06,1.765e-06,1.522e-06,1.181e-06,8.187e-07,4.992e-07,2.625e-07,1.147e-07,4.104e-08,1.107e-08,2.096e-09,2.51e-10,1.914e-11,2.83e-12,1.491e-12,9.716e-13,6.36e-13,3.758e-13
289.5,9.497e-06,9.085e-06,7.942e-06,6.316e-06,4.53e-06,2.894e-06,1.618e-06,7.709e-07,3.021e-07,9.07e-08,2.061e-08,3.038e-09,2.895e-10,4.022e-11,1.947e-11,1.255e-11,8.169e-12,4.806e-12
290.5,3.587e-05,3.445e-05,3.047e-05,2.472e-05,1.825e-05,1.213e-05,7.137e-06,3.632e-06,1.548e-06,5.273e-07,1.346e-07,2.363e-08,2.734e-09,3.728e-10,1.631e-10,1.037e-10,6.711e-11,3.93e-11
291.5,0.0001055,0.0001018,9.124e-05,7.571e-05,5.777e-05,4.014e-05,2.503e-05,1.372e-05,6.427e-06,2.47e-06,7.358e-07,1.574e-07,2.287e-08,3.213e-09,1.208e-09,7.493e-10,4.808e-10,2.797e-10
292.5,0.0002386,0.000231,0.0002093,0.0001769,0.0001387,9.993e-05,6.534e-05,3.807e-05,1.927e-05,8.174e-06,2.762e-06,6.943e-07,1.221e-07,1.841e-08,5.977e-09,3.577e-09,2.275e-09,1.315e-09
293.5,0.000648,0.0006294,0.0005761,0.0004956,0.0003985,0.0002972,0.0002032,0.0001254,6.825e-05,3.176e-05,1.208e-05,3.535e-06,7.463e-07,1.253e-07,3.522e-08,1.988e-08,1.25e-08,7.168e-09
294.5,0.001175,0.001144,0.001056,0.0009209,0.0007554,0.0005787,0.0004098,0.0002645,0.0001525,7.63e-05,3.185e-05,1.049e-05,2.562e-06,4.806e-07,1.223e-07,6.415e-08,3.98e-08,2.267e-08
295.5,0.002801,0.002736,0.002546,0.002252,0.001887,0.001487,0.001093,0.0007399,0.0004531,0.0002448,0.0001127,4.213e-05,1.202e-05,2.597e-06,6.15e-07,2.87e-07,1.743e-07,9.825e-08
296.5,0.004685,0.004586,0.004298,0.003849,0.003281,0.002648,0.002008,0.001414,0.0009104,0.0005244,0.000262,0.0001087,3.537e-05,8.726e-06,2.035e-06,8.334e-07,4.909e-07,2.737e-07
297.5,0.008643,0.008478,0.007995,0.007235,0.006264,0.005162,0.004021,0.002931,0.001972,0.001202,0.0006447,0.0002931,0.0001071,2.999e-05,7.197e-06,2.576e-06,1.448e-06,7.973e-07
298.5,0.009987,0.009812,0.009302,0.008494,0.007449,0.006248,0.004979,0.003737,0.00261,0.001667,0.0009497,0.0004663,0.0001879,5.897e-05,1.499e-05,4.794e-06,2.525e-06,1.37e-06
299.5,0.02159,0.02125,0.02024,0.01864,0.01655,0.01411,0.01149,0.008864,0.00641,0.004279,0.00258,0.001362,0.0006024,0.0002114,5.831e-05,1.708e-05,8.172e-06,4.346e-06
300.5,0.0198,0.01951,0.01866,0.01729,0.0155,0.01338,0.01108,0.00873,0.006485,0.004479,0.00282,0.001574,0.000748,0.0002868,8.572e-05,2.413e-05,1.044e-05,5.425e-06
301.5,0.03833,0.03782,0.03632,0.0339,0.03069,0.02687,0.02264,0.01826,0.01396,0.01,0.0066,0.003913,0.00201,0.0008505,0.0002815,7.898e-05,2.986e-05,1.487e-05
302.5,0.04704,0.04645,0.04472,0.04193,0.03822,0.03376,0.02879,0.02357,0.01837,0.01348,0.009174,0.005659,0.00306,0.001382,0.0004926,0.0001416,4.863e-05,2.319e-05
303.5,0.07874,0.07785,0.07519,0.07088,0.06511,0.05814,0.05027,0.04187,0.03338,0.02521,0.01779,0.01149,0.006605,0.003229,0.001265,0.0003853,0.0001192,5.247e-05
304.5,0.08528,0.08436,0.08163,0.0772,0.07124,0.064,0.05579,0.04696,0.03792,0.02911,0.02098,0.01393,0.008288,0.004242,0.001759,0.0005618,0.0001658,6.833e-05
305.5,0.1109,0.1098,0.1065,0.1012,0.09403,0.08524,0.07519,0.06425,0.05288,0.0416,0.03092,0.02137,0.0134,0.007347,0.003329,0.001162,0.000331,0.0001197
306.5,0.1151,0.114,0.1107,0.1054,0.09796,0.0894,0.07926,0.06817,0.05659,0.04499,0.03389,0.02382,0.01528,0.008631,0.004066,0.001482,0.0004221,0.0001426
307.5,0.1637,0.1623,0.158,0.151,0.1415,0.1298,0.1162,0.1012,0.08531,0.06919,0.05347,0.03885,0.02601,0.01556,0.007919,0.003169,0.0009363,0.0002742
308.5,0.1825,0.1809,0.1763,0.1687,0.1585,0.1457,0.131,0.1146,0.09726,0.0795,0.06204,0.04566,0.03108,0.01901,0.009967,0.004143,0.001256,0.0003486
309.5,0.1594,0.1581,0.1543,0.148,0.1395,0.129,0.1167,0.1029,0.08826,0.0731,0.05802,0.04364,0.03057,0.01943,0.01073,0.004783,0.001543,0.0003948
310.5,0.2149,0.214,0.2091,0.201,0.19,0.1762,0.1601,0.1421,0.1228,0.1027,0.08249,0.06301,0.04505,0.02943,0.01688,0.007927,0.002706,0.0006666
311.5,0.2764,0.2743,0.2682,0.2581,0.2444,0.2272,0.2071,0.1846,0.1602,0.1348,0.1092,0.08427,0.06107,0.04062,0.02389,0.01161,0.004133,0.001004
312.5,0.2675,0.2656,0.26,0.2508,0.2382,0.2224,0.2038,0.1829,0.1602,0.1363,0.1119,0.08799,0.06531,0.04488,0.02761,0.01432,0.005554,0.001369
313.5,0.3029,0.3008,0.2946,0.2843,0.2702,0.2525,0.2318,0.2084,0.1829,0.156,0.1286,0.1016,0.07582,0.0525,0.03265,0.0172,0.006812,0.001696
314.5,0.3005,0.2985,0.2926,0.2829,0.2696,0.2529,0.2332,0.2109,0.1865,0.1606,0.1336,0.1074,0.08188,0.05829,0.03769,0.02101,0.009049,0.002406
315.5,0.3101,0.3081,0.3021,0.2921,0.2785,0.2614,0.2413,0.2184,0.1934,0.1669,0.1396,0.1122,0.08583,0.06139,0.03995,0.02248,0.009822,0.002652
316.5,0.307,0.3051,0.2993,0.2899,0.277,0.2607,0.2415,0.2196,0.1956,0.17,0.1435,0.1168,0.09075,0.06632,0.04448,0.02619,0.01227,0.00361
317.5,0.4342,0.4315,0.4234,0.4101,0.3918,0.3689,0.3417,0.3108,0.2769,0.2408,0.2033,0.1655,0.1286,0.09401,0.06307,0.03713,0.0174,0.005121
