case,model,wavelength_nm,sza_0,sza_5,sza_10,sza_15,sza_20,sza_25,sza_30,sza_35,sza_40,sza_45,sza_50,sza_55,sza_60,sza_65,sza_70,sza_75,sza_80,sza_85
pal0p1,atmos,120.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,121.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,122.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,122.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,123.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,124.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,125.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,126.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,127.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,129.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,131.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,133.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,167.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,172.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,176.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,177.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,179.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,182.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,184.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,186.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,187.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,189.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,191.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,193.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,195.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,197.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,203.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,205.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal0p1,atmos,207.2665,1.122e-19,9.633e-20,6.057e-20,2.742e-20,8.666e-21,1.825e-21,2.397e-22,1.789e-23,6.736e-25,1.14e-26,1.223e-28,9.744e-30,3.78e-30,2.046e-30,1.22e-30,7.309e-31,4.095e-31,1.893e-31
pal0p1,atmos,209.4295,1.103e-18,9.532e-19,6.119e-19,2.87e-19,9.55e-20,2.158e-20,3.105e-21,2.609e-22,1.142e-23,2.346e-25,3.144e-27,2.606e-28,1.001e-28,5.432e-29,3.256e-29,1.961e-29,1.101e-29,5.094e-30
pal0p1,atmos,211.646,1.409e-17,1.227e-17,8.072e-18,3.947e-18,1.396e-18,3.424e-19,5.491e-20,5.304e-21,2.779e-22,7.202e-24,1.182e-25,1.145e-26,4.365e-27,2.379e-27,1.439e-27,8.737e-28,4.931e-28,2.284e-28
pal0p1,atmos,213.91,7.217e-17,6.324e-17,4.233e-17,2.133e-17,7.882e-18,2.052e-18,3.557e-19,3.797e-20,2.263e-21,6.916e-23,1.469e-24,1.331e-25,4.971e-26,2.718e-26,1.662e-26,1.019e-26,5.788e-27,2.686e-27
pal0p1,atmos,216.2225,3.309e-16,2.918e-16,1.99e-16,1.036e-16,4.009e-17,1.112e-17,2.095e-18,2.491e-19,1.705e-20,6.232e-22,1.617e-23,1.497e-24,5.455e-25,3.001e-25,1.863e-25,1.159e-25,6.641e-26,3.093e-26
pal0p1,atmos,218.5855,2.781e-15,2.47e-15,1.723e-15,9.316e-16,3.815e-16,1.142e-16,2.377e-17,3.217e-18,2.604e-19,1.186e-20,3.966e-22,3.868e-23,1.373e-23,7.632e-24,4.838e-24,3.07e-24,1.786e-24,8.377e-25
pal0p1,atmos,221.001,1.104e-14,9.86e-15,6.988e-15,3.882e-15,1.653e-15,5.222e-16,1.167e-16,1.73e-17,1.577e-18,8.365e-20,3.273e-21,3.137e-22,1.068e-22,6.004e-23,3.897e-23,2.528e-23,1.496e-23,7.087e-24
pal0p1,atmos,223.4705,4.299e-14,3.855e-14,2.768e-14,1.573e-14,6.926e-15,2.289e-15,5.426e-16,8.693e-17,8.755e-18,5.278e-19,2.331e-20,2.123e-21,6.857e-22,3.915e-22,2.61e-22,1.736e-22,1.049e-22,5.043e-23
pal0p1,atmos,225.996,1.16e-13,1.045e-13,7.619e-14,4.441e-14,2.029e-14,7.055e-15,1.788e-15,3.127e-16,3.528e-17,2.459e-18,1.243e-19,1.082e-20,3.299e-21,1.926e-21,1.324e-21,9.071e-22,5.641e-22,2.772e-22
pal0p1,atmos,228.579,2.445e-13,2.209e-13,1.625e-13,9.614e-14,4.492e-14,1.609e-14,4.248e-15,7.827e-16,9.45e-17,7.141e-18,3.787e-19,2.933e-20,8.334e-21,5.002e-21,3.55e-21,2.505e-21,1.607e-21,8.131e-22
pal0p1,atmos,231.2215,3.128e-13,2.829e-13,2.086e-13,1.24e-13,5.835e-14,2.111e-14,5.643e-15,1.057e-15,1.302e-16,9.994e-18,5.116e-19,3.307e-20,8.684e-21,5.378e-21,3.929e-21,2.849e-21,1.884e-21,9.86e-22
pal0p1,atmos,233.926,2.092e-13,1.891e-13,1.392e-13,8.253e-14,3.867e-14,1.391e-14,3.693e-15,6.851e-16,8.311e-17,6.182e-18,2.884e-19,1.482e-20,3.586e-21,2.296e-21,1.721e-21,1.281e-21,8.731e-22,4.746e-22
pal0p1,atmos,236.6945,1.653e-13,1.492e-13,1.093e-13,6.431e-14,2.98e-14,1.056e-14,2.745e-15,4.955e-16,5.783e-17,4.039e-18,1.657e-19,6.555e-21,1.463e-21,9.686e-22,7.432e-22,5.66e-22,3.978e-22,2.255e-22
pal0p1,atmos,239.5295,2.665e-13,2.412e-13,1.783e-13,1.064e-13,5.036e-14,1.836e-14,4.951e-15,9.349e-16,1.149e-16,8.425e-18,3.468e-19,1.18e-20,2.469e-21,1.696e-21,1.341e-21,1.057e-21,7.8e-22,4.762e-22
pal0p1,atmos,242.433,1.412e-12,1.284e-12,9.618e-13,5.877e-13,2.876e-13,1.096e-13,3.126e-14,6.316e-15,8.384e-16,6.631e-17,2.838e-18,8.746e-20,1.731e-20,1.233e-20,1.006e-20,8.253e-21,6.455e-21,4.362e-21
pal0p1,atmos,245.408,1.55e-13,1.398e-13,1.021e-13,5.979e-14,2.748e-14,9.619e-15,2.454e-15,4.292e-16,4.729e-17,2.937e-18,9.132e-20,1.877e-21,3.43e-22,2.479e-22,2.028e-22,1.666e-22,1.305e-22,8.869e-23
pal0p1,atmos,248.457,2.489e-14,2.229e-14,1.595e-14,9.003e-15,3.925e-15,1.279e-15,2.968e-16,4.594e-17,4.324e-18,2.188e-19,5.179e-21,7.459e-23,1.27e-23,9.27e-24,7.599e-24,6.246e-24,4.903e-24,3.347e-24
pal0p1,atmos,251.5825,8.821e-15,7.869e-15,5.565e-15,3.079e-15,1.304e-15,4.083e-16,8.995e-17,1.301e-17,1.121e-18,5.052e-20,1.023e-21,1.182e-23,1.897e-24,1.39e-24,1.141e-24,9.383e-25,7.377e-25,5.058e-25
pal0p1,atmos,254.7875,8.306e-15,7.398e-15,5.206e-15,2.858e-15,1.196e-15,3.683e-16,7.938e-17,1.115e-17,9.256e-19,3.964e-20,7.462e-22,7.655e-24,1.166e-24,8.549e-25,7.016e-25,5.776e-25,4.548e-25,3.131e-25
pal0p1,atmos,258.075,3.462e-14,3.093e-14,2.196e-14,1.225e-14,5.245e-15,1.666e-15,3.739e-16,5.53e-17,4.895e-18,2.272e-19,4.718e-21,5.294e-23,7.753e-24,5.653e-24,4.637e-24,3.821e-24,3.014e-24,2.083e-24
pal0p1,atmos,261.449,1.185e-13,1.065e-13,7.694e-14,4.42e-14,1.975e-14,6.65e-15,1.61e-15,2.623e-16,2.627e-17,1.425e-18,3.604e-20,4.998e-22,7.11e-23,5.125e-23,4.2e-23,3.463e-23,2.738e-23,1.898e-23
pal0p1,atmos,264.9125,3.448e-12,3.126e-12,2.323e-12,1.399e-12,6.695e-13,2.474e-13,6.762e-14,1.288e-14,1.573e-15,1.099e-16,3.835e-18,7.671e-20,1.08e-20,7.616e-21,6.225e-21,5.138e-21,4.072e-21,2.833e-21
pal0p1,atmos,268.4685,9.148e-11,8.397e-11,6.474e-11,4.153e-11,2.18e-11,9.124e-12,2.936e-12,6.894e-13,1.099e-13,1.08e-14,5.833e-16,1.937e-17,2.782e-18,1.884e-18,1.532e-18,1.265e-18,1.005e-18,7.02e-19
pal0p1,atmos,272.1215,2.981e-09,2.774e-09,2.228e-09,1.534e-09,8.919e-10,4.289e-10,1.654e-10,4.904e-11,1.053e-11,1.512e-12,1.328e-13,7.777e-15,1.192e-15,7.539e-16,6.066e-16,5.004e-16,3.986e-16,2.795e-16
pal0p1,atmos,275.8755,1.195e-07,1.128e-07,9.464e-08,7.02e-08,4.551e-08,2.536e-08,1.186e-08,4.504e-09,1.326e-09,2.852e-10,4.2e-11,4.484e-12,7.895e-13,4.461e-13,3.51e-13,2.883e-13,2.301e-13,1.62e-13
pal0p1,atmos,279.734,2.698e-06,2.581e-06,2.256e-06,1.793e-06,1.286e-06,8.216e-07,4.595e-07,2.194e-07,8.659e-08,2.705e-08,6.4e-09,1.185e-09,2.598e-10,1.27e-10,9.53e-11,7.736e-11,6.167e-11,4.359e-11
pal0p1,atmos,283.702,0.0001171,0.0001134,0.0001027,8.676e-05,6.798e-05,4.896e-05,3.203e-05,1.87e-05,9.536e-06,4.126e-06,1.473e-06,4.37e-07,1.275e-07,5.54e-08,3.762e-08,2.966e-08,2.346e-08,1.661e-08
pal0p1,atmos,287.7845,0.001953,0.001908,0.001778,0.001578,0.001327,0.001052,0.0007797,0.0005345,0.000334,0.0001869,9.19e-05,3.943e-05,1.551e-05,6.723e-06,3.937e-06,2.888e-06,2.229e-06,1.57e-06
pal0p1,atmos,291.9865,0.0198,0.01948,0.01854,0.01705,0.01511,0.01286,0.01045,0.008052,0.005842,0.003936,0.002433,0.001364,0.0006962,0.0003404,0.000181,0.0001161,8.39e-05,5.772e-05
pal0p1,atmos,296.309,0.06213,0.06141,0.05928,0.05584,0.05123,0.04569,0.03947,0.03288,0.02626,0.01996,0.0143,0.009556,0.005907,0.003386,0.001862,0.001067,0.0006788,0.0004376
pal0p1,atmos,300.5,0.1124,0.1114,0.1084,0.1035,0.09693,0.08882,0.07948,0.06922,0.05845,0.04759,0.0371,0.02746,0.01911,0.01238,0.007459,0.004257,0.002423,0.00139
pal0p1,atmos,303.0,0.2043,0.2027,0.1979,0.1901,0.1795,0.166,0.1509,0.1338,0.1155,0.09669,0.07798,0.06016,0.04398,0.03013,0.01916,0.01127,0.00624,0.003304
pal0p1,atmos,304.0,0.2033,0.2018,0.1972,0.1897,0.1794,0.1666,0.1517,0.1351,0.1173,0.0979,0.08034,0.06259,0.0463,0.03216,0.02074,0.01232,0.006801,0.003524
pal0p1,atmos,305.0,0.2465,0.2448,0.2394,0.2307,0.2187,0.2039,0.1865,0.1669,0.1459,0.1239,0.1018,0.08032,0.06032,0.04265,0.02804,0.01694,0.009352,0.004714
pal0p1,atmos,306.0,0.2149,0.2134,0.2089,0.2015,0.1914,0.1787,0.1639,0.1473,0.1293,0.1104,0.0913,0.07262,0.05507,0.03939,0.02622,0.01601,0.008861,0.004389
pal0p1,atmos,307.0,0.2554,0.2536,0.2485,0.24,0.2283,0.2137,0.1966,0.1773,0.1563,0.1343,0.1118,0.08971,0.06876,0.04981,0.03363,0.02081,0.01157,0.005633
pal0p1,atmos,308.0,0.2782,0.2764,0.2709,0.2619,0.2496,0.2341,0.2159,0.1954,0.173,0.1494,0.1252,0.1013,0.07836,0.05742,0.03929,0.02463,0.01379,0.006619
pal0p1,atmos,309.0,0.2774,0.2756,0.2691,0.2614,0.2493,0.2342,0.2163,0.1961,0.1741,0.1508,0.1268,0.103,0.08013,0.05909,0.04072,0.02571,0.01445,0.006886
pal0p1,atmos,310.0,0.253,0.2514,0.2466,0.2389,0.2282,0.2148,0.1989,0.181,0.1614,0.1405,0.119,0.09743,0.07657,0.05716,0.03996,0.02563,0.01457,0.006874
pal0p1,atmos,311.0,0.4128,0.4103,0.4027,0.3902,0.373,0.3514,0.3259,0.2969,0.2652,0.2314,0.1965,0.1615,0.1274,0.09558,0.0672,0.04336,0.02476,0.01164
pal0p1,atmos,312.0,0.3528,0.3506,0.3443,0.3338,0.3194,0.3013,0.2799,0.2555,0.2288,0.2003,0.1708,0.141,0.1119,0.08453,0.05994,0.03904,0.02247,0.01053
pal0p1,atmos,313.0,0.3779,0.3756,0.369,0.358,0.3428,0.3238,0.3013,0.2756,0.2474,0.2173,0.1859,0.1542,0.1231,0.09363,0.06695,0.04402,0.02556,0.01197
pal0p1,atmos,314.0,0.4063,0.4039,0.3968,0.3828,0.3672,0.3486,0.3246,0.2972,0.267,0.2348,0.2012,0.1672,0.1337,0.102,0.07317,0.04828,0.02812,0.01315
pal0p1,atmos,316.0,0.3916,0.3894,0.3827,0.3718,0.3567,0.3377,0.3151,0.2893,0.2609,0.2304,0.1985,0.1661,0.1339,0.1032,0.07492,0.05014,0.02963,0.01391
pal0p1,atmos,320.0,0.4713,0.4687,0.461,0.4482,0.4307,0.4086,0.3822,0.3522,0.3188,0.2829,0.2452,0.2066,0.1681,0.1309,0.09625,0.0654,0.03929,0.01859
pal0p1,atmos,325.0,0.5744,0.5714,0.5622,0.5472,0.5264,0.5002,0.469,0.4332,0.3935,0.3506,0.3053,0.2587,0.212,0.1664,0.1236,0.08498,0.05178,0.02479
pal0p1,atmos,330.0,0.6997,0.6961,0.6852,0.6672,0.6423,0.6109,0.5734,0.5305,0.4827,0.431,0.3763,0.3197,0.2628,0.2071,0.1545,0.1068,0.06546,0.03153
pal0p1,atmos,335.0,0.659,0.6557,0.6455,0.6288,0.6057,0.5765,0.5416,0.5016,0.457,0.4087,0.3574,0.3044,0.2508,0.1981,0.1481,0.1027,0.06317,0.03057
pal0p1,atmos,340.0,0.7137,0.7101,0.6993,0.6813,0.6565,0.6252,0.5877,0.5447,0.4968,0.4447,0.3894,0.332,0.2739,0.2167,0.1622,0.1125,0.06928,0.0336
pal0p1,atmos,345.0,0.7029,0.6994,0.6888,0.6712,0.647,0.6164,0.5798,0.5377,0.4907,0.4396,0.3854,0.3289,0.2716,0.2151,0.1611,0.1117,0.0688,0.03339
pal0p1,atmos,350.0,0.7358,0.7321,0.7211,0.7029,0.6777,0.6458,0.6078,0.5639,0.515,0.4617,0.405,0.346,0.2859,0.2265,0.1697,0.1176,0.07232,0.03509
pal0p1,atmos,355.0,0.7781,0.7743,0.7627,0.7436,0.7172,0.6837,0.6437,0.5976,0.5461,0.49,0.4301,0.3678,0.3042,0.2412,0.1807,0.1252,0.07692,0.03732
pal0p1,atmos,360.0,0.7119,0.7084,0.6979,0.6805,0.6565,0.6261,0.5897,0.5477,0.5008,0.4497,0.3951,0.3381,0.2799,0.222,0.1664,0.1152,0.07071,0.03429
pal0p1,atmos,365.0,0.9057,0.9013,0.888,0.866,0.8357,0.7972,0.7512,0.6981,0.6387,0.5738,0.5045,0.4321,0.358,0.2842,0.2131,0.1475,0.09039,0.04381
pal0p1,atmos,370.0,0.9422,0.9376,0.9239,0.9012,0.8698,0.8301,0.7824,0.7275,0.6659,0.5987,0.5268,0.4515,0.3744,0.2975,0.2231,0.1543,0.09446,0.04575
pal0p1,atmos,375.0,0.8517,0.8476,0.8352,0.8149,0.7867,0.7509,0.7081,0.6587,0.6033,0.5427,0.4779,0.4099,0.3402,0.2705,0.2029,0.1403,0.08577,0.0415
pal0p1,atmos,380.0,0.9796,0.9749,0.9608,0.9375,0.9052,0.8644,0.8154,0.7588,0.6954,0.6259,0.5516,0.4735,0.3933,0.3129,0.2349,0.1624,0.0991,0.0479
pal0p1,atmos,385.0,0.7389,0.7353,0.7248,0.7073,0.6831,0.6525,0.6157,0.5732,0.5256,0.4734,0.4174,0.3586,0.2981,0.2374,0.1783,0.1232,0.07509,0.03625
pal0p1,atmos,390.0,0.9653,0.9607,0.947,0.9243,0.8929,0.853,0.8052,0.75,0.688,0.62,0.5471,0.4704,0.3914,0.3119,0.2343,0.1619,0.09855,0.04751
pal0p1,atmos,395.0,0.7492,0.7456,0.735,0.7175,0.6933,0.6625,0.6256,0.5829,0.535,0.4824,0.426,0.3665,0.3052,0.2434,0.183,0.1264,0.07684,0.03699
pal0p1,atmos,400.0,1.391,1.385,1.365,1.333,1.288,1.231,1.163,1.084,0.9954,0.8981,0.7935,0.6833,0.5694,0.4545,0.3419,0.2362,0.1434,0.0689
pal0p1,atmos,405.0,1.419,1.412,1.393,1.36,1.314,1.257,1.187,1.107,1.017,0.9181,0.8117,0.6994,0.5833,0.466,0.3507,0.2423,0.1469,0.07047
pal0p1,atmos,410.0,1.464,1.457,1.437,1.403,1.356,1.297,1.226,1.143,1.051,0.9491,0.8396,0.7241,0.6044,0.4832,0.3639,0.2515,0.1522,0.07289
pal0p1,atmos,415.0,1.526,1.518,1.497,1.462,1.414,1.352,1.279,1.193,1.097,0.9913,0.8775,0.7572,0.6325,0.5061,0.3815,0.2636,0.1594,0.07617
pal0p1,atmos,420.0,1.54,1.533,1.512,1.477,1.428,1.366,1.292,1.206,1.109,1.003,0.8882,0.767,0.6412,0.5134,0.3873,0.2677,0.1617,0.0771
pal0p1,atmos,425.0,1.471,1.464,1.444,1.41,1.364,1.305,1.235,1.153,1.061,0.9594,0.8503,0.7347,0.6147,0.4926,0.3718,0.2571,0.1551,0.07379
pal0p1,atmos,430.0,1.357,1.351,1.332,1.301,1.259,1.205,1.14,1.065,0.9801,0.8869,0.7864,0.68,0.5693,0.4566,0.3449,0.2386,0.1438,0.06825
pal0p1,atmos,435.0,1.575,1.568,1.547,1.511,1.462,1.4,1.324,1.237,1.139,1.032,0.9152,0.7918,0.6634,0.5325,0.4026,0.2785,0.1678,0.07941
pal0p1,atmos,440.0,1.621,1.613,1.592,1.555,1.505,1.441,1.364,1.274,1.174,1.063,0.9438,0.8171,0.685,0.5503,0.4163,0.2882,0.1734,0.08186
pal0p1,atmos,445.0,1.741,1.733,1.71,1.671,1.617,1.548,1.466,1.37,1.263,1.144,1.016,0.8801,0.7384,0.5937,0.4495,0.3112,0.1871,0.0881
pal0p1,atmos,450.0,1.852,1.844,1.819,1.777,1.72,1.648,1.56,1.459,1.345,1.219,1.083,0.9387,0.7881,0.6341,0.4804,0.3328,0.2,0.09391
pal0p1,atmos,455.0,1.813,1.804,1.78,1.74,1.684,1.613,1.528,1.429,1.318,1.195,1.062,0.9211,0.7739,0.6231,0.4725,0.3275,0.1966,0.09208
pal0p1,atmos,460.0,1.866,1.857,1.833,1.791,1.734,1.661,1.574,1.472,1.358,1.232,1.095,0.9504,0.7989,0.6437,0.4884,0.3386,0.2031,0.0948
pal0p1,atmos,465.0,1.845,1.837,1.812,1.771,1.715,1.643,1.557,1.457,1.344,1.22,1.085,0.942,0.7924,0.6389,0.4852,0.3366,0.2018,0.09394
pal0p1,atmos,470.0,1.835,1.827,1.802,1.762,1.706,1.635,1.55,1.45,1.338,1.215,1.081,0.9392,0.7905,0.6378,0.4847,0.3364,0.2016,0.09359
pal0p1,atmos,475.0,1.857,1.848,1.824,1.783,1.727,1.655,1.569,1.469,1.356,1.231,1.096,0.9524,0.8021,0.6476,0.4925,0.342,0.2049,0.09482
pal0p1,atmos,480.0,1.911,1.902,1.877,1.835,1.777,1.704,1.615,1.512,1.396,1.268,1.129,0.9818,0.8272,0.6682,0.5084,0.3531,0.2113,0.09738
pal0p1,atmos,485.0,1.736,1.728,1.705,1.667,1.615,1.548,1.468,1.375,1.27,1.153,1.028,0.8938,0.7534,0.609,0.4637,0.3223,0.1928,0.08857
pal0p1,atmos,490.0,1.808,1.8,1.776,1.737,1.682,1.613,1.529,1.433,1.323,1.203,1.072,0.9328,0.7868,0.6364,0.4849,0.3373,0.2017,0.09245
pal0p1,atmos,495.0,1.842,1.834,1.809,1.77,1.714,1.644,1.559,1.46,1.349,1.227,1.094,0.9521,0.8035,0.6503,0.4958,0.345,0.2063,0.09426
pal0p1,atmos,500.0,1.757,1.749,1.726,1.688,1.636,1.569,1.488,1.394,1.288,1.171,1.045,0.9097,0.768,0.6218,0.4743,0.3301,0.1972,0.08971
pal0p1,atmos,505.0,1.786,1.778,1.755,1.716,1.663,1.595,1.513,1.418,1.31,1.192,1.063,0.9258,0.7818,0.6332,0.4831,0.3362,0.2006,0.09081
pal0p1,atmos,510.0,1.771,1.763,1.74,1.702,1.649,1.582,1.501,1.407,1.3,1.183,1.056,0.9197,0.777,0.6298,0.4809,0.3349,0.1999,0.09026
pal0p1,atmos,515.0,1.642,1.635,1.613,1.578,1.529,1.467,1.392,1.305,1.206,1.098,0.9799,0.8541,0.722,0.5854,0.4473,0.3117,0.186,0.08377
pal0p1,atmos,520.0,1.688,1.681,1.659,1.623,1.573,1.509,1.432,1.342,1.241,1.13,1.009,0.8795,0.7437,0.6033,0.4612,0.3216,0.1918,0.08607
pal0p1,atmos,525.0,1.694,1.687,1.665,1.629,1.578,1.514,1.437,1.348,1.246,1.135,1.013,0.8836,0.7474,0.6065,0.4638,0.3234,0.1927,0.08608
pal0p1,atmos,530.0,1.786,1.778,1.755,1.717,1.663,1.596,1.515,1.421,1.314,1.196,1.068,0.9319,0.7883,0.6398,0.4893,0.3411,0.203,0.0902
pal0p1,atmos,535.0,1.731,1.723,1.701,1.664,1.613,1.547,1.469,1.377,1.274,1.16,1.037,0.9043,0.7653,0.6214,0.4754,0.3315,0.1972,0.08731
pal0p1,atmos,540.0,1.732,1.725,1.703,1.666,1.614,1.549,1.471,1.379,1.276,1.162,1.039,0.9064,0.7674,0.6234,0.4772,0.333,0.1981,0.08747
pal0p1,atmos,545.0,1.758,1.75,1.728,1.69,1.638,1.572,1.493,1.4,1.296,1.18,1.055,0.9209,0.7798,0.6337,0.4853,0.3387,0.2014,0.0886
pal0p1,atmos,550.0,1.764,1.756,1.733,1.696,1.644,1.578,1.498,1.405,1.301,1.185,1.059,0.9248,0.7833,0.6368,0.4879,0.3406,0.2025,0.08879
pal0p1,atmos,555.0,1.751,1.743,1.721,1.684,1.632,1.566,1.487,1.396,1.292,1.177,1.053,0.9193,0.779,0.6336,0.4857,0.3393,0.2017,0.08808
pal0p1,atmos,560.0,1.707,1.7,1.678,1.642,1.591,1.527,1.45,1.361,1.26,1.148,1.027,0.8969,0.7602,0.6184,0.4741,0.3311,0.1967,0.0855
pal0p1,atmos,565.0,1.71,1.703,1.681,1.645,1.594,1.53,1.453,1.364,1.263,1.151,1.029,0.8991,0.7621,0.62,0.4754,0.332,0.197,0.08523
pal0p1,atmos,570.0,1.701,1.693,1.672,1.636,1.586,1.522,1.446,1.357,1.256,1.145,1.024,0.8948,0.7586,0.6173,0.4734,0.3307,0.1961,0.08453
pal0p1,atmos,575.0,1.73,1.722,1.7,1.664,1.613,1.548,1.47,1.38,1.278,1.165,1.042,0.9109,0.7725,0.6288,0.4825,0.3371,0.1999,0.08595
pal0p1,atmos,580.0,1.701,1.694,1.672,1.636,1.586,1.523,1.447,1.358,1.258,1.147,1.026,0.8972,0.7612,0.62,0.4761,0.333,0.1977,0.08494
