case,label,model,source_file,o3col_du,z_km,t_k,p_bar,o3_vmr,n_o3_cm3
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,0.5,286.037,1.00915,2.13003e-08,544299346079.99994
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,1.5,279.617,0.896293,2.20752e-08,512517710879.99994
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,2.5,275.186,0.79465,2.32412e-08,486098994480.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,3.5,270.063,0.703055,2.52899e-08,476856238440.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,4.5,264.368,0.620523,2.83526e-08,482014046820.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,5.5,258.333,0.546252,3.24744e-08,497361673200.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,6.5,251.667,0.479437,3.76678e-08,519747837960.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,7.5,244.649,0.419365,4.39055e-08,545108735250.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,8.5,237.437,0.365432,5.11365e-08,570039020100.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,9.5,230.377,0.317141,5.94612e-08,592875732960.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,10.5,223.911,0.274096,7.06193e-08,626135430555.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,11.5,218.495,0.23598,9.53653e-08,746004595780.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,12.5,214.251,0.202494,1.5509e-07,1061670145900.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,13.5,210.845,0.173287,2.75925e-07,1642518062249.9998
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,14.5,207.971,0.147952,4.88161e-07,2515342303090.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,15.5,205.715,0.126077,7.73445e-07,3433337823900.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,16.5,204.487,0.107293,1.12624e-06,4280094921600.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,17.5,204.498,0.0912647,1.51506e-06,4897340546400.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,18.5,205.124,0.0776529,1.90811e-06,5231923133400.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,19.5,205.726,0.0661067,2.27667e-06,5298744524700.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,20.5,206.154,0.0563032,2.58889e-06,5121186864600.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,21.5,206.524,0.047971,2.82888e-06,4759251134400.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,22.5,207.005,0.0408873,2.98853e-06,4275450788599.9995
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,23.5,207.722,0.0348673,3.0644e-06,3725605588000.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,24.5,208.847,0.0297557,3.06041e-06,3158190099500.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,25.5,210.311,0.0254195,2.9894e-06,2617013431400.0
pal10,10% PAL,photochem,Earth_10pc_48.2.txt,261.5609,26.5,212.056,0.0217422,2.87008e-06,2131390289920.0
