wavelength_nm,sza_0,sza_5,sza_10,sza_15,sza_20,sza_25,sza_30,sza_35,sza_40,sza_45,sza_50,sza_55,sza_60,sza_65,sza_70,sza_75,sza_80,sza_85
280.5,1.029e-06,9.823e-07,8.526e-07,6.698e-07,4.72e-07,2.945e-07,1.561e-07,7.328e-08,2.746e-08,8.021e-09,1.738e-09,2.865e-10,5.844e-11,2.888e-11,2.098e-11,1.602e-11,1.181e-11,7.565e-12
281.5,6.384e-06,6.116e-06,5.369e-06,4.3e-06,3.117e-06,2.02e-06,1.151e-06,5.633e-07,2.29e-07,7.423e-08,1.835e-08,3.531e-09,7.784e-10,3.696e-10,2.648e-10,2.017e-10,1.488e-10,9.541e-11
282.5,2.095e-05,2.014e-05,1.785e-05,1.454e-05,1.08e-05,7.232e-06,4.302e-06,2.224e-06,9.7e-07,3.438e-07,9.522e-08,2.09e-08,4.957e-09,2.274e-09,1.603e-09,1.218e-09,8.983e-10,5.767e-10
283.5,4.105e-05,3.954e-05,3.527e-05,2.904e-05,2.191e-05,1.499e-05,9.173e-06,4.915e-06,2.244e-06,8.428e-07,2.511e-07,5.995e-08,1.494e-08,6.696e-09,4.656e-09,3.529e-09,2.603e-09,1.673e-09
284.5,8.498e-05,8.216e-05,7.415e-05,6.227e-05,4.836e-05,3.442e-05,2.216e-05,1.268e-05,6.292e-06,2.628e-06,8.959e-07,2.502e-07,6.929e-08,3.006e-08,2.026e-08,1.526e-08,1.124e-08,7.232e-09
285.5,9.094e-05,8.817e-05,8.026e-05,6.84e-05,5.427e-05,3.976e-05,2.658e-05,1.596e-05,8.429e-06,3.809e-06,1.433e-06,4.486e-07,1.35e-07,5.754e-08,3.76e-08,2.812e-08,2.07e-08,1.332e-08
286.5,0.0004321,0.0004198,0.0003848,0.0003316,0.0002675,0.0002004,0.000138,8.601e-05,4.762e-05,2.286e-05,9.267e-06,3.166e-06,1.019e-06,4.306e-07,2.735e-07,2.029e-07,1.491e-07,9.602e-08
287.5,0.0009037,0.0008802,0.0008126,0.0007093,0.0005827,0.0004476,0.0003183,0.0002069,0.0001208,6.196e-05,2.731e-05,1.028e-05,3.586e-06,1.514e-06,9.278e-07,6.796e-07,4.981e-07,3.208e-07
288.5,0.001513,0.001477,0.001375,0.001217,0.00102,0.0008046,0.0005927,0.000403,0.0002491,0.0001374,6.626e-05,2.771e-05,1.06e-05,4.537e-06,2.662e-06,1.911e-06,1.394e-06,8.976e-07
289.5,0.003788,0.003706,0.003469,0.0031,0.002636,0.002121,0.001602,0.001125,0.0007246,0.0004208,0.0002163,9.746e-05,3.993e-05,1.739e-05,9.882e-06,6.952e-06,5.045e-06,3.244e-06
290.5,0.007837,0.00768,0.007224,0.00651,0.005602,0.004581,0.003535,0.002551,0.001701,0.001031,0.000559,0.0002681,0.0001166,5.189e-05,2.871e-05,1.976e-05,1.424e-05,9.148e-06
291.5,0.01169,0.01147,0.01085,0.009872,0.008612,0.007174,0.005672,0.004221,0.002925,0.001862,0.001072,0.0005521,0.0002575,0.0001187,6.403e-05,4.269e-05,3.045e-05,1.95e-05
292.5,0.01515,0.01489,0.01415,0.01297,0.01144,0.009678,0.007804,0.005956,0.004261,0.002822,0.001707,0.000931,0.0004608,0.0002199,0.0001169,7.551e-05,5.315e-05,3.391e-05
293.5,0.02442,0.02404,0.02294,0.02118,0.01889,0.01621,0.01331,0.01041,0.007669,0.005273,0.003338,0.001923,0.001008,0.0005005,0.0002642,0.0001651,0.0001141,7.243e-05
294.5,0.02935,0.02893,0.0277,0.02573,0.02313,0.02007,0.01673,0.01332,0.01005,0.007109,0.004664,0.002803,0.001537,0.0007902,0.0004172,0.0002535,0.000172,0.0001085
295.5,0.04544,0.04484,0.04309,0.04026,0.03652,0.03207,0.02715,0.02204,0.01705,0.01244,0.008477,0.005331,0.003073,0.001648,0.0008783,0.0005184,0.0003426,0.000214
296.5,0.05301,0.05236,0.05046,0.04739,0.04331,0.0384,0.03293,0.02718,0.02145,0.01606,0.01129,0.007369,0.00443,0.002467,0.001334,0.0007706,0.0004954,0.0003059
297.5,0.07142,0.07061,0.06823,0.06437,0.0592,0.05295,0.04592,0.03845,0.03089,0.02364,0.01708,0.01153,0.007193,0.004153,0.002288,0.001302,0.0008131,0.000495
298.5,0.06328,0.06261,0.06063,0.05741,0.05309,0.04784,0.04188,0.03549,0.02894,0.02257,0.01661,0.01157,0.007456,0.004445,0.002499,0.001411,0.0008569,0.0005131
299.5,0.1068,0.1058,0.1026,0.09753,0.09065,0.08225,0.07265,0.06227,0.05152,0.04089,0.0309,0.022,0.01462,0.008999,0.005181,0.002919,0.001725,0.001011
300.5,0.08085,0.08009,0.07781,0.07418,0.06922,0.06314,0.05616,0.04855,0.0406,0.03266,0.02509,0.01823,0.0124,0.007825,0.004597,0.002597,0.001502,0.0008631
301.5,0.1275,0.1264,0.123,0.1176,0.1102,0.1011,0.09061,0.07907,0.06691,0.05462,0.04272,0.03173,0.02215,0.01439,0.008674,0.004942,0.002801,0.001565
