wavelength_nm,sza_0,sza_5,sza_10,sza_15,sza_20,sza_25,sza_30,sza_35,sza_40,sza_45,sza_50,sza_55,sza_60,sza_65,sza_70,sza_75,sza_80,sza_85
280.5,1.586e-13,1.427e-13,1.035e-13,5.98e-14,2.696e-14,9.189e-15,2.26e-15,3.756e-16,3.846e-17,2.127e-18,5.278e-20,5.002e-22,1.59e-23,7.24e-24,4.345e-24,2.799e-24,1.836e-24,1.136e-24
281.5,4.182e-12,3.797e-12,2.832e-12,1.717e-12,8.299e-13,3.107e-13,8.64e-14,1.682e-14,2.106e-15,1.505e-16,5.201e-18,7.509e-20,2.623e-21,1.152e-21,6.895e-22,4.415e-22,2.867e-22,1.756e-22
282.5,4.757e-11,4.354e-11,3.326e-11,2.101e-11,1.078e-11,4.376e-12,1.353e-12,3.015e-13,4.488e-14,4.001e-15,1.836e-16,3.801e-18,1.466e-19,6.166e-20,3.679e-20,2.343e-20,1.508e-20,9.152e-21
283.5,2.084e-10,1.917e-10,1.488e-10,9.649e-11,5.146e-11,2.202e-11,7.289e-12,1.774e-12,2.953e-13,3.037e-14,1.675e-15,4.373e-17,1.814e-18,7.347e-19,4.374e-19,2.776e-19,1.776e-19,1.07e-19
284.5,1.912e-09,1.776e-09,1.418e-09,9.66e-10,5.533e-10,2.607e-10,9.792e-11,2.802e-11,5.734e-12,7.676e-13,5.943e-14,2.388e-15,1.183e-16,4.385e-17,2.598e-17,1.64e-17,1.037e-17,6.154e-18
285.5,6.111e-09,5.714e-09,4.661e-09,3.292e-09,1.987e-09,1.005e-09,4.143e-10,1.336e-10,3.182e-11,5.172e-12,5.139e-13,2.831e-14,1.642e-15,5.596e-16,3.296e-16,2.072e-16,1.299e-16,7.61e-17
286.5,6.724e-08,6.322e-08,5.241e-08,3.806e-08,2.392e-08,1.278e-08,5.658e-09,1.999e-09,5.351e-10,1.009e-10,1.214e-11,8.516e-13,5.681e-14,1.793e-14,1.049e-14,6.574e-15,4.093e-15,2.371e-15
287.5,3.589e-07,3.394e-07,2.865e-07,2.146e-07,1.411e-07,8.013e-08,3.84e-08,1.502e-08,4.58e-09,1.02e-09,1.519e-10,1.394e-11,1.113e-12,3.203e-13,1.848e-13,1.155e-13,7.133e-14,4.075e-14
288.5,1.657e-06,1.577e-06,1.358e-06,1.052e-06,7.261e-07,4.405e-07,2.301e-07,1.005e-07,3.53e-08,9.409e-09,1.765e-09,2.167e-10,2.163e-11,5.626e-12,3.162e-12,1.968e-12,1.206e-12,6.774e-13
289.5,8.557e-06,8.182e-06,7.143e-06,5.667e-06,4.051e-06,2.5e-06,1.403e-06,6.768e-07,2.628e-07,7.964e-08,1.761e-08,2.658e-09,3.159e-10,7.692e-11,4.186e-11,2.596e-11,1.583e-11,8.769e-12
