wavelength_nm,sza_0,sza_5,sza_10,sza_15,sza_20,sza_25,sza_30,sza_35,sza_40,sza_45,sza_50,sza_55,sza_60,sza_65,sza_70,sza_75,sza_80,sza_85
280.5,7.2e-11,6.628e-11,5.155e-11,3.356e-11,1.8e-11,7.752e-12,2.586e-12,6.344e-13,1.063e-13,1.094e-14,5.934e-16,1.437e-17,5.108e-19,2.423e-19,1.695e-19,1.24e-19,8.868e-20,5.681e-20
281.5,1.097e-09,1.017e-09,8.083e-10,5.461e-10,3.089e-10,1.431e-10,5.247e-11,1.454e-11,2.846e-12,3.573e-13,2.506e-14,8.456e-16,3.404e-17,1.483e-17,1.031e-17,7.537e-18,5.387e-18,3.446e-18
282.5,7.774e-09,7.251e-09,5.87e-09,4.093e-09,2.424e-09,1.195e-09,4.754e-10,1.463e-10,3.272e-11,4.873e-12,4.263e-13,1.911e-14,8.765e-16,3.483e-16,2.406e-16,1.755e-16,1.254e-16,8.011e-17
283.5,2.5e-08,2.341e-08,1.918e-08,1.365e-08,8.332e-09,4.276e-09,1.793e-09,5.903e-10,1.44e-10,2.395e-11,2.417e-12,1.301e-13,6.565e-15,2.43e-15,1.668e-15,1.215e-15,8.677e-16,5.54e-16
284.5,1.311e-07,1.236e-07,1.011e-07,7.655e-08,4.936e-08,2.73e-08,1.262e-08,4.71e-09,1.348e-09,2.752e-10,3.62e-11,2.738e-12,1.716e-13,5.491e-14,3.705e-14,2.69e-14,1.919e-14,1.224e-14
285.5,2.76e-07,2.618e-07,2.229e-07,1.694e-07,1.138e-07,6.645e-08,3.301e-08,1.351e-08,4.348e-09,1.032e-09,1.648e-10,1.599e-11,1.205e-12,3.422e-13,2.26e-13,1.635e-13,1.165e-13,7.427e-14
286.5,2.201e-06,2.096e-06,1.807e-06,1.403e-06,9.722e-07,5.924e-07,3.109e-07,1.365e-07,4.811e-08,1.282e-08,2.377e-09,2.79e-10,2.455e-11,6.347e-12,4.088e-12,2.946e-12,2.097e-12,1.336e-12
287.5,8.219e-06,7.863e-06,6.875e-06,5.467e-06,3.921e-06,2.504e-06,1.398e-06,6.644e-07,2.589e-07,7.848e-08,1.718e-08,2.495e-09,2.654e-10,6.229e-11,3.844e-11,2.754e-11,1.957e-11,1.245e-11
288.5,2.573e-05,2.474e-05,2.196e-05,1.792e-05,1.335e-05,8.971e-06,5.353e-06,2.771e-06,1.204e-06,4.199e-07,1.101e-07,2.012e-08,2.673e-09,5.788e-10,3.32e-10,2.355e-10,1.668e-10,1.061e-10
289.5,0.0001004,9.684e-05,8.69e-05,7.224e-05,5.527e-05,3.852e-05,2.41e-05,1.326e-05,6.233e-06,2.4e-06,7.154e-07,1.54e-07,2.419e-08,5.067e-09,2.69e-09,1.887e-09,1.333e-09,8.467e-10
290.5,0.0003011,0.0002914,0.0002639,0.0002228,0.0001743,0.0001253,8.161e-05,4.727e-05,2.372e-05,9.933e-06,3.296e-06,8.137e-07,1.48e-07,3.088e-08,1.507e-08,1.042e-08,7.333e-09,4.653e-09
291.5,0.0006857,0.0006659,0.0006092,0.0005236,0.0004204,0.0003128,0.0002132,0.000131,7.079e-05,3.2e-05,1.223e-05,3.528e-06,7.632e-07,1.643e-07,7.145e-08,4.807e-08,3.363e-08,2.13e-08
292.5,0.001252,0.00122,0.001125,0.0009812,0.0008046,0.000616,0.0004358,0.0002807,0.0001613,8.029e-05,3.327e-05,1.09e-05,2.725e-06,6.209e-07,2.43e-07,1.575e-07,1.094e-07,6.912e-08
293.5,0.00279,0.002725,0.002534,0.00224,0.001874,0.001474,0.00108,0.0007276,0.0004427,0.0002372,0.0001079,3.985e-05,1.147e-05,2.833e-06,1.007e-06,6.166e-07,4.238e-07,2.669e-07
294.5,0.004296,0.004203,0.003934,0.003514,0.002985,0.002397,0.001805,0.001259,0.0008013,0.0004543,0.0002223,9.001e-05,2.893e-05,7.742e-06,2.584e-06,1.483e-06,1.007e-06,6.318e-07
295.5,0.00869,0.008521,0.008028,0.007254,0.006265,0.005145,0.003989,0.00289,0.001929,0.001162,0.0006148,0.000275,9.975e-05,2.962e-05,9.478e-06,4.95e-06,3.285e-06,2.049e-06
296.5,0.0126,0.01238,0.01172,0.01069,0.009361,0.007832,0.00622,0.004648,0.003226,0.002044,0.001153,0.0005593,0.0002243,7.341e-05,2.336e-05,1.107e-05,7.125e-06,4.411e-06
297.5,0.02054,0.02021,0.01924,0.01769,0.01568,0.01333,0.01082,0.008304,0.005967,0.00395,0.002356,0.001228,0.0005388,0.0001936,6.301e-05,2.72e-05,1.674e-05,1.026e-05
298.5,0.02131,0.021,0.02007,0.01859,0.01663,0.01434,0.01184,0.009301,0.006879,0.004724,0.002953,0.001635,0.0007731,0.0003021,0.0001023,4.101e-05,2.385e-05,1.444e-05
299.5,0.04184,0.04128,0.0396,0.03692,0.03336,0.02913,0.02447,0.01964,0.01493,0.01062,0.006943,0.00407,0.002069,0.0008798,0.0003157,0.0001195,6.439e-05,3.825e-05
300.5,0.03539,0.03494,0.03362,0.0315,0.02867,0.02528,0.02151,0.01755,0.01362,0.009943,0.006721,0.004112,0.002208,0.001002,0.00038,0.0001402,7.015e-05,4.078e-05
301.5,0.06307,0.06234,0.06019,0.05669,0.05201,0.04636,0.03999,0.03322,0.02637,0.01982,0.0139,0.008914,0.005085,0.002486,0.001013,0.0003726,0.0001697,9.497e-05
302.5,0.0731,0.07231,0.06995,0.06612,0.06098,0.05473,0.04765,0.04004,0.03226,0.0247,0.01774,0.01173,0.00696,0.003575,0.001535,0.0005721,0.0002441,0.0001316
303.5,0.1147,0.1135,0.1101,0.1045,0.09699,0.08778,0.07724,0.06581,0.05396,0.04225,0.03121,0.02141,0.01331,0.007259,0.003336,0.00129,0.000513,0.0002596
304.5,0.1193,0.1182,0.1148,0.1092,0.1017,0.09247,0.08188,0.07031,0.05823,0.04617,0.03466,0.02427,0.0155,0.008747,0.004186,0.001666,0.0006407,0.000309
305.5,0.147,0.1456,0.1417,0.1354,0.1267,0.1161,0.1037,0.09013,0.07579,0.06124,0.04711,0.03404,0.02265,0.01348,0.006889,0.002908,0.001087,0.0004783
306.5,0.1487,0.1474,0.1436,0.1374,0.1289,0.1184,0.1062,0.09279,0.07853,0.06398,0.04973,0.03641,0.02465,0.015,0.007887,0.003424,0.001275,0.0005349
307.5,0.2028,0.2012,0.1964,0.1884,0.1775,0.1641,0.1484,0.1309,0.1122,0.09285,0.07365,0.05536,0.03877,0.02469,0.01377,0.006383,0.002417,0.0009211
308.5,0.2218,0.2201,0.2149,0.2064,0.1949,0.1805,0.1637,0.145,0.1248,0.1039,0.08309,0.06306,0.04473,0.02896,0.01651,0.007852,0.003009,0.001104
309.5,0.1884,0.187,0.1828,0.176,0.1666,0.1549,0.1412,0.1259,0.1093,0.09199,0.07453,0.05755,0.04176,0.02787,0.01653,0.00827,0.003287,0.001138
310.5,0.2496,0.2478,0.2425,0.2337,0.2217,0.2068,0.1892,0.1694,0.148,0.1255,0.1026,0.08024,0.05916,0.04033,0.02462,0.01278,0.005256,0.001763
311.5,0.3155,0.3133,0.3067,0.2938,0.2812,0.2627,0.2409,0.2164,0.1898,0.1617,0.1331,0.1049,0.07819,0.05406,0.03364,0.01791,0.007556,0.002495
312.5,0.2983,0.2963,0.2904,0.2807,0.2673,0.2506,0.2308,0.2085,0.1841,0.1583,0.1318,0.1054,0.08004,0.05677,0.03658,0.02045,0.009124,0.003001
313.5,0.3353,0.3331,0.3265,0.3157,0.3008,0.2822,0.2603,0.2354,0.2082,0.1794,0.1497,0.1201,0.09164,0.06536,0.04244,0.02396,0.01083,0.003561
314.5,0.3264,0.3243,0.3182,0.3081,0.2943,0.2769,0.2563,0.2329,0.2072,0.1799,0.1516,0.1232,0.09555,0.06967,0.04665,0.02751,0.01317,0.004463
315.5,0.3349,0.3328,0.3266,0.3163,0.3022,0.2845,0.2635,0.2396,0.2135,0.1855,0.1566,0.1275,0.09912,0.0725,0.04875,0.02892,0.01395,0.004744
316.5,0.3267,0.3247,0.3189,0.3092,0.2959,0.2791,0.2593,0.2367,0.2118,0.1852,0.1575,0.1295,0.1019,0.07586,0.05223,0.03207,0.01626,0.005793
317.5,0.4611,0.4584,0.4501,0.4365,0.4176,0.394,0.3661,0.3342,0.2991,0.2616,0.2225,0.1829,0.1439,0.1071,0.0737,0.0452,0.02288,0.008121
318.5,0.3558,0.3538,0.3476,0.3374,0.3234,0.3057,0.2848,0.2609,0.2345,0.2062,0.1766,0.1464,0.1166,0.08814,0.06201,0.03928,0.02088,0.007867
319.5,0.432,0.4295,0.422,0.4098,0.3929,0.3716,0.3463,0.3174,0.2856,0.2513,0.2155,0.179,0.1429,0.1083,0.07646,0.04869,0.02609,0.00993
320.5,0.523,0.52,0.511,0.4963,0.476,0.4505,0.42,0.3854,0.3471,0.3059,0.2628,0.2187,0.1751,0.1331,0.09446,0.06057,0.03281,0.01268
