wavelength_nm,sza_0,sza_5,sza_10,sza_15,sza_20,sza_25,sza_30,sza_35,sza_40,sza_45,sza_50,sza_55,sza_60,sza_65,sza_70,sza_75,sza_80,sza_85
280.5,2.512e-09,2.344e-09,1.9e-09,1.327e-09,7.883e-10,3.902e-10,1.563e-10,4.861e-11,1.107e-11,1.703e-12,1.589e-13,8.371e-15,5.388e-16,2.081e-16,1.387e-16,1.011e-16,7.386e-17,4.952e-17
281.5,2.725e-08,2.558e-08,2.11e-08,1.519e-08,9.43e-09,4.955e-09,2.146e-09,7.373e-10,1.907e-10,3.452e-11,3.97e-12,2.712e-13,1.995e-14,7.11e-15,4.663e-15,3.377e-15,2.457e-15,1.643e-15
282.5,1.445e-07,1.363e-07,1.141e-07,8.435e-08,5.438e-08,3.008e-08,1.393e-08,5.215e-09,1.505e-09,3.133e-10,4.309e-11,3.677e-12,3.082e-13,1.018e-13,6.554e-14,4.714e-14,3.417e-14,2.278e-14
283.5,3.86e-07,3.653e-07,3.09e-07,2.322e-07,1.535e-07,8.775e-08,4.244e-08,1.68e-08,5.206e-09,1.186e-09,1.832e-10,1.803e-11,1.655e-12,5.182e-13,3.286e-13,2.351e-13,1.699e-13,1.13e-13
284.5,1.421e-06,1.353e-06,1.166e-06,9.036e-07,6.247e-07,3.797e-07,1.989e-07,8.727e-08,3.082e-08,8.297e-09,1.586e-09,2.038e-10,2.268e-11,6.477e-12,3.953e-12,2.795e-12,2.006e-12,1.328e-12
285.5,2.319e-06,2.218e-06,1.937e-06,1.536e-06,1.098e-06,6.982e-07,3.879e-07,1.836e-07,7.138e-08,2.173e-08,4.86e-09,7.582e-10,9.859e-11,2.646e-11,1.551e-11,1.084e-11,7.731e-12,5.097e-12
286.5,1.524e-05,1.462e-05,1.289e-05,1.041e-05,7.634e-06,5.026e-06,2.922e-06,1.465e-06,6.136e-07,2.052e-07,5.178e-08,9.371e-09,1.383e-09,3.568e-10,2.006e-10,1.387e-10,9.831e-11,6.456e-11
287.5,4.573e-05,4.405e-05,3.93e-05,3.236e-05,2.442e-05,1.671e-05,1.022e-05,5.467e-06,2.486e-06,9.235e-07,2.663e-07,5.689e-08,9.767e-09,2.45e-09,1.299e-09,8.831e-10,6.21e-10,4.056e-10
288.5,0.0001132,0.0001095,9.889e-05,8.318e-05,6.474e-05,4.591e-05,2.984e-05,1.713e-05,8.516e-06,3.545e-06,1.181e-06,3.019e-07,6.169e-08,1.544e-08,7.546e-09,5.005e-09,3.479e-09,2.256e-09
289.5,0.0003744,0.0003631,0.000331,0.0002826,0.0002249,0.0001654,0.0001111,6.705e-05,3.554e-05,1.604e-05,5.926e-06,1.72e-06,3.999e-07,1.02e-07,4.652e-08,3.008e-08,2.069e-08,1.332e-08
290.5,0.0009783,0.0009512,0.0008736,0.0007557,0.0006127,0.0004621,0.0003208,0.0002019,0.0001129,5.457e-05,2.198e-05,7.096e-06,1.845e-06,4.866e-07,2.083e-07,1.307e-07,8.889e-08,5.685e-08
291.5,0.001903,0.001855,0.001718,0.001508,0.001249,0.0009696,0.0006987,0.0004614,0.0002743,0.0001432,6.358e-05,2.318e-05,6.875e-06,1.925e-06,7.686e-07,4.603e-07,3.078e-07,1.948e-07
292.5,0.003061,0.002992,0.002791,0.002479,0.002089,0.00166,0.001233,0.0008471,0.0005292,0.0002942,0.0001415,5.693e-05,1.885e-05,5.64e-06,2.143e-06,1.218e-06,7.993e-07,5.005e-07
293.5,0.006052,0.005927,0.005565,0.005,0.004283,0.003479,0.002661,0.001896,0.001242,0.0007324,0.0003796,0.0001677,6.175e-05,1.996e-05,7.35e-06,3.92e-06,2.508e-06,1.55e-06
294.5,0.008514,0.008353,0.007883,0.007145,0.006198,0.005123,0.004008,0.002939,0.001996,0.001233,0.000677,0.0003213,0.0001287,4.458e-05,1.625e-05,8.172e-06,5.091e-06,3.105e-06
295.5,0.01561,0.01534,0.01456,0.01332,0.01172,0.009864,0.007904,0.005978,0.00422,0.002738,0.0016,0.0008207,0.0003601,0.0001357,4.998e-05,2.348e-05,1.404e-05,8.401e-06
296.5,0.02091,0.02059,0.01963,0.0181,0.0161,0.01376,0.01125,0.008725,0.00636,0.004297,0.002643,0.001445,0.000684,0.0002782,0.0001052,4.676e-05,2.669e-05,1.565e-05
297.5,0.03182,0.03137,0.03002,0.02787,0.02504,0.0217,0.01805,0.01432,0.01073,0.007514,0.004832,0.002794,0.001416,0.0006186,0.0002432,0.0001038,5.611e-05,3.209e-05
298.5,0.0312,0.03079,0.02957,0.02761,0.02501,0.02192,0.0185,0.01495,0.01148,0.008277,0.005526,0.003348,0.001797,0.0008364,0.0003436,0.0001433,7.33e-05,4.077e-05
299.5,0.058,0.05729,0.0552,0.05182,0.04732,0.04191,0.03587,0.02951,0.02317,0.01719,0.01189,0.007534,0.004273,0.002118,0.0009169,0.0003799,0.000183,9.813e-05
300.5,0.04716,0.04662,0.04503,0.04245,0.039,0.03482,0.03012,0.02511,0.02005,0.0152,0.0108,0.007076,0.004184,0.002178,0.0009863,0.0004114,0.0001891,9.781e-05
301.5,0.08047,0.07962,0.0771,0.07302,0.06752,0.06082,0.05322,0.04503,0.03663,0.02841,0.02079,0.01414,0.008756,0.004819,0.002308,0.0009852,0.0004317,0.000212
302.5,0.09075,0.08985,0.08716,0.08278,0.07688,0.06966,0.06141,0.05246,0.04319,0.03402,0.02537,0.01767,0.01128,0.006441,0.003209,0.001401,0.0005983,0.0002815
303.5,0.1378,0.1365,0.1327,0.1265,0.1181,0.1077,0.09581,0.08279,0.06914,0.05545,0.0423,0.03032,0.02007,0.01198,0.006281,0.00285,0.001194,0.0005294
304.5,0.1408,0.1396,0.1358,0.1297,0.1215,0.1113,0.09948,0.08549,0.07285,0.05903,0.04562,0.03324,0.02246,0.01376,0.007429,0.003458,0.001442,0.0006154
