wavelength_nm,sza_0,sza_5,sza_10,sza_15,sza_20,sza_25,sza_30,sza_35,sza_40,sza_45,sza_50,sza_55,sza_60,sza_65,sza_70,sza_75,sza_80,sza_85
280.5,4.507e-08,4.253e-08,3.564e-08,2.636e-08,1.703e-08,9.438e-09,4.384e-09,1.648e-09,4.781e-10,9.994e-11,1.371e-11,1.123e-12,7.918e-14,2.564e-14,1.74e-14,1.289e-14,9.523e-15,6.447e-15
281.5,3.772e-07,3.576e-07,3.041e-07,2.307e-07,1.545e-07,8.998e-08,4.457e-08,1.82e-08,5.864e-09,1.401e-09,2.283e-10,2.323e-11,1.917e-12,5.612e-13,3.73e-13,2.746e-13,2.023e-13,1.367e-13
282.5,1.601e-06,1.524e-06,1.312e-06,1.017e-06,7.03e-07,4.272e-07,2.236e-07,9.804e-08,3.457e-08,9.27e-09,1.75e-09,2.144e-10,2.052e-11,5.505e-12,3.563e-12,2.608e-12,1.915e-12,1.291e-12
283.5,3.701e-06,3.533e-06,3.068e-06,2.411e-06,1.701e-06,1.062e-06,5.766e-07,2.647e-07,9.896e-08,2.859e-08,5.936e-09,8.2e-10,8.676e-11,2.2e-11,1.39e-11,1.013e-11,7.421e-12,4.993e-12
284.5,1.043e-05,1.001e-05,8.82e-06,7.113e-06,5.208e-06,3.422e-06,1.984e-06,9.911e-07,4.127e-07,1.368e-07,3.386e-08,5.843e-09,7.586e-10,1.769e-10,1.052e-10,7.58e-11,5.521e-11,3.702e-11
285.5,1.399e-05,1.347e-05,1.2e-05,9.867e-06,7.426e-06,5.065e-06,3.083e-06,1.639e-06,7.39e-07,2.71e-07,7.635e-08,1.55e-08,2.361e-09,5.276e-10,2.936e-10,2.093e-10,1.516e-10,1.013e-10
286.5,7.899e-05,7.626e-05,6.856e-05,5.718e-05,4.396e-05,3.085e-05,1.949e-05,1.088e-05,5.211e-06,2.065e-06,6.425e-07,1.478e-07,2.556e-08,5.62e-09,2.927e-09,2.061e-09,1.486e-09,9.897e-10
287.5,0.0002002,0.0001939,0.000176,0.0001492,0.0001174,8.51e-05,5.606e-05,3.299e-05,1.692e-05,7.31e-06,2.539e-06,6.715e-07,1.346e-07,2.98e-08,1.419e-08,9.797e-09,7.012e-09,4.651e-09
288.5,0.0004126,0.0004009,0.0003676,0.0003172,0.0002561,0.0001921,0.0001324,8.257e-05,4.558e-05,2.163e-05,8.466e-06,2.603e-06,6.163e-07,1.424e-07,6.054e-08,4.041e-08,2.864e-08,1.888e-08
289.5,0.001197,0.001166,0.001077,0.000941,0.000774,0.0005952,0.0004237,0.0002753,0.0001602,8.127e-05,3.464e-05,1.186e-05,3.17e-06,7.726e-07,3.014e-07,1.935e-07,1.358e-07,8.904e-08
