
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   3.450E+06 5.511E+03 1.761E+17 1.396E+04 5.604E+03 2.435E+08 4.443E-16 2.524E-10 6.552E-09 1.665E-03 2.826E-05 8.306E-07 4.858E-06 3.749E+15 2.451E+07 4.676E+01 2.442E-07 1.529E-08
   3.550E+06 4.750E+03 1.509E+17 1.149E+04 5.644E+03 2.003E+08 1.025E-15 2.723E-10 7.702E-09 1.868E-03 3.005E-05 7.106E-07 4.858E-06 3.213E+15 2.363E+07 4.502E+01 2.522E-07 1.629E-08
   3.650E+06 4.097E+03 1.298E+17 9.395E+03 5.725E+03 1.640E+08 2.184E-15 2.918E-10 9.100E-09 2.040E-03 3.155E-05 6.194E-07 4.846E-06 2.764E+15 2.265E+07 4.289E+01 2.596E-07 1.731E-08
   3.750E+06 3.534E+03 1.120E+17 7.607E+03 5.854E+03 1.334E+08 4.342E-15 3.117E-10 1.083E-08 2.183E-03 3.279E-05 5.453E-07 4.826E-06 2.386E+15 2.167E+07 4.041E+01 2.665E-07 1.836E-08
   3.850E+06 3.048E+03 9.695E+16 6.096E+03 6.037E+03 1.076E+08 8.078E-15 3.324E-10 1.298E-08 2.301E-03 3.382E-05 4.824E-07 4.797E-06 2.064E+15 2.077E+07 3.761E+01 2.729E-07 1.946E-08
   3.950E+06 2.627E+03 8.407E+16 4.832E+03 6.270E+03 8.605E+07 1.407E-14 3.544E-10 1.567E-08 2.396E-03 3.466E-05 4.271E-07 4.760E-06 1.790E+15 2.000E+07 3.458E+01 2.790E-07 2.062E-08
   4.050E+06 2.262E+03 7.295E+16 3.775E+03 6.537E+03 6.796E+07 2.309E-14 3.785E-10 1.900E-08 2.473E-03 3.534E-05 3.767E-07 4.716E-06 1.553E+15 1.936E+07 3.136E+01 2.848E-07 2.185E-08
   4.150E+06 1.945E+03 6.331E+16 2.906E+03 6.817E+03 5.297E+07 3.590E-14 4.054E-10 2.308E-08 2.533E-03 3.588E-05 3.303E-07 4.666E-06 1.348E+15 1.886E+07 2.804E+01 2.904E-07 2.315E-08
   4.250E+06 1.671E+03 5.489E+16 2.201E+03 7.084E+03 4.068E+07 5.361E-14 4.358E-10 2.800E-08 2.580E-03 3.632E-05 2.873E-07 4.609E-06 1.169E+15 1.846E+07 2.472E+01 2.959E-07 2.455E-08
   4.350E+06 1.433E+03 4.753E+16 1.642E+03 7.313E+03 3.081E+07 7.910E-14 4.704E-10 3.383E-08 2.615E-03 3.666E-05 2.479E-07 4.548E-06 1.012E+15 1.814E+07 2.152E+01 3.012E-07 2.603E-08
   4.450E+06 1.227E+03 4.109E+16 1.207E+03 7.486E+03 2.304E+07 1.247E-13 5.100E-10 4.065E-08 2.642E-03 3.693E-05 2.123E-07 4.482E-06 8.747E+14 1.789E+07 1.853E+01 3.064E-07 2.761E-08
