
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL      FOH      FHO2      FNO     FNO2      FH    FH2O2     FNO3    FN2O5    FHNO3      FO       FN      FH2     FCH4    FN2O
   5.000E+04 9.555E+05 2.447E+19 4.166E+05 4.895E+02 3.917E+06 0.000E+00 3.298E-15 2.073E-15 1.316E-05 2.731E-06 1.217E-08 9.650E-03 2.603E+17 3.438E+06 5.350E-03 5.515E-12 8.025E-14 1.405E-13 1.067E-11 6.817E-12 1.729E-11 1.065E-19 7.183E-10 1.031E-14 1.544E-16 9.880E-11 5.689E-16 8.962E-20 5.000E-07 8.080E-07 2.730E-07
   1.500E+05 8.458E+05 2.208E+19 3.127E+05 9.535E+02 4.281E+06 0.000E+00 8.067E-15 6.738E-15 1.433E-05 2.955E-06 1.353E-08 6.408E-03 2.350E+17 2.731E+06 6.672E-03 1.505E-11 2.628E-13 1.237E-13 9.675E-12 2.610E-12 5.949E-12 8.962E-20 7.013E-10 6.419E-15 4.995E-17 9.167E-11 7.451E-16 9.349E-20 4.992E-07 8.047E-07 2.726E-07
   2.500E+05 7.471E+05 1.983E+19 2.542E+05 1.771E+03 4.963E+06 0.000E+00 1.773E-14 2.028E-14 1.532E-05 3.151E-06 1.633E-08 4.403E-03 2.111E+17 2.625E+06 8.758E-03 3.689E-11 7.610E-13 1.323E-13 9.380E-12 1.740E-12 3.714E-12 9.349E-20 6.680E-10 5.637E-15 3.987E-17 8.904E-11 1.086E-15 9.683E-20 4.987E-07 8.019E-07 2.721E-07
   3.500E+05 6.585E+05 1.783E+19 1.853E+05 2.687E+03 5.963E+06 0.000E+00 3.587E-14 5.743E-14 1.595E-05 3.322E-06 2.096E-08 2.624E-03 1.899E+17 2.506E+06 1.185E-02 8.266E-11 1.981E-12 1.405E-13 9.026E-12 1.775E-12 3.559E-12 9.683E-20 6.088E-10 5.810E-15 6.619E-17 8.950E-11 1.658E-15 9.991E-20 4.983E-07 7.997E-07 2.715E-07
   4.500E+05 5.788E+05 1.603E+19 1.255E+05 3.493E+03 7.197E+06 0.000E+00 6.715E-14 1.495E-13 1.635E-05 3.472E-06 2.746E-08 1.458E-03 1.707E+17 2.379E+06 1.599E-02 1.695E-10 4.620E-12 1.484E-13 8.579E-12 2.133E-12 4.028E-12 9.991E-20 5.329E-10 6.408E-15 1.491E-16 9.134E-11 2.569E-15 9.929E-20 4.981E-07 7.980E-07 2.709E-07
   5.500E+05 5.072E+05 1.440E+19 7.567E+04 3.720E+03 8.518E+06 0.000E+00 1.167E-13 3.496E-13 1.653E-05 3.605E-06 3.579E-08 7.392E-04 1.534E+17 2.176E+06 2.104E-02 3.180E-10 9.610E-12 1.512E-13 7.852E-12 2.632E-12 4.620E-12 9.929E-20 4.454E-10 6.976E-15 3.677E-16 9.261E-11 3.929E-15 9.352E-20 4.980E-07 7.966E-07 2.702E-07
   6.500E+05 4.430E+05 1.292E+19 3.979E+04 3.238E+03 9.785E+06 0.000E+00 1.896E-13 7.408E-13 1.653E-05 3.722E-06 4.582E-08 3.384E-04 1.377E+17 1.890E+06 2.675E-02 5.486E-10 1.799E-11 1.463E-13 6.831E-12 3.002E-12 4.807E-12 9.352E-20 3.542E-10 7.152E-15 8.572E-16 9.203E-11 5.866E-15 8.455E-20 4.980E-07 7.956E-07 2.695E-07
   7.500E+05 3.854E+05 1.157E+19 1.804E+04 2.292E+03 1.087E+07 0.000E+00 2.901E-13 1.431E-12 1.637E-05 3.828E-06 5.742E-08 1.385E-04 1.234E+17 1.574E+06 3.283E-02 8.788E-10 3.075E-11 1.361E-13 5.696E-12 3.298E-12 4.718E-12 8.455E-20 2.698E-10 7.052E-15 2.037E-15 9.021E-11 8.546E-15 7.704E-20 4.980E-07 7.947E-07 2.687E-07
   8.500E+05 3.339E+05 1.033E+19 6.913E+03 1.285E+03 1.170E+07 3.844-112 4.221E-13 2.511E-12 1.609E-05 3.923E-06 7.038E-08 4.953E-05 1.102E+17 1.320E+06 3.906E-02 1.322E-09 4.861E-11 1.278E-13 4.666E-12 4.012E-12 5.022E-12 7.704E-20 2.004E-10 7.117E-15 5.912E-15 8.883E-11 1.219E-14 7.421E-20 4.980E-07 7.939E-07 2.678E-07
   9.500E+05 2.881E+05 9.187E+18 2.191E+03 5.556E+02 1.235E+07 3.500E-80 5.889E-13 4.047E-12 1.577E-05 4.011E-06 8.526E-08 1.495E-05 9.800E+16 1.160E+06 4.574E-02 1.890E-09 7.209E-11 1.263E-13 3.843E-12 5.422E-12 5.899E-12 7.421E-20 1.473E-10 7.552E-15 1.718E-14 8.891E-11 1.735E-14 7.348E-20 4.980E-07 7.932E-07 2.668E-07
   1.050E+06 2.474E+05 8.110E+18 4.701E+02 1.457E+02 1.353E+07 2.490E-67 7.932E-13 6.102E-12 1.548E-05 4.091E-06 1.078E-07 2.944E-06 8.651E+16 1.034E+06 5.600E-02 2.589E-09 1.017E-10 1.275E-13 3.111E-12 7.416E-12 7.355E-12 7.348E-20 1.015E-10 8.633E-15 4.059E-14 9.157E-11 2.630E-14 7.809E-20 4.979E-07 7.921E-07 2.652E-07
   1.150E+06 2.118E+05 7.097E+18 5.794E+02 1.839E+02 1.678E+07 9.381E-60 1.041E-12 8.814E-12 1.534E-05 4.168E-06 1.541E-07 2.940E-06 7.571E+16 9.735E+05 7.846E-02 3.436E-09 1.383E-10 1.372E-13 2.608E-12 1.007E-11 1.047E-11 7.809E-20 6.184E-11 1.209E-14 7.788E-14 1.025E-10 4.651E-14 8.179E-20 4.977E-07 7.899E-07 2.619E-07
   1.250E+06 1.806E+05 6.163E+18 8.181E+02 2.256E+02 2.386E+07 3.118E-53 1.347E-12 1.249E-11 1.545E-05 4.244E-06 2.506E-07 2.930E-06 6.575E+16 9.027E+05 1.273E-01 4.477E-09 1.844E-10 1.465E-13 2.289E-12 1.307E-11 1.664E-11 8.179E-20 3.664E-11 2.145E-14 1.913E-13 1.286E-10 9.612E-14 9.240E-20 4.972E-07 7.852E-07 2.548E-07
   1.350E+06 1.537E+05 5.325E+18 1.215E+03 2.752E+02 3.582E+07 1.266E-47 1.751E-12 1.778E-11 1.583E-05 4.327E-06 4.251E-07 2.907E-06 5.680E+16 9.143E+05 2.195E-01 5.823E-09 2.452E-10 1.717E-13 2.345E-12 1.671E-11 2.779E-11 9.240E-20 2.861E-11 4.362E-14 5.518E-13 1.802E-10 2.112E-13 1.124E-19 4.961E-07 7.758E-07 2.412E-07
