
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   5.000E+04 9.546E+05 2.410E+19 2.651E+05 5.388E-12 2.135E+06 0.000E+00 9.264E-29 1.759E-29 4.933E-06 2.108E-06 1.796E-08 1.271E-02 5.060E+18 2.583E+06 2.634E-03 8.383E-26 4.190E-28
   1.500E+05 8.470E+05 2.162E+19 2.245E+05 2.028E-10 2.257E+06 0.000E+00 3.205E-27 9.462E-28 5.327E-06 2.274E-06 1.960E-08 9.915E-03 4.540E+18 2.245E+06 3.179E-03 3.512E-24 2.809E-26
   2.500E+05 7.501E+05 1.953E+19 1.614E+05 5.492E-09 2.412E+06 0.000E+00 9.690E-26 4.357E-26 5.576E-06 2.423E-06 2.215E-08 6.453E-03 4.101E+18 2.111E+06 3.869E-03 1.263E-22 1.441E-24
   3.500E+05 6.627E+05 1.757E+19 1.182E+05 1.140E-07 2.595E+06 0.000E+00 2.239E-24 1.508E-24 5.772E-06 2.556E-06 2.560E-08 4.304E-03 3.689E+18 2.126E+06 4.705E-03 3.413E-21 5.107E-23
   4.500E+05 5.842E+05 1.579E+19 7.617E+04 1.603E-06 2.753E+06 0.000E+00 3.975E-23 3.944E-23 5.839E-06 2.676E-06 2.985E-08 2.573E-03 3.316E+18 2.092E+06 5.614E-03 6.980E-20 1.293E-21
   5.500E+05 5.137E+05 1.420E+19 4.364E+04 1.695E-05 2.859E+06 0.000E+00 5.496E-22 8.497E-22 5.808E-06 2.786E-06 3.467E-08 1.405E-03 2.982E+18 2.019E+06 6.515E-03 1.096E-18 2.433E-20
   6.500E+05 4.503E+05 1.276E+19 2.195E+04 2.112E-04 2.890E+06 0.000E+00 6.066E-21 2.378E-20 5.687E-06 2.885E-06 3.983E-08 6.961E-04 2.679E+18 1.857E+06 7.316E-03 1.404E-17 4.084E-19
   7.500E+05 3.934E+05 1.145E+19 9.517E+03 1.800E-03 2.842E+06 0.000E+00 5.457E-20 5.124E-19 5.489E-06 2.978E-06 4.522E-08 3.067E-04 2.405E+18 1.596E+06 7.964E-03 1.517E-16 5.965E-18
   8.500E+05 3.423E+05 1.026E+19 3.525E+03 6.946E-03 2.723E+06 0.000E+00 3.975E-19 5.698E-18 5.219E-06 3.064E-06 5.085E-08 1.188E-04 2.155E+18 1.310E+06 8.435E-03 1.273E-15 5.852E-17
   9.500E+05 2.967E+05 9.164E+18 1.084E+03 1.349E-02 2.571E+06 0.000E+00 2.352E-18 3.794E-17 4.908E-06 3.145E-06 5.717E-08 3.881E-05 1.925E+18 1.083E+06 8.815E-03 8.083E-15 3.867E-16
   1.050E+06 2.561E+05 8.142E+18 2.446E+02 1.303E-02 2.499E+06 0.000E+00 1.151E-17 1.768E-16 4.590E-06 3.221E-06 6.686E-08 9.048E-06 1.710E+18 8.735E+05 9.526E-03 4.046E-14 1.897E-15
   1.150E+06 2.201E+05 7.184E+18 2.580E+02 4.083E-02 2.711E+06 0.000E+00 4.750E-17 6.438E-16 4.290E-06 3.293E-06 8.799E-08 8.829E-06 1.509E+18 6.768E+05 1.158E-02 1.671E-13 7.498E-15
   1.250E+06 1.885E+05 6.285E+18 3.104E+02 1.028E-01 3.474E+06 0.000E+00 1.681E-16 1.967E-15 4.053E-06 3.362E-06 1.364E-07 8.318E-06 1.320E+18 4.421E+05 1.680E-02 5.880E-13 2.520E-14
   1.350E+06 1.609E+05 5.458E+18 3.948E+02 2.091E-01 5.082E+06 0.000E+00 5.184E-16 5.284E-15 3.932E-06 3.428E-06 2.368E-07 7.251E-06 1.146E+18 3.047E+05 2.808E-02 1.805E-12 7.443E-14
   1.450E+06 1.371E+05 4.714E+18 4.590E+02 3.501E-01 7.486E+06 0.000E+00 1.425E-15 1.295E-14 3.861E-06 3.494E-06 4.113E-07 5.736E-06 9.901E+17 2.402E+05 4.759E-02 4.943E-12 1.980E-13
   1.550E+06 1.166E+05 4.054E+18 5.371E+02 5.809E-01 1.043E+07 0.000E+00 3.564E-15 2.968E-14 3.851E-06 3.560E-06 6.679E-07 4.828E-06 8.514E+17 2.142E+05 7.666E-02 1.233E-11 4.843E-13
   1.650E+06 9.894E+04 3.468E+18 6.655E+02 1.012E+00 1.384E+07 0.000E+00 8.261E-15 6.466E-14 3.942E-06 3.629E-06 1.012E-06 4.512E-06 7.283E+17 2.137E+05 1.185E-01 2.848E-11 1.104E-12
   1.750E+06 8.392E+04 2.947E+18 8.645E+02 1.812E+00 1.782E+07 0.000E+00 1.798E-14 1.350E-13 4.200E-06 3.703E-06 1.440E-06 4.553E-06 6.190E+17 2.350E+05 1.794E-01 6.166E-11 2.372E-12
   1.850E+06 7.121E+04 2.488E+18 1.113E+03 3.105E+00 2.269E+07 2.789-174 3.706E-14 2.713E-13 4.686E-06 3.782E-06 1.945E-06 4.601E-06 5.226E+17 2.715E+05 2.711E-01 1.260E-10 4.827E-12
   1.950E+06 6.050E+04 2.094E+18 1.421E+03 5.123E+00 2.859E+07 8.610-154 7.275E-14 5.257E-13 5.423E-06 3.870E-06 2.518E-06 4.653E-06 4.398E+17 3.249E+05 4.080E-01 2.446E-10 9.352E-12
   2.050E+06 5.148E+04 1.763E+18 1.791E+03 8.179E+00 3.555E+07 1.264-134 1.367E-13 9.849E-13 6.420E-06 3.968E-06 3.140E-06 4.710E-06 3.703E+17 3.966E+05 6.053E-01 4.532E-10 1.733E-11
   2.150E+06 4.388E+04 1.488E+18 2.230E+03 1.269E+01 4.366E+07 2.975-118 2.472E-13 1.788E-12 7.715E-06 4.080E-06 3.802E-06 4.769E-06 3.126E+17 4.896E+05 8.847E-01 8.054E-10 3.082E-11
   2.250E+06 3.746E+04 1.260E+18 2.753E+03 1.916E+01 5.314E+07 3.034-104 4.318E-13 3.149E-12 9.396E-06 4.209E-06 4.490E-06 4.829E-06 2.645E+17 6.104E+05 1.277E+00 1.378E-09 5.282E-11
   2.350E+06 3.203E+04 1.068E+18 3.373E+03 2.817E+01 6.420E+07 3.070E-92 7.306E-13 5.393E-12 1.159E-05 4.359E-06 5.188E-06 4.891E-06 2.243E+17 7.687E+05 1.827E+00 2.276E-09 8.744E-11
   2.450E+06 2.742E+04 9.067E+17 4.108E+03 4.034E+01 7.711E+07 6.169E-82 1.200E-12 8.982E-12 1.447E-05 4.535E-06 5.876E-06 4.954E-06 1.904E+17 9.766E+05 2.594E+00 3.636E-09 1.400E-10
   2.550E+06 2.350E+04 7.705E+17 4.968E+03 5.625E+01 9.194E+07 4.421E-73 1.916E-12 1.455E-11 1.826E-05 4.743E-06 6.534E-06 5.018E-06 1.618E+17 1.248E+06 3.654E+00 5.623E-09 2.170E-10
   2.650E+06 2.017E+04 6.555E+17 5.946E+03 7.638E+01 1.085E+08 1.851E-65 2.978E-12 2.292E-11 2.318E-05 4.992E-06 7.139E-06 5.083E-06 1.377E+17 1.595E+06 5.088E+00 8.425E-09 3.259E-10
   2.750E+06 1.734E+04 5.585E+17 7.035E+03 1.010E+02 1.265E+08 6.867E-59 4.507E-12 3.512E-11 2.955E-05 5.289E-06 7.666E-06 5.149E-06 1.173E+17 2.034E+06 6.993E+00 1.224E-08 4.746E-10
   2.850E+06 1.493E+04 4.766E+17 8.221E+03 1.301E+02 1.458E+08 3.213E-53 6.652E-12 5.233E-11 3.780E-05 5.647E-06 8.093E-06 5.215E-06 1.001E+17 2.579E+06 9.479E+00 1.726E-08 6.707E-10
   2.950E+06 1.287E+04 4.073E+17 9.488E+03 1.632E+02 1.659E+08 2.557E-48 9.581E-12 7.585E-11 4.844E-05 6.076E-06 8.408E-06 5.283E-06 8.552E+16 3.245E+06 1.267E+01 2.365E-08 9.205E-10
   3.050E+06 1.110E+04 3.486E+17 1.080E+04 1.995E+02 1.862E+08 4.464E-44 1.349E-11 1.069E-10 6.214E-05 6.590E-06 8.594E-06 5.351E-06 7.320E+16 4.044E+06 1.667E+01 3.149E-08 1.228E-09
   3.150E+06 9.595E+03 2.987E+17 1.210E+04 2.375E+02 2.058E+08 2.122E-40 1.857E-11 1.468E-10 7.970E-05 7.203E-06 8.645E-06 5.419E-06 6.271E+16 4.985E+06 2.159E+01 4.083E-08 1.595E-09
   3.250E+06 8.302E+03 2.561E+17 1.335E+04 2.756E+02 2.239E+08 3.302E-37 2.503E-11 1.961E-10 1.021E-04 7.929E-06 8.562E-06 5.486E-06 5.378E+16 6.073E+06 2.748E+01 5.159E-08 2.019E-09
   3.350E+06 7.194E+03 2.198E+17 1.446E+04 3.118E+02 2.394E+08 1.971E-34 3.305E-11 2.556E-10 1.305E-04 8.781E-06 8.348E-06 5.552E-06 4.615E+16 7.309E+06 3.439E+01 6.358E-08 2.493E-09
   3.450E+06 6.243E+03 1.888E+17 1.543E+04 3.446E+02 2.521E+08 5.160E-32 4.278E-11 3.252E-10 1.665E-04 9.771E-06 8.022E-06 5.615E-06 3.963E+16 8.696E+06 4.235E+01 7.656E-08 3.009E-09
   3.550E+06 5.426E+03 1.623E+17 1.624E+04 3.729E+02 2.621E+08 6.646E-30 5.430E-11 4.048E-10 2.123E-04 1.091E-05 7.608E-06 5.676E-06 3.408E+16 1.025E+07 5.143E+01 9.025E-08 3.559E-09
   3.650E+06 4.723E+03 1.397E+17 1.693E+04 3.959E+02 2.702E+08 4.649E-28 6.760E-11 4.943E-10 2.713E-04 1.222E-05 7.126E-06 5.731E-06 2.934E+16 1.200E+07 6.186E+01 1.044E-07 4.133E-09
   3.750E+06 4.117E+03 1.205E+17 1.752E+04 4.135E+02 2.768E+08 1.920E-26 8.257E-11 5.935E-10 3.482E-04 1.371E-05 6.597E-06 5.782E-06 2.530E+16 1.395E+07 7.382E+01 1.187E-07 4.725E-09
   3.850E+06 3.595E+03 1.041E+17 1.800E+04 4.262E+02 2.817E+08 5.042E-25 9.900E-11 7.027E-10 4.482E-04 1.540E-05 6.039E-06 5.827E-06 2.185E+16 1.607E+07 8.735E+01 1.329E-07 5.328E-09
   3.950E+06 3.144E+03 9.005E+16 1.827E+04 4.344E+02 2.837E+08 9.222E-24 1.165E-10 8.224E-10 5.754E-04 1.729E-05 5.475E-06 5.866E-06 1.890E+16 1.822E+07 1.021E+02 1.468E-07 5.937E-09
   4.050E+06 2.753E+03 7.802E+16 1.822E+04 4.389E+02 2.810E+08 1.202E-22 1.348E-10 9.538E-10 7.312E-04 1.936E-05 4.926E-06 5.898E-06 1.638E+16 2.015E+07 1.172E+02 1.604E-07 6.551E-09
   4.150E+06 2.414E+03 6.769E+16 1.778E+04 4.406E+02 2.726E+08 1.169E-21 1.534E-10 1.099E-09 9.134E-04 2.156E-05 4.408E-06 5.924E-06 1.421E+16 2.163E+07 1.316E+02 1.734E-07 7.168E-09
   4.250E+06 2.120E+03 5.882E+16 1.691E+04 4.403E+02 2.581E+08 8.807E-21 1.720E-10 1.260E-09 1.116E-03 2.385E-05 3.931E-06 5.942E-06 1.235E+16 2.249E+07 1.439E+02 1.859E-07 7.789E-09
   4.350E+06 1.865E+03 5.120E+16 1.568E+04 4.388E+02 2.386E+08 5.301E-20 1.903E-10 1.439E-09 1.332E-03 2.617E-05 3.499E-06 5.954E-06 1.075E+16 2.270E+07 1.535E+02 1.977E-07 8.415E-09
   4.450E+06 1.642E+03 4.466E+16 1.420E+04 4.368E+02 2.156E+08 2.621E-19 2.082E-10 1.642E-09 1.552E-03 2.844E-05 3.110E-06 5.958E-06 9.375E+15 2.235E+07 1.596E+02 2.089E-07 9.050E-09
   4.550E+06 1.448E+03 3.905E+16 1.260E+04 4.350E+02 1.912E+08 1.087E-18 2.255E-10 1.870E-09 1.770E-03 3.062E-05 2.766E-06 5.956E-06 8.197E+15 2.159E+07 1.623E+02 2.195E-07 9.697E-09
   4.650E+06 1.278E+03 3.423E+16 1.099E+04 4.338E+02 1.669E+08 3.861E-18 2.423E-10 2.131E-09 1.980E-03 3.268E-05 2.463E-06 5.947E-06 7.184E+15 2.055E+07 1.621E+02 2.295E-07 1.036E-08
