 Gaussian points = 8
 FIXED SPECIES MIXING RATIOS:
    O2 =   0.20999999999999999       CO2 =    2.8400000000000002E-004

    CH4 =    8.0800000000000004E-007
 Standard CH3CL flux =  0.000E+00

 PO2= 1.516E-01  PNO= 3.563E-02  ZAPNO= 3.766E+03
 N= 3     X= 6.99546E-01  ERR= 1.04168E-06

 TIME = 0.0000E+00     TIMEY =   0.0000E+00 YEARS

 NPHOT =  0


 MIXING RATIOS OF LONG-LIVED SPECIES

 N = 157  EMAX = 4.51E-02 FOR HOCL    AT Z = 9.55E+06 U = 8.27E-23 RHS = 3.73E-24  DT = 3.12E+02  TIME = 4.98E+04
 N = 160  EMAX = 1.42E-02 FOR H2O2    AT Z = 9.95E+06 U = 2.42E-14 RHS =-3.44E-16  DT = 9.13E+02  TIME = 5.12E+04
 N = 163  EMAX = 3.98E-02 FOR HOCL    AT Z = 9.35E+06 U = 3.48E-22 RHS =-1.38E-23  DT = 2.31E+03  TIME = 5.52E+04
 N = 166  EMAX = 4.83E-02 FOR HOCL    AT Z = 9.45E+06 U = 1.81E-22 RHS =-8.74E-24  DT = 2.71E+03  TIME = 6.17E+04
 N = 169  EMAX = 5.98E-02 FOR H2O2    AT Z = 9.95E+06 U = 1.68E-14 RHS =-1.00E-15  DT = 3.60E+03  TIME = 7.07E+04
 RETRY TIME STEP BECAUSE EMAX=  0.43598782435995420     
 N = 172  EMAX = 4.35E-01 FOR HOCL    AT Z = 9.45E+06 U = 1.24E-22 RHS = 5.41E-23  DT = 1.46E+03  TIME = 7.59E+04
 RETRY TIME STEP BECAUSE EMAX=  0.43463668471755051     
 RETRY TIME STEP BECAUSE EMAX=  0.42686946432872663     
 RETRY TIME STEP BECAUSE EMAX=  0.41848769578829548     
 N = 175  EMAX = 4.06E-01 FOR HOCL    AT Z = 9.45E+06 U = 1.24E-22 RHS = 5.05E-23  DT = 1.82E+02  TIME = 7.45E+04
 RETRY TIME STEP BECAUSE EMAX=  0.40577897533528617     
 RETRY TIME STEP BECAUSE EMAX=  0.38391006041379411     
 RETRY TIME STEP BECAUSE EMAX=  0.34713519363815243     
 N = 178  EMAX = 2.92E-01 FOR HOCL    AT Z = 9.45E+06 U = 1.24E-22 RHS = 3.63E-23  DT = 2.28E+01  TIME = 7.43E+04
 N = 181  EMAX = 1.40E-02 FOR HOCL    AT Z = 9.45E+06 U = 1.74E-22 RHS = 2.44E-24  DT = 5.64E+01  TIME = 7.44E+04
 N = 184  EMAX = 2.30E-02 FOR HOCL    AT Z = 9.45E+06 U = 1.83E-22 RHS =-4.20E-24  DT = 1.65E+02  TIME = 7.46E+04
 N = 187  EMAX = 8.77E-03 FOR H2O2    AT Z = 9.95E+06 U = 1.46E-14 RHS =-1.28E-16  DT = 9.91E+02  TIME = 7.56E+04
 N = 190  EMAX = 3.50E-02 FOR H2O2    AT Z = 9.95E+06 U = 1.39E-14 RHS =-4.86E-16  DT = 2.90E+03  TIME = 8.03E+04
 RETRY TIME STEP BECAUSE EMAX=  0.37773763945312455     
 N = 193  EMAX = 2.56E-01 FOR HOCL    AT Z = 9.55E+06 U = 8.98E-23 RHS = 2.30E-23  DT = 1.70E+03  TIME = 8.51E+04
 N = 196  EMAX = 3.72E-02 FOR HOCL    AT Z = 9.45E+06 U = 1.85E-22 RHS = 6.88E-24  DT = 2.97E+03  TIME = 9.06E+04
 RETRY TIME STEP BECAUSE EMAX=   1.2063147675781252     
 RETRY TIME STEP BECAUSE EMAX=   5.4595608037109375     
 N = 199  EMAX = 5.47E-01 FOR HOCL    AT Z = 9.75E+06 U = 2.32E-23 RHS =-1.27E-23  DT = 6.69E+02  TIME = 9.14E+04
 RETRY TIME STEP BECAUSE EMAX=  0.54733640527343752     
 RETRY TIME STEP BECAUSE EMAX=   1.1092016836425782     
 N = 202  EMAX = 2.22E-01 FOR HOCL    AT Z = 9.75E+06 U = 1.86E-23 RHS = 4.11E-24  DT = 1.51E+02  TIME = 9.10E+04
 N = 205  EMAX = 3.61E-03 FOR HOCL    AT Z = 9.75E+06 U = 2.31E-23 RHS = 8.35E-26  DT = 5.87E+02  TIME = 9.16E+04
 N = 208  EMAX = 1.88E-02 FOR H2O2    AT Z = 9.95E+06 U = 1.10E-14 RHS =-2.07E-16  DT = 2.64E+03  TIME = 9.52E+04
 N = 211  EMAX = 3.92E-02 FOR H2O2    AT Z = 9.95E+06 U = 1.01E-14 RHS =-3.98E-16  DT = 6.70E+03  TIME = 1.07E+05
 N = 214  EMAX = 4.97E-02 FOR N2O     AT Z = 9.95E+06 U = 5.41E-14 RHS =-2.69E-15  DT = 1.25E+04  TIME = 1.32E+05
 N = 217  EMAX = 4.22E-02 FOR CH3OOH  AT Z = 1.75E+06 U = 2.36E-13 RHS =-9.97E-15  DT = 2.32E+04  TIME = 1.76E+05
 N = 220  EMAX = 1.93E-01 FOR HOCL    AT Z = 9.45E+06 U = 2.39E-22 RHS = 4.62E-23  DT = 2.52E+04  TIME = 2.53E+05
 N = 223  EMAX = 1.79E-01 FOR HOCL    AT Z = 9.55E+06 U = 1.30E-22 RHS =-2.32E-23  DT = 1.84E+04  TIME = 3.21E+05
 N = 226  EMAX = 2.97E-01 FOR HOCL    AT Z = 9.65E+06 U = 6.84E-23 RHS =-2.03E-23  DT = 1.49E+04  TIME = 3.72E+05
 RETRY TIME STEP BECAUSE EMAX=  0.45618603662385437     
 RETRY TIME STEP BECAUSE EMAX=  0.45462297320191752     
 N = 229  EMAX = 4.47E-01 FOR HOCL    AT Z = 9.65E+06 U = 4.81E-23 RHS = 2.15E-23  DT = 3.35E+03  TIME = 3.76E+05
 RETRY TIME STEP BECAUSE EMAX=  0.44694620123146012     
 RETRY TIME STEP BECAUSE EMAX=  0.44178430682524772     
 RETRY TIME STEP BECAUSE EMAX=  0.43683528493864193     
 N = 232  EMAX = 4.30E-01 FOR HOCL    AT Z = 9.65E+06 U = 4.81E-23 RHS = 2.07E-23  DT = 4.19E+02  TIME = 3.73E+05
 RETRY TIME STEP BECAUSE EMAX=  0.42980197936195030     
 RETRY TIME STEP BECAUSE EMAX=  0.41762025937610364     
 RETRY TIME STEP BECAUSE EMAX=  0.39577382541654488     
 N = 235  EMAX = 3.59E-01 FOR HOCL    AT Z = 9.65E+06 U = 4.81E-23 RHS = 1.72E-23  DT = 5.23E+01  TIME = 3.72E+05
 RETRY TIME STEP BECAUSE EMAX=  0.35851812002004313     
 RETRY TIME STEP BECAUSE EMAX=  0.30179662915747391     
 N = 238  EMAX = 6.05E-02 FOR HOCL    AT Z = 9.65E+06 U = 5.91E-23 RHS = 3.58E-24  DT = 1.44E+01  TIME = 3.72E+05
 N = 241  EMAX = 2.30E-02 FOR HOCL    AT Z = 9.75E+06 U = 3.47E-23 RHS = 7.98E-25  DT = 4.21E+01  TIME = 3.72E+05
 N = 244  EMAX = 1.21E-02 FOR HOCL    AT Z = 9.75E+06 U = 3.53E-23 RHS =-4.27E-25  DT = 1.07E+02  TIME = 3.73E+05
 N = 247  EMAX = 2.19E-02 FOR HOCL    AT Z = 9.45E+06 U = 2.85E-22 RHS =-6.25E-24  DT = 4.80E+02  TIME = 3.73E+05
 N = 250  EMAX = 3.35E-01 FOR HOCL    AT Z = 9.65E+06 U = 6.94E-23 RHS = 2.33E-23  DT = 3.24E+03  TIME = 3.78E+05
 RETRY TIME STEP BECAUSE EMAX=  0.33484631957960509     
 N = 253  EMAX = 3.23E-03 FOR HOCL    AT Z = 9.65E+06 U = 6.96E-23 RHS = 2.25E-25  DT = 3.60E+03  TIME = 3.80E+05
 N = 256  EMAX = 7.88E-02 FOR HOCL    AT Z = 9.35E+06 U = 5.91E-22 RHS = 4.66E-23  DT = 4.79E+03  TIME = 3.92E+05
 N = 259  EMAX = 3.55E-02 FOR HOCL    AT Z = 9.75E+06 U = 3.55E-23 RHS =-1.26E-24  DT = 5.61E+03  TIME = 4.05E+05
 N = 262  EMAX = 2.76E-02 FOR HOCL    AT Z = 9.35E+06 U = 5.95E-22 RHS = 1.64E-23  DT = 1.64E+04  TIME = 4.29E+05
 RETRY TIME STEP BECAUSE EMAX=  0.30932552265624574     
 N = 265  EMAX = 3.21E-01 FOR HOCL    AT Z = 9.75E+06 U = 3.65E-23 RHS = 1.17E-23  DT = 7.38E+03  TIME = 4.45E+05
 RETRY TIME STEP BECAUSE EMAX=  0.32111347578124999     
 N = 268  EMAX = 8.77E-02 FOR HOCL    AT Z = 9.45E+06 U = 3.32E-22 RHS =-2.91E-23  DT = 4.51E+03  TIME = 4.50E+05
 N = 271  EMAX = 1.17E-02 FOR CH3OOH  AT Z = 1.75E+06 U = 1.35E-13 RHS =-1.58E-15  DT = 1.52E+04  TIME = 4.71E+05
 RETRY TIME STEP BECAUSE EMAX=  0.36157383574218749     
 N = 274  EMAX = 4.35E-02 FOR HOCL    AT Z = 9.55E+06 U = 1.52E-22 RHS = 6.62E-24  DT = 1.48E+04  TIME = 4.98E+05
 RETRY TIME STEP BECAUSE EMAX=  0.38499198827792325     
 N = 277  EMAX = 1.48E-01 FOR HOCL    AT Z = 9.65E+06 U = 7.67E-23 RHS =-1.13E-23  DT = 7.42E+03  TIME = 5.12E+05
 N = 280  EMAX = 3.01E-02 FOR HOCL    AT Z = 9.85E+06 U = 1.88E-23 RHS = 5.66E-25  DT = 9.56E+03  TIME = 5.34E+05
 N = 283  EMAX = 1.13E-01 FOR HOCL    AT Z = 9.75E+06 U = 3.90E-23 RHS =-4.42E-24  DT = 1.16E+04  TIME = 5.66E+05
 N = 286  EMAX = 1.71E-02 FOR SO2     AT Z = 9.50E+05 U = 9.25E-11 RHS =-1.59E-12  DT = 2.60E+04  TIME = 6.06E+05
 N = 289  EMAX = 4.56E-02 FOR SO2     AT Z = 1.05E+06 U = 8.50E-11 RHS =-3.88E-12  DT = 6.59E+04  TIME = 7.22E+05
 N = 292  EMAX = 6.34E-02 FOR SO2     AT Z = 1.05E+06 U = 7.19E-11 RHS =-4.56E-12  DT = 8.78E+04  TIME = 9.40E+05
 N = 295  EMAX = 7.34E-02 FOR SO2     AT Z = 1.15E+06 U = 5.54E-11 RHS =-4.07E-12  DT = 1.17E+05  TIME = 1.23E+06
 N = 298  EMAX = 8.36E-02 FOR H2SO4   AT Z = 1.25E+06 U = 1.86E-12 RHS =-1.55E-13  DT = 1.55E+05  TIME = 1.62E+06
 N = 301  EMAX = 9.69E-02 FOR H2SO4   AT Z = 1.25E+06 U = 1.42E-12 RHS =-1.37E-13  DT = 2.07E+05  TIME = 2.13E+06
 N = 304  EMAX = 1.04E-01 FOR H2SO4   AT Z = 1.35E+06 U = 6.21E-13 RHS =-6.48E-14  DT = 2.50E+05  TIME = 2.82E+06
 N = 307  EMAX = 1.03E-01 FOR H2SO4   AT Z = 1.35E+06 U = 4.61E-13 RHS =-4.75E-14  DT = 3.03E+05  TIME = 3.65E+06
 N = 310  EMAX = 1.09E-01 FOR H2SO4   AT Z = 1.45E+06 U = 2.02E-13 RHS =-2.22E-14  DT = 3.67E+05  TIME = 4.65E+06
 N = 313  EMAX = 1.07E-01 FOR H2SO4   AT Z = 1.55E+06 U = 9.35E-14 RHS =-9.99E-15  DT = 4.44E+05  TIME = 5.86E+06
 N = 316  EMAX = 1.04E-01 FOR H2SO4   AT Z = 1.55E+06 U = 7.02E-14 RHS =-7.33E-15  DT = 5.37E+05  TIME = 7.33E+06
 N = 319  EMAX = 1.03E-01 FOR H2SO4   AT Z = 1.65E+06 U = 3.48E-14 RHS =-3.60E-15  DT = 6.50E+05  TIME = 9.11E+06
 N = 322  EMAX = 1.02E-01 FOR H2SO4   AT Z = 1.75E+06 U = 1.77E-14 RHS =-1.80E-15  DT = 7.86E+05  TIME = 1.13E+07
 N = 325  EMAX = 1.01E-01 FOR H2SO4   AT Z = 1.95E+06 U = 5.70E-15 RHS =-5.73E-16  DT = 9.51E+05  TIME = 1.39E+07
 N = 328  EMAX = 9.64E-02 FOR H2SO4   AT Z = 2.15E+06 U = 1.71E-15 RHS =-1.65E-16  DT = 1.27E+06  TIME = 1.70E+07
 N = 331  EMAX = 9.51E-02 FOR SO2     AT Z = 2.55E+06 U = 4.89E-15 RHS =-4.65E-16  DT = 1.68E+06  TIME = 2.12E+07
 N = 334  EMAX = 7.16E-02 FOR SO2     AT Z = 2.75E+06 U = 9.42E-16 RHS =-6.75E-17  DT = 2.24E+06  TIME = 2.68E+07
 N = 337  EMAX = 5.63E-02 FOR HSO     AT Z = 1.95E+06 U = 1.01E-18 RHS = 5.67E-20  DT = 2.98E+06  TIME = 3.42E+07
 N = 340  EMAX = 5.57E-02 FOR HSO     AT Z = 1.95E+06 U = 1.13E-18 RHS = 6.31E-20  DT = 3.97E+06  TIME = 4.41E+07
 N = 343  EMAX = 5.62E-02 FOR HSO     AT Z = 1.95E+06 U = 1.25E-18 RHS = 7.05E-20  DT = 6.25E+06  TIME = 5.89E+07
 N = 346  EMAX = 5.56E-02 FOR SO2     AT Z = 8.25E+06 U = 8.66E-15 RHS =-4.82E-16  DT = 9.83E+06  TIME = 8.22E+07
 N = 349  EMAX = 5.59E-02 FOR H2CO    AT Z = 2.75E+06 U = 3.18E-11 RHS =-1.78E-12  DT = 1.31E+07  TIME = 1.15E+08
 N = 352  EMAX = 5.35E-02 FOR H2CO    AT Z = 8.45E+06 U = 1.04E-10 RHS =-5.57E-12  DT = 1.74E+07  TIME = 1.58E+08
 N = 355  EMAX = 1.65E-01 FOR H2SO4   AT Z = 2.55E+06 U = 4.81E-15 RHS = 7.97E-16  DT = 1.90E+07  TIME = 2.16E+08
 N = 358  EMAX = 1.12E-01 FOR H2SO4   AT Z = 2.55E+06 U = 4.91E-15 RHS = 5.48E-16  DT = 2.47E+07  TIME = 2.78E+08
 N = 361  EMAX = 6.45E-02 FOR H2SO4   AT Z = 2.55E+06 U = 5.02E-15 RHS = 3.23E-16  DT = 3.88E+07  TIME = 3.65E+08
 N = 364  EMAX = 2.92E-02 FOR N2O     AT Z = 9.95E+06 U = 2.96E-14 RHS = 8.65E-16  DT = 1.13E+08  TIME = 5.30E+08
 N = 367  EMAX = 1.16E-02 FOR CO      AT Z = 9.95E+06 U = 4.41E-06 RHS =-5.10E-08  DT = 3.83E+08  TIME = 1.07E+09
 N = 370  EMAX = 4.59E-03 FOR HSO     AT Z = 1.95E+06 U = 1.08E-18 RHS =-4.94E-21  DT = 3.83E+10  TIME = 2.25E+10
 N = 373  EMAX = 2.03E-03 FOR HSO     AT Z = 1.95E+06 U = 1.07E-18 RHS = 2.17E-21  DT = 1.91E+13  TIME = 4.27E+12
 N = 376  EMAX = 4.52E-04 FOR HSO     AT Z = 1.95E+06 U = 1.07E-18 RHS =-4.86E-22  DT = 1.91E+16  TIME = 2.13E+15
 N = 379  EMAX = 3.69E-05 FOR SO2     AT Z = 2.75E+06 U = 8.65E-16 RHS =-3.19E-20  DT = 1.91E+19  TIME = 2.13E+18

Information on upper boundary conditions
BOVERH= 3.635E+13 VEFF(LH)=  1.806E+00 BOVERH2= 2.613E+13 VEFF(LH2)=  1.298E+00
BOVERCH4=  1.114E+13 VEFF(LCH4)=  5.535E-01 BOVERH2O-  1.074E+13 VEFF(LH2O)=  5.334E-01
VEFF(LO2)=  3.430E-02   VEFF(LCO2)=  7.753E-03


 PHOTOLYSIS RATES

     Z       PO2      PO2D     PCO2     PCO2D    PH2O     PO3      PO3D     PH2O2    PHCO     PH2      PHO2
   5.00E+04 9.26E-29 0.00E+00 1.81E-32 0.00E+00 1.76E-29 1.82E-04 4.93E-06 2.11E-06 7.30E-06 1.43E-05 7.32E-23
   3.50E+05 2.24E-24 0.00E+00 9.03E-27 0.00E+00 1.51E-24 1.93E-04 5.77E-06 2.56E-06 8.95E-06 1.72E-05 1.70E-18
   6.50E+05 6.07E-21 0.00E+00 3.90E-22 0.00E+00 2.38E-20 2.02E-04 5.69E-06 2.89E-06 1.01E-05 1.93E-05 4.49E-15
   9.50E+05 2.35E-18 0.00E+00 7.07E-19 0.00E+00 3.79E-17 2.09E-04 4.91E-06 3.14E-06 1.10E-05 2.11E-05 1.73E-12
   1.25E+06 1.68E-16 0.00E+00 3.64E-17 0.00E+00 1.97E-15 2.15E-04 4.05E-06 3.36E-06 1.18E-05 2.26E-05 1.23E-10
   1.55E+06 3.56E-15 0.00E+00 5.46E-16 0.00E+00 2.97E-14 2.20E-04 3.85E-06 3.56E-06 1.24E-05 2.40E-05 2.59E-09
   1.85E+06 3.71E-14 2.79-174 5.02E-15 0.00E+00 2.71E-13 2.25E-04 4.69E-06 3.78E-06 1.32E-05 2.53E-05 2.67E-08
   2.15E+06 2.47E-13 2.98-118 3.33E-14 0.00E+00 1.79E-12 2.31E-04 7.72E-06 4.08E-06 1.44E-05 2.65E-05 1.77E-07
   2.45E+06 1.20E-12 6.17E-82 1.66E-13 0.00E+00 8.98E-12 2.39E-04 1.45E-05 4.53E-06 1.60E-05 2.77E-05 8.56E-07
   2.75E+06 4.51E-12 6.87E-59 6.30E-13 0.00E+00 3.51E-11 2.47E-04 2.96E-05 5.29E-06 1.83E-05 2.90E-05 3.21E-06
   3.05E+06 1.35E-11 4.46E-44 1.83E-12 1.90-242 1.07E-10 2.57E-04 6.21E-05 6.59E-06 2.12E-05 3.03E-05 9.69E-06
   3.35E+06 3.31E-11 1.97E-34 4.11E-12 7.68-161 2.56E-10 2.70E-04 1.30E-04 8.78E-06 2.47E-05 3.17E-05 2.42E-05
   3.65E+06 6.76E-11 4.65E-28 7.46E-12 4.00-109 4.94E-10 2.89E-04 2.71E-04 1.22E-05 2.83E-05 3.31E-05 5.12E-05
   3.95E+06 1.17E-10 9.22E-24 1.16E-11 5.03E-76 8.22E-10 3.24E-04 5.75E-04 1.73E-05 3.17E-05 3.44E-05 9.16E-05
   4.25E+06 1.72E-10 8.81E-21 1.65E-11 1.52E-54 1.26E-09 3.85E-04 1.12E-03 2.39E-05 3.43E-05 3.55E-05 1.40E-04
   4.55E+06 2.26E-10 1.09E-18 2.23E-11 2.11E-40 1.87E-09 4.58E-04 1.77E-03 3.06E-05 3.62E-05 3.64E-05 1.85E-04
   4.85E+06 2.74E-10 3.28E-17 2.95E-11 6.67E-31 2.77E-09 5.24E-04 2.37E-03 3.64E-05 3.74E-05 3.70E-05 2.22E-04
   5.15E+06 3.19E-10 3.84E-16 3.87E-11 2.22E-24 4.14E-09 5.76E-04 2.84E-03 4.08E-05 3.81E-05 3.74E-05 2.49E-04
   5.45E+06 3.62E-10 2.58E-15 5.05E-11 7.96E-20 6.33E-09 6.14E-04 3.17E-03 4.39E-05 3.85E-05 3.76E-05 2.68E-04
   5.75E+06 4.09E-10 1.22E-14 6.62E-11 1.32E-16 1.01E-08 6.38E-04 3.39E-03 4.59E-05 3.88E-05 3.77E-05 2.80E-04
   6.05E+06 4.67E-10 4.33E-14 8.75E-11 2.58E-14 1.68E-08 6.52E-04 3.51E-03 4.71E-05 3.89E-05 3.78E-05 2.87E-04
   6.35E+06 5.46E-10 2.30E-13 1.17E-10 1.13E-12 2.85E-08 6.60E-04 3.57E-03 4.79E-05 3.90E-05 3.79E-05 2.92E-04
   6.65E+06 6.59E-10 2.18E-12 1.56E-10 1.68E-11 5.16E-08 6.64E-04 3.60E-03 4.83E-05 3.90E-05 3.79E-05 2.95E-04
   6.95E+06 8.23E-10 1.41E-11 2.06E-10 1.17E-10 1.12E-07 6.66E-04 3.60E-03 4.86E-05 3.90E-05 3.79E-05 2.97E-04
   7.25E+06 1.06E-09 5.55E-11 2.65E-10 4.66E-10 2.67E-07 6.67E-04 3.60E-03 4.88E-05 3.90E-05 3.79E-05 2.98E-04
   7.55E+06 1.43E-09 1.49E-10 3.33E-10 1.25E-09 5.82E-07 6.68E-04 3.60E-03 4.89E-05 3.90E-05 3.79E-05 2.99E-04
   7.85E+06 1.98E-09 3.00E-10 4.10E-10 2.51E-09 1.07E-06 6.70E-04 3.59E-03 4.90E-05 3.90E-05 3.79E-05 3.00E-04
   8.15E+06 2.79E-09 4.95E-10 4.96E-10 4.09E-09 1.68E-06 6.70E-04 3.59E-03 4.91E-05 3.90E-05 3.79E-05 3.01E-04
   8.45E+06 3.93E-09 7.10E-10 5.91E-10 5.73E-09 2.32E-06 6.71E-04 3.59E-03 4.92E-05 3.90E-05 3.79E-05 3.01E-04
   8.75E+06 5.54E-09 9.43E-10 6.96E-10 7.27E-09 2.93E-06 6.71E-04 3.59E-03 4.93E-05 3.90E-05 3.79E-05 3.02E-04
   9.05E+06 7.92E-09 1.31E-09 8.09E-10 8.62E-09 3.48E-06 6.71E-04 3.59E-03 4.94E-05 3.90E-05 3.79E-05 3.02E-04
   9.35E+06 1.18E-08 2.77E-09 9.33E-10 9.73E-09 3.95E-06 6.72E-04 3.59E-03 4.94E-05 3.90E-05 3.79E-05 3.03E-04
   9.65E+06 1.90E-08 8.04E-09 1.08E-09 1.07E-08 4.37E-06 6.74E-04 3.59E-03 4.95E-05 3.90E-05 3.79E-05 3.03E-04
   9.95E+06 3.59E-08 2.12E-08 1.29E-09 1.16E-08 4.79E-06 6.77E-04 3.58E-03 4.96E-05 3.90E-05 3.79E-05 3.04E-04

     Z      PCH4     PCH3OOH  PN2O     PHNO3    PNO      PNO2     PHNO4    PCCL3F   PCCL2F2  PCCL4    PCH3CL
   5.00E+04 0.00E+00 2.00E-06 8.38E-26 1.13E-07 4.06-107 2.92E-03 1.92E-06 4.73E-23 2.40E-24 1.57E-22 4.19E-28
   3.50E+05 0.00E+00 2.42E-06 3.41E-21 1.40E-07 1.48E-42 3.34E-03 2.37E-06 1.44E-18 9.78E-20 3.58E-18 5.11E-23
   6.50E+05 0.00E+00 2.73E-06 1.40E-17 1.59E-07 8.06E-24 3.69E-03 2.68E-06 4.40E-15 4.22E-16 8.36E-15 4.08E-19
   9.50E+05 0.00E+00 2.98E-06 8.08E-15 1.73E-07 2.21E-18 4.00E-03 2.92E-06 1.82E-12 2.43E-13 2.70E-12 3.87E-16
   1.25E+06 0.00E+00 3.19E-06 5.88E-13 1.83E-07 1.29E-15 4.28E-03 3.11E-06 1.04E-10 1.30E-11 1.53E-10 2.52E-14
   1.55E+06 0.00E+00 3.37E-06 1.23E-11 1.96E-07 8.46E-14 4.51E-03 3.28E-06 1.74E-09 2.07E-10 2.55E-09 4.84E-13
   1.85E+06 0.00E+00 3.58E-06 1.26E-10 2.34E-07 1.97E-12 4.70E-03 3.55E-06 1.41E-08 1.66E-09 2.08E-08 4.83E-12
   2.15E+06 0.00E+00 3.85E-06 8.05E-10 3.82E-07 2.79E-11 4.84E-03 4.09E-06 7.14E-08 8.42E-09 1.07E-07 3.08E-11
   2.45E+06 0.00E+00 4.26E-06 3.64E-09 9.05E-07 2.65E-10 4.94E-03 5.31E-06 2.55E-07 3.03E-08 4.00E-07 1.40E-10
   2.75E+06 0.00E+00 4.94E-06 1.22E-08 2.39E-06 1.66E-09 5.02E-03 8.10E-06 6.85E-07 8.17E-08 1.14E-06 4.75E-10
   3.05E+06 7.11-240 6.11E-06 3.15E-08 5.64E-06 6.88E-09 5.08E-03 1.40E-05 1.42E-06 1.70E-07 2.58E-06 1.23E-09
   3.35E+06 2.88-158 8.07E-06 6.36E-08 1.10E-05 1.95E-08 5.13E-03 2.47E-05 2.37E-06 2.85E-07 4.73E-06 2.49E-09
   3.65E+06 1.50-106 1.11E-05 1.04E-07 1.80E-05 4.06E-08 5.17E-03 4.18E-05 3.33E-06 4.02E-07 7.25E-06 4.13E-09
   3.95E+06 1.89E-73 1.53E-05 1.47E-07 2.57E-05 6.84E-08 5.19E-03 6.67E-05 4.11E-06 5.07E-07 9.53E-06 5.94E-09
   4.25E+06 5.68E-52 2.06E-05 1.86E-07 3.34E-05 1.01E-07 5.21E-03 9.92E-05 4.70E-06 5.99E-07 1.12E-05 7.79E-09
   4.55E+06 7.91E-38 2.59E-05 2.19E-07 4.03E-05 1.38E-07 5.22E-03 1.33E-04 5.14E-06 6.85E-07 1.23E-05 9.70E-09
   4.85E+06 2.50E-28 3.03E-05 2.48E-07 4.62E-05 1.80E-07 5.22E-03 1.62E-04 5.50E-06 7.71E-07 1.31E-05 1.17E-08
   5.15E+06 8.32E-22 3.37E-05 2.73E-07 5.11E-05 2.29E-07 5.23E-03 1.85E-04 5.81E-06 8.60E-07 1.36E-05 1.40E-08
   5.45E+06 2.99E-17 3.60E-05 2.96E-07 5.52E-05 2.84E-07 5.23E-03 2.02E-04 6.10E-06 9.55E-07 1.40E-05 1.65E-08
   5.75E+06 4.94E-14 3.75E-05 3.17E-07 5.87E-05 3.45E-07 5.23E-03 2.13E-04 6.38E-06 1.06E-06 1.44E-05 1.94E-08
   6.05E+06 9.68E-12 3.84E-05 3.36E-07 6.17E-05 4.14E-07 5.23E-03 2.20E-04 6.66E-06 1.17E-06 1.48E-05 2.28E-08
   6.35E+06 4.22E-10 3.90E-05 3.55E-07 6.44E-05 4.92E-07 5.23E-03 2.25E-04 6.95E-06 1.29E-06 1.53E-05 2.69E-08
   6.65E+06 6.31E-09 3.93E-05 3.73E-07 6.68E-05 5.82E-07 5.23E-03 2.28E-04 7.24E-06 1.42E-06 1.57E-05 3.17E-08
   6.95E+06 4.38E-08 3.95E-05 3.91E-07 6.91E-05 6.84E-07 5.23E-03 2.31E-04 7.53E-06 1.56E-06 1.62E-05 3.73E-08
   7.25E+06 1.75E-07 3.96E-05 4.08E-07 7.13E-05 7.96E-07 5.23E-03 2.32E-04 7.81E-06 1.69E-06 1.67E-05 4.36E-08
   7.55E+06 4.68E-07 3.97E-05 4.25E-07 7.33E-05 9.14E-07 5.23E-03 2.34E-04 8.07E-06 1.82E-06 1.72E-05 5.04E-08
   7.85E+06 9.42E-07 3.98E-05 4.41E-07 7.52E-05 1.04E-06 5.23E-03 2.35E-04 8.32E-06 1.95E-06 1.77E-05 5.76E-08
   8.15E+06 1.53E-06 3.99E-05 4.55E-07 7.69E-05 1.16E-06 5.23E-03 2.37E-04 8.55E-06 2.07E-06 1.82E-05 6.52E-08
   8.45E+06 2.15E-06 3.99E-05 4.69E-07 7.86E-05 1.27E-06 5.23E-03 2.38E-04 8.77E-06 2.18E-06 1.87E-05 7.33E-08
   8.75E+06 2.73E-06 4.00E-05 4.82E-07 8.01E-05 1.38E-06 5.23E-03 2.39E-04 8.96E-06 2.29E-06 1.91E-05 8.16E-08
   9.05E+06 3.23E-06 4.00E-05 4.94E-07 8.14E-05 1.48E-06 5.23E-03 2.40E-04 9.15E-06 2.39E-06 1.96E-05 9.02E-08
   9.35E+06 3.64E-06 4.00E-05 5.06E-07 8.28E-05 1.58E-06 5.23E-03 2.41E-04 9.32E-06 2.49E-06 2.00E-05 9.94E-08
   9.65E+06 3.94E-06 4.01E-05 5.18E-07 8.41E-05 1.69E-06 5.23E-03 2.42E-04 9.49E-06 2.58E-06 2.04E-05 1.10E-07
   9.95E+06 4.15E-06 4.01E-05 5.33E-07 8.58E-05 1.82E-06 5.23E-03 2.43E-04 9.65E-06 2.67E-06 2.08E-05 1.24E-07

     Z      PMCCL3   PCL2     PHOCL    PNOCL    PCLONO   PCLONO2  PCLO2    PHCL
   5.00E+04 6.50E-23 7.93E-04 7.56E-05 6.35E-04 1.30E-03 1.72E-05 4.34E-23 4.31E-26
   3.50E+05 1.94E-18 9.28E-04 9.02E-05 7.38E-04 1.56E-03 2.02E-05 1.00E-22 1.78E-21
   6.50E+05 5.73E-15 1.03E-03 1.01E-04 8.19E-04 1.75E-03 2.26E-05 1.64E-21 8.09E-18
   9.50E+05 2.29E-12 1.12E-03 1.10E-04 8.90E-04 1.90E-03 2.45E-05 5.84E-20 5.47E-15
   1.25E+06 1.31E-10 1.20E-03 1.18E-04 9.53E-04 2.04E-03 2.62E-05 9.13E-19 3.79E-13
