
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL      FOH      FHO2      FNO     FNO2      FH    FH2O2     FNO3    FN2O5    FHNO3      FO       FN      FH2     FCH4    FN2O
   5.000E+04 9.547E+05 2.448E+19 2.205E+05 1.264E-09 2.212E+06 0.000E+00 1.145E-26 5.468E-27 4.656E-06 2.195E-06 1.941E-08 9.440E-03 2.604E+18 2.515E+06 2.893E-03 1.673E-23 1.927E-25 1.027E-13 8.068E-12 8.557E-12 2.450E-11 8.221E-21 5.043E-10 1.439E-14 3.123E-16 1.308E-10 9.946E-17 7.128E-21 5.000E-07 8.080E-07 2.730E-07
   1.500E+05 8.450E+05 2.209E+19 1.633E+05 3.181E-08 2.395E+06 0.000E+00 3.353E-25 2.301E-25 5.131E-06 2.423E-06 2.113E-08 6.258E-03 2.350E+18 2.045E+06 3.567E-03 5.703E-22 8.677E-24 9.257E-14 7.612E-12 4.723E-12 1.158E-11 7.128E-21 5.090E-10 8.861E-15 1.375E-16 1.428E-10 1.283E-16 7.459E-21 4.995E-07 8.055E-07 2.729E-07
   2.500E+05 7.462E+05 1.984E+19 1.229E+05 6.483E-07 2.593E+06 0.000E+00 7.807E-24 7.661E-24 5.555E-06 2.635E-06 2.353E-08 4.267E-03 2.110E+18 1.965E+06 4.368E-03 1.525E-20 2.868E-22 9.905E-14 7.453E-12 4.453E-12 9.464E-12 7.459E-21 4.919E-10 7.915E-15 1.473E-16 1.630E-10 1.728E-16 7.844E-21 4.992E-07 8.034E-07 2.729E-07
   3.500E+05 6.576E+05 1.784E+19 7.972E+04 8.659E-06 2.779E+06 0.000E+00 1.357E-22 1.912E-22 5.833E-06 2.832E-06 2.671E-08 2.539E-03 1.897E+18 1.908E+06 5.268E-03 3.006E-19 6.728E-21 1.070E-13 7.045E-12 5.592E-12 1.018E-11 7.844E-21 4.383E-10 8.002E-15 2.698E-16 1.861E-10 2.342E-16 8.313E-21 4.991E-07 8.017E-07 2.728E-07
   4.500E+05 5.779E+05 1.603E+19 4.701E+04 7.972E-05 2.937E+06 0.000E+00 1.792E-21 3.545E-21 6.011E-06 3.016E-06 3.049E-08 1.403E-03 1.705E+18 1.873E+06 6.221E-03 4.431E-18 1.139E-19 1.169E-13 6.425E-12 7.576E-12 1.172E-11 8.313E-21 3.615E-10 8.251E-15 5.805E-16 2.083E-10 3.173E-16 8.581E-21 4.990E-07 8.004E-07 2.727E-07
   5.500E+05 5.063E+05 1.440E+19 2.450E+04 6.504E-04 3.029E+06 0.000E+00 1.841E-20 6.399E-20 6.076E-06 3.187E-06 3.463E-08 7.059E-04 1.532E+18 1.801E+06 7.128E-03 5.059E-17 1.517E-18 1.251E-13 5.537E-12 1.009E-11 1.301E-11 8.581E-21 2.766E-10 8.165E-15 1.270E-15 2.253E-10 4.243E-16 8.302E-21 4.989E-07 7.993E-07 2.726E-07
   6.500E+05 4.420E+05 1.292E+19 1.117E+04 5.501E-03 3.040E+06 0.000E+00 1.524E-19 1.328E-18 6.042E-06 3.347E-06 3.895E-08 3.205E-04 1.374E+18 1.622E+06 7.919E-03 4.846E-16 1.874E-17 1.255E-13 4.475E-12 1.231E-11 1.294E-11 8.302E-21 1.979E-10 7.486E-15 2.548E-15 2.347E-10 5.584E-16 7.663E-21 4.989E-07 7.985E-07 2.725E-07
   7.500E+05 3.845E+05 1.157E+19 4.413E+03 2.198E-02 2.965E+06 0.000E+00 1.016E-18 1.459E-17 5.903E-06 3.495E-06 4.342E-08 1.302E-04 1.231E+18 1.386E+06 8.536E-03 3.668E-15 1.672E-16 1.198E-13 3.413E-12 1.450E-11 1.219E-11 7.663E-21 1.339E-10 6.529E-15 5.130E-15 2.385E-10 7.263E-16 7.284E-21 4.989E-07 7.979E-07 2.724E-07
   8.500E+05 3.330E+05 1.033E+19 1.489E+03 4.225E-02 2.825E+06 0.000E+00 5.469E-18 8.831E-17 5.686E-06 3.633E-06 4.808E-08 4.632E-05 1.099E+18 1.209E+06 8.994E-03 2.087E-14 9.894E-16 1.170E-13 2.504E-12 1.834E-11 1.216E-11 7.284E-21 8.750E-11 5.768E-15 1.185E-14 2.406E-10 9.395E-16 7.250E-21 4.989E-07 7.974E-07 2.722E-07
   9.500E+05 2.872E+05 9.179E+18 4.197E+02 4.713E-02 2.655E+06 0.000E+00 2.438E-17 3.681E-16 5.430E-06 3.760E-06 5.326E-08 1.395E-05 9.767E+17 1.084E+06 9.390E-03 9.394E-14 4.354E-15 1.181E-13 1.828E-12 2.398E-11 1.257E-11 7.250E-21 5.637E-11 5.229E-15 2.519E-14 2.430E-10 1.228E-15 7.032E-21 4.988E-07 7.969E-07 2.721E-07
   1.050E+06 2.466E+05 8.099E+18 7.841E+01 2.672E-02 2.559E+06 0.000E+00 9.233E-17 1.214E-15 5.168E-06 3.876E-06 6.114E-08 2.717E-06 8.617E+17 9.254E+05 1.013E-02 3.528E-13 1.568E-14 1.143E-13 1.330E-12 2.964E-11 1.284E-11 7.032E-21 3.327E-11 4.684E-15 3.971E-14 2.478E-10 1.699E-15 6.312E-21 4.988E-07 7.963E-07 2.718E-07
   1.150E+06 2.110E+05 7.079E+18 8.473E+01 6.607E-02 2.773E+06 0.000E+00 3.021E-16 3.432E-15 5.011E-06 3.982E-06 7.818E-08 2.720E-06 7.532E+17 7.142E+05 1.243E-02 1.142E-12 4.871E-14 1.009E-13 8.746E-13 3.838E-11 1.554E-11 6.312E-21 1.522E-11 4.099E-15 4.211E-14 2.640E-10 2.706E-15 4.757E-21 4.986E-07 7.950E-07 2.712E-07
   1.250E+06 1.800E+05 6.139E+18 1.089E+02 1.455E-01 3.567E+06 0.000E+00 8.673E-16 8.694E-15 4.960E-06 4.079E-06 1.171E-07 2.725E-06 6.532E+17 4.558E+05 1.829E-02 3.252E-12 1.345E-13 7.425E-14 5.048E-13 5.068E-11 2.303E-11 4.757E-21 4.897E-12 3.639E-15 4.932E-14 3.015E-10 5.192E-15 3.706E-21 4.980E-07 7.925E-07 2.699E-07
   1.350E+06 1.532E+05 5.298E+18 1.587E+02 2.943E-01 5.189E+06 0.000E+00 2.232E-15 2.030E-14 4.949E-06 4.168E-06 1.979E-07 2.737E-06 5.637E+17 3.015E+05 3.062E-02 8.325E-12 3.366E-13 5.692E-14 3.334E-13 6.686E-11 3.956E-11 3.706E-21 1.329E-12 4.499E-15 9.042E-14 3.823E-10 1.142E-14 3.619E-21 4.968E-07 7.873E-07 2.670E-07
   1.450E+06 1.301E+05 4.554E+18 2.360E+02 5.605E-01 7.680E+06 0.000E+00 5.271E-15 4.466E-14 4.993E-06 4.254E-06 3.378E-07 2.756E-06 4.845E+17 2.513E+05 5.241E-02 1.959E-11 7.802E-13 5.518E-14 3.103E-13 8.492E-11 6.729E-11 3.619E-21 6.014E-13 7.854E-15 2.287E-13 5.283E-10 2.572E-14 4.187E-21 4.945E-07 7.785E-07 2.619E-07
   1.550E+06 1.103E+05 3.893E+18 3.376E+02 1.021E+00 1.089E+07 0.000E+00 1.167E-14 9.416E-14 5.161E-06 4.337E-06 5.422E-07 2.784E-06 4.142E+17 2.447E+05 8.660E-02 4.317E-11 1.704E-12 6.286E-14 3.634E-13 1.039E-10 1.061E-10 4.187E-21 6.004E-13 1.492E-14 5.783E-13 7.449E-10 5.558E-14 5.538E-21 4.912E-07 7.659E-07 2.546E-07
   1.650E+06 9.344E+04 3.302E+18 4.707E+02 1.790E+00 1.499E+07 0.000E+00 2.457E-14 1.922E-13 5.573E-06 4.423E-06 8.148E-07 2.821E-06 3.513E+17 2.618E+05 1.405E-01 9.035E-11 3.546E-12 7.929E-14 4.994E-13 1.220E-10 1.565E-10 5.538E-21 9.072E-13 2.826E-14 1.343E-12 1.032E-09 1.166E-13 8.304E-21 4.867E-07 7.492E-07 2.447E-07
   1.750E+06 7.921E+04 2.779E+18 6.451E+02 3.039E+00 2.020E+07 0.000E+00 4.963E-14 3.815E-13 6.317E-06 4.513E-06 1.150E-06 2.867E-06 2.956E+17 2.996E+05 2.256E-01 1.809E-10 7.081E-12 1.078E-13 7.723E-13 1.375E-10 2.182E-10 8.304E-21 1.679E-12 5.152E-14 2.784E-12 1.376E-09 2.390E-13 1.341E-20 4.810E-07 7.288E-07 2.325E-07
   1.850E+06 6.725E+04 2.336E+18 8.644E+02 5.040E+00 2.652E+07 3.078-168 9.663E-14 7.389E-13 7.351E-06 4.611E-06 1.544E-06 2.920E-06 2.485E+17 3.549E+05 3.542E-01 3.483E-10 1.363E-11 1.519E-13 1.223E-12 1.544E-10 2.926E-10 1.341E-20 3.227E-12 8.715E-14 5.102E-12 1.756E-09 4.703E-13 2.266E-20 4.742E-07 7.051E-07 2.182E-07
   1.950E+06 5.718E+04 1.969E+18 1.130E+03 8.205E+00 3.392E+07 3.325-139 1.823E-13 1.399E-12 8.680E-06 4.720E-06 1.985E-06 2.979E-06 2.094E+17 4.284E+05 5.401E-01 6.480E-10 2.539E-11 2.176E-13 1.893E-12 1.771E-10 3.831E-10 2.266E-20 5.972E-12 1.351E-13 8.312E-12 2.142E-09 8.815E-13 3.980E-20 4.665E-07 6.789E-07 2.024E-07
   2.050E+06 4.869E+04 1.664E+18 1.447E+03 1.312E+01 4.249E+07 1.761-114 3.341E-13 2.593E-12 1.039E-05 4.845E-06 2.459E-06 3.041E-06 1.770E+17 5.259E+05 8.034E-01 1.168E-09 4.586E-11 3.161E-13 2.860E-12 2.088E-10 4.933E-10 3.980E-20 1.057E-11 1.936E-13 1.224E-11 2.502E-09 1.580E-12 7.265E-20 4.580E-07 6.513E-07 1.857E-07
