
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL      FOH      FHO2      FNO     FNO2      FH    FH2O2     FNO3    FN2O5    FHNO3      FO       FN      FH2     FCH4    FN2O
   2.850E+06 1.388E+04 4.721E+17 2.084E+04 4.277E+03 3.861E+08 5.444E-20 9.714E-11 1.956E-09 2.804E-04 1.269E-05 2.916E-06 4.631E-06 1.005E+16 1.321E+07 2.681E+01 1.548E-07 8.238E-09 2.798E-11 6.762E-11 4.177E-10 4.145E-10 5.101E-16 2.803E-10 4.769E-13 1.109E-12 6.055E-10 2.376E-10 1.307E-15 4.169E-07 3.276E-07 9.683E-09
   2.950E+06 1.185E+04 3.992E+17 2.221E+04 4.666E+03 4.058E+08 4.299E-19 1.233E-10 2.493E-09 4.039E-04 1.488E-05 2.516E-06 4.688E-06 8.502E+15 1.644E+07 3.348E+01 1.750E-07 9.511E-09 4.119E-11 7.207E-11 4.629E-10 3.504E-10 1.307E-15 2.169E-10 3.998E-13 5.202E-13 4.825E-10 3.701E-10 3.286E-15 4.161E-07 2.987E-07 7.011E-09
   3.050E+06 1.013E+04 3.378E+17 2.265E+04 4.946E+03 4.085E+08 2.484E-18 1.510E-10 3.090E-09 5.905E-04 1.746E-05 2.048E-06 4.738E-06 7.193E+15 1.995E+07 4.005E+01 1.930E-07 1.072E-08 5.907E-11 7.431E-11 5.050E-10 2.799E-10 3.286E-15 1.602E-10 3.137E-13 2.168E-13 3.587E-10 5.673E-10 7.629E-15 4.180E-07 2.714E-07 5.086E-09
   3.150E+06 8.678E+03 2.860E+17 2.152E+04 5.117E+03 3.839E+08 1.106E-17 1.779E-10 3.742E-09 8.366E-04 2.028E-05 1.604E-06 4.780E-06 6.091E+15 2.279E+07 4.469E+01 2.081E-07 1.185E-08 7.967E-11 7.544E-11 5.372E-10 2.132E-10 7.629E-15 1.198E-10 2.264E-13 8.041E-14 2.441E-10 8.382E-10 1.594E-14 4.237E-07 2.465E-07 3.714E-09
   3.250E+06 7.446E+03 2.426E+17 1.911E+04 5.203E+03 3.378E+08 3.977E-17 2.028E-10 4.457E-09 1.109E-03 2.305E-05 1.255E-06 4.813E-06 5.166E+15 2.426E+07 4.664E+01 2.208E-07 1.290E-08 9.999E-11 7.695E-11 5.494E-10 1.560E-10 1.594E-14 9.494E-11 1.506E-13 2.694E-14 1.517E-10 1.188E-09 3.063E-14 4.339E-07 2.238E-07 2.729E-09
   3.350E+06 6.401E+03 2.063E+17 1.630E+04 5.241E+03 2.862E+08 1.206E-16 2.253E-10 5.254E-09 1.375E-03 2.556E-05 1.009E-06 4.835E-06 4.393E+15 2.452E+07 4.671E+01 2.315E-07 1.392E-08 1.189E-10 7.963E-11 5.386E-10 1.100E-10 3.063E-14 8.038E-11 9.465E-14 8.427E-15 8.781E-11 1.635E-09 5.545E-14 4.494E-07 2.036E-07 2.017E-09
   3.450E+06 5.511E+03 1.761E+17 1.363E+04 5.263E+03 2.384E+08 3.193E-16 2.461E-10 6.168E-09 1.616E-03 2.775E-05 8.380E-07 4.846E-06 3.749E+15 2.406E+07 4.579E+01 2.408E-07 1.491E-08 1.366E-10 8.354E-11 5.097E-10 7.547E-11 5.545E-14 7.187E-11 5.779E-14 2.554E-15 4.873E-11 2.199E-09 9.584E-14 4.707E-07 1.859E-07 1.502E-09
   3.550E+06 4.750E+03 1.509E+17 1.128E+04 5.297E+03 1.970E+08 7.607E-16 2.659E-10 7.245E-09 1.826E-03 2.961E-05 7.153E-07 4.846E-06 3.213E+15 2.324E+07 4.428E+01 2.491E-07 1.590E-08 1.540E-10 8.854E-11 4.708E-10 5.091E-11 9.584E-14 6.700E-11 3.490E-14 7.716E-16 2.656E-11 2.896E-09 1.591E-13 4.979E-07 1.705E-07 1.128E-09
   3.650E+06 4.097E+03 1.298E+17 9.254E+03 5.364E+03 1.619E+08 1.663E-15 2.851E-10 8.544E-09 2.004E-03 3.117E-05 6.223E-07 4.836E-06 2.764E+15 2.228E+07 4.234E+01 2.567E-07 1.691E-08 1.716E-10 9.451E-11 4.287E-10 3.422E-11 1.591E-13 6.459E-11 2.112E-14 2.382E-16 1.455E-11 3.725E-09 2.561E-13 5.309E-07 1.574E-07 8.582E-10
   3.750E+06 3.534E+03 1.120E+17 7.514E+03 5.473E+03 1.320E+08 3.386E-15 3.045E-10 1.014E-08 2.154E-03 3.247E-05 5.471E-07 4.817E-06 2.386E+15 2.130E+07 3.999E+01 2.637E-07 1.795E-08 1.901E-10 1.015E-10 3.875E-10 2.311E-11 2.561E-13 6.399E-11 1.286E-14 7.568E-17 8.085E-12 4.690E-09 4.011E-13 5.694E-07 1.462E-07 6.606E-10
   3.850E+06 3.048E+03 9.695E+16 6.036E+03 5.633E+03 1.067E+08 6.442E-15 3.245E-10 1.213E-08 2.277E-03 3.355E-05 4.834E-07 4.789E-06 2.064E+15 2.039E+07 3.730E+01 2.702E-07 1.903E-08 2.103E-10 1.098E-10 3.492E-10 1.580E-11 4.011E-13 6.503E-11 7.918E-15 2.502E-17 4.608E-12 5.773E-09 6.143E-13 6.134E-07 1.364E-07 5.141E-10
   3.950E+06 2.627E+03 8.407E+16 4.793E+03 5.842E+03 8.548E+07 1.147E-14 3.457E-10 1.462E-08 2.377E-03 3.443E-05 4.277E-07 4.753E-06 1.790E+15 1.959E+07 3.435E+01 2.764E-07 2.017E-08 2.331E-10 1.196E-10 3.149E-10 1.102E-11 6.143E-13 6.777E-11 4.958E-15 8.694E-18 2.719E-12 6.953E-09 9.277E-13 6.625E-07 1.279E-07 4.049E-10
   4.050E+06 2.262E+03 7.295E+16 3.750E+03 6.086E+03 6.760E+07 1.922E-14 3.687E-10 1.771E-08 2.458E-03 3.515E-05 3.770E-07 4.710E-06 1.553E+15 1.893E+07 3.119E+01 2.823E-07 2.137E-08 2.594E-10 1.313E-10 2.850E-10 7.874E-12 9.277E-13 7.224E-11 3.161E-15 3.176E-18 1.662E-12 8.225E-09 1.387E-12 7.166E-07 1.203E-07 3.225E-10
   4.150E+06 1.945E+03 6.331E+16 2.890E+03 6.349E+03 5.272E+07 3.042E-14 3.942E-10 2.152E-08 2.522E-03 3.572E-05 3.303E-07 4.661E-06 1.348E+15 1.839E+07 2.791E+01 2.880E-07 2.265E-08 2.905E-10 1.455E-10 2.594E-10 5.793E-12 1.387E-12 7.869E-11 2.061E-15 1.227E-18 1.057E-12 9.571E-09 2.063E-12 7.758E-07 1.133E-07 2.592E-10
   4.250E+06 1.671E+03 5.489E+16 2.190E+03 6.607E+03 4.051E+07 4.600E-14 4.231E-10 2.613E-08 2.571E-03 3.618E-05 2.870E-07 4.606E-06 1.169E+15 1.798E+07 2.462E+01 2.936E-07 2.401E-08 3.275E-10 1.628E-10 2.379E-10 4.411E-12 2.063E-12 8.731E-11 1.379E-15 5.046E-19 6.999E-13 1.099E-08 3.060E-12 8.396E-07 1.068E-07 2.105E-10
   4.350E+06 1.433E+03 4.753E+16 1.634E+03 6.837E+03 3.067E+07 6.781E-14 4.560E-10 3.164E-08 2.608E-03 3.655E-05 2.474E-07 4.546E-06 1.012E+15 1.765E+07 2.143E+01 2.989E-07 2.547E-08 3.715E-10 1.834E-10 2.205E-10 3.493E-12 3.060E-12 9.834E-11 9.527E-16 2.224E-19 4.842E-13 1.249E-08 4.539E-12 9.074E-07 1.007E-07 1.728E-10
   4.450E+06 1.227E+03 4.109E+16 1.201E+03 7.017E+03 2.292E+07 1.030E-13 4.937E-10 3.811E-08 2.637E-03 3.683E-05 2.116E-07 4.482E-06 8.747E+14 1.740E+07 1.843E+01 3.042E-07 2.701E-08 4.234E-10 2.081E-10 2.066E-10 2.879E-12 4.539E-12 1.120E-10 6.798E-16 1.050E-19 3.492E-13 1.409E-08 6.732E-12 9.796E-07 9.487E-08 1.431E-10
