
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   3.650E+06 4.097E+03 1.298E+17 8.520E+03 3.940E+03 1.507E+08 3.864E-16 2.545E-10 6.347E-09 1.806E-03 2.910E-05 6.430E-07 4.783E-06 2.764E+15 2.059E+07 3.942E+01 2.414E-07 1.500E-08
   3.750E+06 3.534E+03 1.120E+17 7.035E+03 3.992E+03 1.248E+08 8.943E-16 2.724E-10 7.471E-09 1.988E-03 3.071E-05 5.605E-07 4.769E-06 2.386E+15 1.969E+07 3.782E+01 2.493E-07 1.599E-08
   3.850E+06 3.048E+03 9.695E+16 5.727E+03 4.068E+03 1.022E+08 1.910E-15 2.901E-10 8.841E-09 2.142E-03 3.206E-05 4.921E-07 4.746E-06 2.064E+15 1.876E+07 3.571E+01 2.566E-07 1.701E-08
   3.950E+06 2.627E+03 8.407E+16 4.598E+03 4.177E+03 8.264E+07 3.797E-15 3.081E-10 1.053E-08 2.269E-03 3.319E-05 4.332E-07 4.716E-06 1.790E+15 1.788E+07 3.321E+01 2.635E-07 1.807E-08
   4.050E+06 2.262E+03 7.295E+16 3.630E+03 4.318E+03 6.587E+07 7.075E-15 3.270E-10 1.265E-08 2.373E-03 3.411E-05 3.805E-07 4.679E-06 1.553E+15 1.709E+07 3.039E+01 2.699E-07 1.917E-08
   4.150E+06 1.945E+03 6.331E+16 2.817E+03 4.489E+03 5.168E+07 1.238E-14 3.474E-10 1.530E-08 2.455E-03 3.485E-05 3.325E-07 4.636E-06 1.348E+15 1.643E+07 2.736E+01 2.761E-07 2.033E-08
   4.250E+06 1.671E+03 5.489E+16 2.146E+03 4.679E+03 3.985E+07 2.042E-14 3.701E-10 1.858E-08 2.520E-03 3.544E-05 2.881E-07 4.587E-06 1.169E+15 1.589E+07 2.422E+01 2.819E-07 2.156E-08
   4.350E+06 1.433E+03 4.753E+16 1.604E+03 4.876E+03 3.021E+07 3.199E-14 3.957E-10 2.263E-08 2.570E-03 3.591E-05 2.473E-07 4.534E-06 1.012E+15 1.549E+07 2.110E+01 2.876E-07 2.287E-08
   4.450E+06 1.227E+03 4.109E+16 1.179E+03 5.061E+03 2.253E+07 4.808E-14 4.251E-10 2.752E-08 2.608E-03 3.628E-05 2.103E-07 4.476E-06 8.747E+14 1.520E+07 1.812E+01 2.931E-07 2.427E-08
   4.550E+06 1.049E+03 3.546E+16 8.542E+02 5.218E+03 1.659E+07 7.101E-14 4.588E-10 3.334E-08 2.635E-03 3.657E-05 1.775E-07 4.414E-06 7.550E+14 1.498E+07 1.538E+01 2.985E-07 2.576E-08
   4.650E+06 8.962E+02 3.056E+16 6.120E+02 5.334E+03 1.209E+07 1.105E-13 4.976E-10 4.015E-08 2.656E-03 3.679E-05 1.489E-07 4.346E-06 6.506E+14 1.482E+07 1.295E+01 3.038E-07 2.735E-08
   4.750E+06 7.643E+02 2.630E+16 4.346E+02 5.408E+03 8.745E+06 2.079E-13 5.418E-10 4.810E-08 2.670E-03 3.696E-05 1.245E-07 4.275E-06 5.599E+14 1.468E+07 1.083E+01 3.089E-07 2.904E-08
   4.850E+06 6.509E+02 2.260E+16 3.059E+02 5.462E+03 6.280E+06 5.043E-13 5.921E-10 5.757E-08 2.681E-03 3.710E-05 1.037E-07 4.198E-06 4.811E+14 1.458E+07 9.013E+00 3.140E-07 3.081E-08
   4.950E+06 5.536E+02 1.939E+16 2.129E+02 5.557E+03 4.465E+06 1.379E-12 6.490E-10 6.962E-08 2.688E-03 3.721E-05 8.567E-08 4.116E-06 4.128E+14 1.458E+07 7.434E+00 3.191E-07 3.266E-08
   5.050E+06 4.701E+02 1.662E+16 1.456E+02 5.796E+03 3.124E+06 3.643E-12 7.136E-10 8.658E-08 2.692E-03 3.730E-05 6.984E-08 4.028E-06 3.537E+14 1.479E+07 6.044E+00 3.240E-07 3.457E-08
   5.150E+06 3.987E+02 1.422E+16 9.737E+01 6.295E+03 2.141E+06 8.693E-12 7.874E-10 1.125E-07 2.695E-03 3.737E-05 5.589E-08 3.936E-06 3.026E+14 1.533E+07 4.823E+00 3.288E-07 3.653E-08
