
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL      FOH      FHO2      FNO     FNO2      FH    FH2O2     FNO3    FN2O5    FHNO3      FO       FN      FH2     FCH4    FN2O
   2.350E+06 3.028E+04 1.014E+18 3.496E+03 8.410E+01 9.595E+07 1.308E-52 2.735E-12 2.560E-11 1.812E-05 4.811E-06 5.224E-06 3.242E-06 1.078E+17 1.040E+06 3.007E+00 8.290E-09 3.388E-10 1.026E-12 1.061E-11 3.431E-10 1.207E-09 3.031E-19 7.171E-11 5.961E-13 4.673E-11 3.201E-09 9.570E-12 6.281E-19 4.293E-07 5.640E-07 1.240E-07
   2.450E+06 2.590E+04 8.610E+17 4.234E+03 1.148E+02 1.137E+08 1.618E-47 4.167E-12 4.028E-11 2.329E-05 5.093E-06 5.669E-06 3.310E-06 9.159E+16 1.358E+06 4.208E+00 1.217E-08 5.007E-10 1.577E-12 1.530E-11 4.339E-10 1.454E-09 6.281E-19 1.099E-10 6.983E-13 4.864E-11 3.287E-09 1.512E-11 1.341E-18 4.190E-07 5.345E-07 1.079E-07
   2.550E+06 2.218E+04 7.321E+17 5.077E+03 1.527E+02 1.334E+08 3.895E-43 6.202E-12 6.173E-11 3.013E-05 5.434E-06 6.045E-06 3.378E-06 7.788E+16 1.773E+06 5.826E+00 1.735E-08 7.192E-10 2.422E-12 2.174E-11 5.449E-10 1.710E-09 1.341E-18 1.610E-10 7.950E-13 4.709E-11 3.314E-09 2.357E-11 2.930E-18 4.084E-07 5.048E-07 9.297E-08
   2.650E+06 1.902E+04 6.232E+17 6.015E+03 1.978E+02 1.546E+08 2.315E-39 9.019E-12 9.204E-11 3.913E-05 5.846E-06 6.341E-06 3.448E-06 6.629E+16 2.302E+06 7.962E+00 2.406E-08 1.004E-09 3.693E-12 3.010E-11 6.804E-10 1.968E-09 2.930E-18 2.223E-10 8.801E-13 4.254E-11 3.282E-09 3.629E-11 6.532E-18 3.973E-07 4.750E-07 7.919E-08
   2.750E+06 1.632E+04 5.311E+17 7.029E+03 2.493E+02 1.769E+08 4.160E-36 1.283E-11 1.335E-10 5.090E-05 6.343E-06 6.545E-06 3.517E-06 5.649E+16 2.954E+06 1.073E+01 3.245E-08 1.362E-09 5.562E-12 4.039E-11 8.445E-10 2.217E-09 6.532E-18 2.865E-10 9.480E-13 3.593E-11 3.187E-09 5.535E-11 1.480E-17 3.860E-07 4.453E-07 6.676E-08
   2.850E+06 1.403E+04 4.530E+17 8.093E+03 3.056E+02 1.995E+08 2.685E-33 1.785E-11 1.882E-10 6.626E-05 6.940E-06 6.648E-06 3.586E-06 4.818E+16 3.738E+06 1.423E+01 4.260E-08 1.798E-09 8.252E-12 5.233E-11 1.041E-09 2.443E-09 1.480E-17 3.430E-10 9.934E-13 2.844E-11 3.028E-09 8.376E-11 3.400E-17 3.745E-07 4.158E-07 5.574E-08
   2.950E+06 1.207E+04 3.864E+17 9.159E+03 3.644E+02 2.212E+08 7.215E-31 2.433E-11 2.580E-10 8.624E-05 7.655E-06 6.638E-06 3.655E-06 4.110E+16 4.656E+06 1.857E+01 5.445E-08 2.311E-09 1.205E-11 6.546E-11 1.273E-09 2.633E-09 3.400E-17 3.819E-10 1.016E-12 2.117E-11 2.806E-09 1.262E-10 7.888E-17 3.628E-07 3.863E-07 4.604E-08
   3.050E+06 1.040E+04 3.296E+17 1.016E+04 4.227E+02 2.404E+08 9.162E-29 3.251E-11 3.444E-10 1.121E-04 8.500E-06 6.509E-06 3.723E-06 3.506E+16 5.705E+06 2.378E+01 6.783E-08 2.895E-09 1.731E-11 7.910E-11 1.541E-09 2.771E-09 7.888E-17 3.959E-10 1.013E-12 1.484E-11 2.529E-09 1.898E-10 1.836E-16 3.511E-07 3.571E-07 3.766E-08
   3.150E+06 8.978E+03 2.813E+17 1.104E+04 4.778E+02 2.562E+08 6.120E-27 4.255E-11 4.481E-10 1.452E-04 9.491E-06 6.273E-06 3.790E-06 2.992E+16 6.887E+06 2.983E+01 8.243E-08 3.537E-09 2.448E-11 9.235E-11 1.844E-09 2.835E-09 1.836E-16 3.837E-10 9.822E-13 9.788E-12 2.212E-09 2.845E-10 4.284E-16 3.396E-07 3.285E-07 3.060E-08
   3.250E+06 7.763E+03 2.402E+17 1.176E+04 5.274E+02 2.678E+08 2.362E-25 5.459E-11 5.696E-10 1.876E-04 1.064E-05 5.941E-06 3.855E-06 2.555E+16 8.202E+06 3.673E+01 9.790E-08 4.227E-09 3.414E-11 1.045E-10 2.177E-09 2.814E-09 4.284E-16 3.503E-10 9.268E-13 6.081E-12 1.874E-09 4.260E-10 9.977E-16 3.287E-07 3.006E-07 2.469E-08
   3.350E+06 6.726E+03 2.054E+17 1.233E+04 5.706E+02 2.757E+08 5.693E-24 6.862E-11 7.094E-10 2.423E-04 1.195E-05 5.541E-06 3.917E-06 2.184E+16 9.669E+06 4.450E+01 1.138E-07 4.952E-09 4.708E-11 1.151E-10 2.532E-09 2.699E-09 9.977E-16 3.039E-10 8.479E-13 3.551E-12 1.537E-09 6.366E-10 2.314E-15 3.186E-07 2.736E-07 1.979E-08
   3.450E+06 5.838E+03 1.759E+17 1.279E+04 6.072E+02 2.812E+08 9.159E-23 8.453E-11 8.683E-10 3.135E-04 1.344E-05 5.098E-06 3.975E-06 1.871E+16 1.131E+07 5.326E+01 1.299E-07 5.701E-09 6.428E-11 1.240E-10 2.897E-09 2.490E-09 2.314E-15 2.539E-10 7.508E-13 1.946E-12 1.219E-09 9.499E-10 5.319E-15 3.097E-07 2.479E-07 1.579E-08
   3.550E+06 5.077E+03 1.511E+17 1.315E+04 6.378E+02 2.846E+08 1.040E-21 1.021E-10 1.048E-09 4.060E-04 1.512E-05 4.639E-06 4.028E-06 1.607E+16 1.312E+07 6.310E+01 1.459E-07 6.468E-09 8.680E-11 1.312E-10 3.259E-09 2.204E-09 5.319E-15 2.073E-10 6.422E-13 9.997E-13 9.348E-10 1.414E-09 1.201E-14 3.027E-07 2.239E-07 1.258E-08
   3.650E+06 4.422E+03 1.302E+17 1.336E+04 6.628E+02 2.855E+08 8.753E-21 1.209E-10 1.250E-09 5.243E-04 1.698E-05 4.183E-06 4.074E-06 1.384E+16 1.501E+07 7.384E+01 1.615E-07 7.247E-09 1.153E-10 1.375E-10 3.599E-09 1.870E-09 1.201E-14 1.685E-10 5.308E-13 4.810E-13 6.881E-10 2.096E-09 2.627E-14 2.979E-07 2.021E-07 1.004E-08
   3.750E+06 3.858E+03 1.124E+17 1.336E+04 6.831E+02 2.824E+08 5.688E-20 1.406E-10 1.478E-09 6.703E-04 1.902E-05 3.748E-06 4.112E-06 1.195E+16 1.680E+07 8.495E+01 1.767E-07 8.038E-09 1.494E-10 1.437E-10 3.892E-09 1.521E-09 2.627E-14 1.389E-10 4.236E-13 2.166E-13 4.830E-10 3.083E-09 5.481E-14 2.960E-07 1.826E-07 8.041E-09
   3.850E+06 3.370E+03 9.736E+16 1.312E+04 7.002E+02 2.749E+08 2.975E-19 1.607E-10 1.736E-09 8.427E-04 2.120E-05 3.351E-06 4.143E-06 1.035E+16 1.829E+07 9.581E+01 1.912E-07 8.838E-09 1.878E-10 1.504E-10 4.113E-09 1.187E-09 5.481E-14 1.180E-10 3.258E-13 9.162E-14 3.227E-10 4.465E-09 1.088E-13 2.972E-07 1.653E-07 6.459E-09
   3.950E+06 2.947E+03 8.450E+16 1.258E+04 7.140E+02 2.620E+08 1.303E-18 1.810E-10 2.029E-09 1.037E-03 2.348E-05 2.989E-06 4.165E-06 8.986E+15 1.929E+07 1.055E+02 2.050E-07 9.650E-09 2.282E-10 1.581E-10 4.247E-09 8.964E-10 1.088E-13 1.035E-10 2.425E-13 3.661E-14 2.051E-10 6.364E-09 2.034E-13 3.019E-07 1.503E-07 5.214E-09
   4.050E+06 2.580E+03 7.362E+16 1.185E+04 7.270E+02 2.456E+08 4.757E-18 2.011E-10 2.363E-09 1.247E-03 2.580E-05 2.675E-06 4.179E-06 7.829E+15 1.979E+07 1.138E+02 2.182E-07 1.048E-08 2.688E-10 1.670E-10 4.293E-09 6.576E-10 2.034E-13 9.408E-11 1.747E-13 1.402E-14 1.257E-10 8.841E-09 3.621E-13 3.104E-07 1.374E-07 4.230E-09
   4.150E+06 2.259E+03 6.421E+16 1.088E+04 7.378E+02 2.250E+08 1.505E-17 2.210E-10 2.745E-09 1.466E-03 2.811E-05 2.391E-06 4.185E-06 6.828E+15 1.977E+07 1.197E+02 2.307E-07 1.132E-08 3.079E-10 1.769E-10 4.262E-09 4.732E-10 3.621E-13 8.743E-11 1.226E-13 5.174E-15 7.441E-11 1.204E-08 6.125E-13 3.229E-07 1.264E-07 3.448E-09
   4.250E+06 1.979E+03 5.617E+16 9.806E+03 7.484E+02 2.029E+08 4.166E-17 2.405E-10 3.184E-09 1.686E-03 3.036E-05 2.142E-06 4.184E-06 5.973E+15 1.937E+07 1.234E+02 2.426E-07 1.218E-08 3.448E-10 1.873E-10 4.173E-09 3.360E-10 6.125E-13 8.284E-11 8.414E-14 1.875E-15 4.329E-11 1.598E-08 9.975E-13 3.393E-07 1.171E-07 2.828E-09
   4.350E+06 1.735E+03 4.918E+16 8.657E+03 7.579E+02 1.794E+08 1.041E-16 2.596E-10 3.690E-09 1.902E-03 3.251E-05 1.918E-06 4.176E-06 5.230E+15 1.865E+07 1.247E+02 2.538E-07 1.306E-08 3.793E-10 1.980E-10 4.044E-09 2.373E-10 9.975E-13 7.921E-11 5.687E-14 6.708E-16 2.487E-11 2.080E-08 1.563E-12 3.595E-07 1.093E-07 2.338E-09
   4.450E+06 1.520E+03 4.316E+16 7.534E+03 7.681E+02 1.567E+08 2.369E-16 2.781E-10 4.276E-09 2.110E-03 3.455E-05 1.721E-06 4.162E-06 4.589E+15 1.776E+07 1.241E+02 2.645E-07 1.397E-08 4.115E-10 2.089E-10 3.889E-09 1.672E-10 1.563E-12 7.640E-11 3.800E-14 2.403E-16 1.426E-11 2.648E-08 2.383E-12 3.834E-07 1.028E-07 1.946E-09
   4.550E+06 1.332E+03 3.790E+16 6.449E+03 7.789E+02 1.348E+08 5.030E-16 2.964E-10 4.962E-09 2.308E-03 3.645E-05 1.541E-06 4.142E-06 4.030E+15 1.674E+07 1.215E+02 2.746E-07 1.491E-08 4.416E-10 2.198E-10 3.719E-09 1.180E-10 2.383E-12 7.393E-11 2.519E-14 8.616E-17 8.168E-12 3.317E-08 3.533E-12 4.110E-07 9.723E-08 1.630E-09
   4.650E+06 1.167E+03 3.334E+16 5.460E+03 7.922E+02 1.149E+08 1.001E-15 3.142E-10 5.773E-09 2.494E-03 3.820E-05 1.383E-06 4.116E-06 3.544E+15 1.568E+07 1.175E+02 2.841E-07 1.587E-08 4.703E-10 2.306E-10 3.541E-09 8.353E-11 3.533E-12 7.191E-11 1.664E-14 3.131E-17 4.718E-12 4.079E-08 5.138E-12 4.420E-07 9.248E-08 1.375E-09
   4.750E+06 1.021E+03 2.933E+16 4.563E+03 8.082E+02 9.682E+07 1.893E-15 3.318E-10 6.742E-09 2.665E-03 3.979E-05 1.239E-06 4.087E-06 3.118E+15 1.461E+07 1.123E+02 2.933E-07 1.687E-08 4.981E-10 2.416E-10 3.361E-09 5.951E-11 5.138E-12 7.013E-11 1.098E-14 1.151E-17 2.747E-12 4.951E-08 7.329E-12 4.761E-07 8.838E-08 1.168E-09
   4.850E+06 8.932E+02 2.583E+16 3.778E+03 8.286E+02 8.092E+07 3.391E-15 3.494E-10 7.915E-09 2.820E-03 4.123E-05 1.111E-06 4.053E-06 2.746E+15 1.358E+07 1.062E+02 3.020E-07 1.791E-08 5.257E-10 2.529E-10 3.182E-09 4.270E-11 7.329E-12 6.878E-11 7.253E-15 4.317E-18 1.620E-12 5.921E-08 1.033E-11 5.136E-07 8.475E-08 9.967E-10
   4.950E+06 7.806E+02 2.275E+16 3.093E+03 8.535E+02 6.697E+07 5.885E-15 3.674E-10 9.345E-09 2.959E-03 4.250E-05 9.949E-07 4.015E-06 2.418E+15 1.260E+07 9.953E+01 3.103E-07 1.899E-08 5.540E-10 2.649E-10 3.006E-09 3.092E-11 1.033E-11 6.780E-11 4.809E-15 1.649E-18 9.678E-13 7.008E-08 1.439E-11 5.541E-07 8.149E-08 8.551E-10
   5.050E+06 6.813E+02 2.004E+16 2.513E+03 8.837E+02 5.504E+07 9.787E-15 3.860E-10 1.110E-08 3.080E-03 4.362E-05 8.915E-07 3.973E-06 2.131E+15 1.171E+07 9.248E+01 3.183E-07 2.013E-08 5.842E-10 2.778E-10 2.836E-09 2.265E-11 1.439E-11 6.743E-11 3.211E-15 6.470E-19 5.891E-13 8.195E-08 1.994E-11 5.975E-07 7.850E-08 7.371E-10
   5.150E+06 5.940E+02 1.765E+16 2.019E+03 9.180E+02 4.480E+07 1.561E-14 4.057E-10 1.324E-08 3.185E-03 4.458E-05 7.971E-07 3.929E-06 1.876E+15 1.090E+07 8.513E+01 3.260E-07 2.133E-08 6.174E-10 2.924E-10 2.673E-09 1.682E-11 1.994E-11 6.768E-11 2.162E-15 2.606E-19 3.656E-13 9.501E-08 2.747E-11 6.433E-07 7.574E-08 6.387E-10
   5.250E+06 5.171E+02 1.554E+16 1.608E+03 9.562E+02 3.618E+07 2.401E-14 4.267E-10 1.585E-08 3.273E-03 4.540E-05 7.115E-07 3.882E-06 1.651E+15 1.018E+07 7.773E+01 3.335E-07 2.259E-08 6.551E-10 3.092E-10 2.520E-09 1.271E-11 2.747E-11 6.878E-11 1.475E-15 1.088E-19 2.329E-13 1.091E-07 3.783E-11 6.909E-07 7.316E-08 5.570E-10
   5.350E+06 4.495E+02 1.366E+16 1.267E+03 9.960E+02 2.891E+07 3.665E-14 4.496E-10 1.902E-08 3.346E-03 4.610E-05 6.325E-07 3.834E-06 1.452E+15 9.548E+06 7.028E+01 3.408E-07 2.393E-08 6.990E-10 3.289E-10 2.379E-09 9.796E-12 3.783E-11 7.084E-11 1.020E-15 4.709E-20 1.523E-13 1.243E-07 5.206E-11 7.402E-07 7.071E-08 4.887E-10
   5.450E+06 3.900E+02 1.200E+16 9.878E+02 1.036E+03 2.289E+07 5.844E-14 4.748E-10 2.283E-08 3.405E-03 4.667E-05 5.601E-07 3.783E-06 1.276E+15 9.012E+06 6.301E+01 3.479E-07 2.535E-08 7.509E-10 3.526E-10 2.247E-09 7.732E-12 5.206E-11 7.415E-11 7.195E-16 2.131E-20 1.028E-13 1.404E-07 7.188E-11 7.916E-07 6.833E-08 4.305E-10
   5.550E+06 3.379E+02 1.053E+16 7.607E+02 1.076E+03 1.792E+07 1.051E-13 5.030E-10 2.740E-08 3.453E-03 4.715E-05 4.930E-07 3.730E-06 1.119E+15 8.559E+06 5.592E+01 3.548E-07 2.686E-08 8.131E-10 3.811E-10 2.125E-09 6.265E-12 7.188E-11 7.893E-11 5.174E-16 1.007E-20 7.156E-14 1.576E-07 9.973E-11 8.452E-07 6.597E-08 3.803E-10
   5.650E+06 2.922E+02 9.218E+15 5.783E+02 1.115E+03 1.386E+07 2.201E-13 5.347E-10 3.293E-08 3.490E-03 4.754E-05 4.307E-07 3.674E-06 9.797E+14 8.190E+06 4.911E+01 3.616E-07 2.846E-08 8.884E-10 4.160E-10 2.014E-09 5.230E-12 9.973E-11 8.567E-11 3.808E-16 5.009E-21 5.165E-14 1.756E-07 1.392E-10 9.010E-07 6.361E-08 3.369E-10
   5.750E+06 2.522E+02 8.058E+15 4.338E+02 1.159E+03 1.058E+07 5.059E-13 5.705E-10 3.977E-08 3.519E-03 4.785E-05 3.732E-07 3.617E-06 8.564E+14 7.909E+06 4.265E+01 3.683E-07 3.014E-08 9.815E-10 4.593E-10 1.914E-09 4.518E-12 1.392E-10 9.512E-11 2.879E-16 2.642E-21 3.890E-14 1.943E-07 1.957E-10 9.585E-07 6.126E-08 2.993E-10
   5.850E+06 2.173E+02 7.031E+15 3.202E+02 1.216E+03 7.959E+06 1.173E-12 6.111E-10 4.860E-08 3.540E-03 4.810E-05 3.197E-07 3.557E-06 7.472E+14 7.729E+06 3.655E+01 3.748E-07 3.193E-08 1.099E-09 5.145E-10 1.826E-09 4.054E-12 1.957E-10 1.087E-10 2.242E-16 1.484E-21 3.073E-14 2.130E-07 2.780E-10 1.018E-06 5.888E-08 2.662E-10
   5.950E+06 1.869E+02 6.121E+15 2.317E+02 1.296E+03 5.873E+06 2.599E-12 6.576E-10 6.057E-08 3.556E-03 4.831E-05 2.698E-07 3.495E-06 6.505E+14 7.666E+06 3.081E+01 3.813E-07 3.380E-08 1.252E-09 5.870E-10 1.748E-09 3.796E-12 2.780E-10 1.284E-10 1.801E-16 8.916E-22 2.561E-14 2.311E-07 3.986E-10 1.081E-06 5.644E-08 2.368E-10
