
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL      FOH      FHO2      FNO     FNO2      FH    FH2O2     FNO3    FN2O5    FHNO3      FO       FN      FH2     FCH4    FN2O
   2.650E+06 1.913E+04 6.607E+17 1.622E+04 3.213E+03 3.097E+08 1.434E-20 5.481E-11 1.079E-09 1.494E-04 1.019E-05 3.137E-06 4.509E-06 1.407E+16 8.800E+06 1.524E+01 1.076E-07 5.494E-09 1.332E-11 4.967E-11 3.508E-10 4.266E-10 8.856E-17 3.081E-10 4.504E-13 2.376E-12 7.649E-10 1.023E-10 2.163E-16 4.269E-07 3.841E-07 1.820E-08
   2.750E+06 1.628E+04 5.584E+17 1.817E+04 3.696E+03 3.415E+08 1.114E-19 7.294E-11 1.447E-09 2.066E-04 1.175E-05 2.959E-06 4.574E-06 1.189E+16 1.096E+07 1.996E+01 1.299E-07 6.730E-09 1.963E-11 5.749E-11 3.954E-10 4.002E-10 2.163E-16 2.829E-10 4.075E-13 1.338E-12 6.549E-10 1.586E-10 5.394E-16 4.226E-07 3.528E-07 1.325E-08
   2.850E+06 1.388E+04 4.721E+17 1.994E+04 4.133E+03 3.691E+08 6.498E-19 9.512E-11 1.889E-09 2.907E-04 1.367E-05 2.690E-06 4.635E-06 1.005E+16 1.360E+07 2.563E+01 1.531E-07 8.047E-09 2.882E-11 6.400E-11 4.376E-10 3.572E-10 5.394E-16 2.400E-10 3.529E-13 6.819E-13 5.370E-10 2.455E-10 1.357E-15 4.198E-07 3.228E-07 9.599E-09
   2.950E+06 1.185E+04 3.992E+17 2.127E+04 4.497E+03 3.883E+08 2.972E-18 1.210E-10 2.401E-09 4.163E-04 1.599E-05 2.336E-06 4.691E-06 8.502E+15 1.673E+07 3.203E+01 1.764E-07 9.401E-09 4.190E-11 6.870E-11 4.756E-10 3.018E-10 1.357E-15 1.902E-10 2.904E-13 3.121E-13 4.169E-10 3.782E-10 3.331E-15 4.191E-07 2.940E-07 6.917E-09
   3.050E+06 1.013E+04 3.378E+17 2.165E+04 4.771E+03 3.902E+08 1.110E-17 1.496E-10 2.979E-09 5.961E-04 1.872E-05 1.938E-06 4.741E-06 7.193E+15 1.996E+07 3.825E+01 1.986E-07 1.075E-08 5.911E-11 7.165E-11 5.067E-10 2.416E-10 3.331E-15 1.452E-10 2.239E-13 1.273E-13 3.014E-10 5.737E-10 7.661E-15 4.212E-07 2.669E-07 4.975E-09
   3.150E+06 8.678E+03 2.860E+17 2.075E+04 4.957E+03 3.699E+08 3.515E-17 1.790E-10 3.623E-09 8.288E-04 2.172E-05 1.560E-06 4.783E-06 6.091E+15 2.261E+07 4.307E+01 2.192E-07 1.207E-08 7.905E-11 7.378E-11 5.261E-10 1.842E-10 7.661E-15 1.121E-10 1.599E-13 4.628E-14 2.003E-10 8.477E-10 1.625E-14 4.269E-07 2.420E-07 3.588E-09
   3.250E+06 7.446E+03 2.426E+17 1.883E+04 5.074E+03 3.326E+08 9.749E-17 2.081E-10 4.343E-09 1.096E-03 2.481E-05 1.251E-06 4.816E-06 5.166E+15 2.417E+07 4.593E+01 2.378E-07 1.335E-08 9.961E-11 7.625E-11 5.275E-10 1.340E-10 1.625E-14 9.067E-11 1.060E-13 1.516E-14 1.220E-10 1.217E-09 3.208E-14 4.371E-07 2.194E-07 2.594E-09
   3.350E+06 6.401E+03 2.063E+17 1.649E+04 5.150E+03 2.894E+08 2.434E-16 2.363E-10 5.161E-09 1.376E-03 2.782E-05 1.020E-06 4.838E-06 4.393E+15 2.468E+07 4.723E+01 2.545E-07 1.460E-08 1.196E-10 7.975E-11 5.098E-10 9.349E-11 3.208E-14 7.749E-11 6.648E-14 4.599E-15 6.918E-11 1.705E-09 5.980E-14 4.525E-07 1.991E-07 1.881E-09
   3.450E+06 5.511E+03 1.761E+17 1.416E+04 5.216E+03 2.474E+08 5.575E-16 2.635E-10 6.109E-09 1.651E-03 3.066E-05 8.510E-07 4.849E-06 3.749E+15 2.448E+07 4.752E+01 2.697E-07 1.585E-08 1.390E-10 8.441E-11 4.777E-10 6.312E-11 5.980E-14 6.954E-11 4.042E-14 1.341E-15 3.749E-11 2.338E-09 1.062E-13 4.738E-07 1.812E-07 1.371E-09
   3.550E+06 4.750E+03 1.509E+17 1.200E+04 5.291E+03 2.094E+08 1.188E-15 2.899E-10 7.232E-09 1.915E-03 3.329E-05 7.247E-07 4.850E-06 3.213E+15 2.385E+07 4.706E+01 2.836E-07 1.710E-08 1.581E-10 9.014E-11 4.379E-10 4.177E-11 1.062E-13 6.485E-11 2.425E-14 3.871E-16 1.988E-11 3.136E-09 1.807E-13 5.011E-07 1.658E-07 1.006E-09
