
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL      FOH      FHO2      FNO     FNO2      FH    FH2O2     FNO3    FN2O5    FHNO3      FO       FN      FH2     FCH4    FN2O
   5.000E+04 9.553E+05 2.452E+19 3.092E+05 3.003E+01 3.032E+06 0.000E+00 2.045E-16 1.322E-16 7.992E-06 2.338E-06 1.547E-08 9.264E-03 5.216E+17 2.884E+06 4.126E-03 3.431E-13 5.087E-15 1.176E-13 9.265E-12 7.210E-12 2.004E-11 4.559E-20 6.125E-10 1.183E-14 2.142E-16 1.031E-10 3.714E-16 3.780E-20 5.000E-07 8.080E-07 2.730E-07
   1.500E+05 8.454E+05 2.213E+19 2.256E+05 7.142E+01 3.247E+06 0.000E+00 6.061E-16 5.282E-16 8.597E-06 2.530E-06 1.707E-08 6.110E-03 4.708E+17 2.251E+06 5.035E-03 1.141E-12 2.039E-14 1.017E-13 8.418E-12 3.108E-12 7.578E-12 3.780E-20 6.041E-10 6.796E-15 7.073E-17 9.972E-11 4.853E-16 3.809E-20 4.995E-07 8.055E-07 2.728E-07
   2.500E+05 7.465E+05 1.987E+19 1.716E+05 1.618E+02 3.571E+06 0.000E+00 1.633E-15 1.966E-15 9.086E-06 2.702E-06 1.978E-08 4.142E-03 4.229E+17 2.085E+06 6.268E-03 3.440E-12 7.256E-14 1.049E-13 8.049E-12 2.316E-12 5.075E-12 3.809E-20 5.765E-10 5.602E-15 5.762E-17 1.009E-10 6.816E-16 3.840E-20 4.992E-07 8.035E-07 2.726E-07
   3.500E+05 6.577E+05 1.786E+19 1.154E+05 2.935E+02 3.985E+06 0.000E+00 3.969E-15 6.692E-15 9.350E-06 2.856E-06 2.386E-08 2.455E-03 3.803E+17 1.935E+06 7.871E-03 9.278E-12 2.267E-13 1.083E-13 7.602E-12 2.561E-12 5.029E-12 3.840E-20 5.206E-10 5.445E-15 9.381E-17 1.047E-10 9.831E-16 3.888E-20 4.990E-07 8.019E-07 2.723E-07
   4.500E+05 5.779E+05 1.605E+19 7.158E+04 4.403E+02 4.446E+06 0.000E+00 8.724E-15 2.029E-14 9.465E-06 2.995E-06 2.926E-08 1.352E-03 3.418E+17 1.803E+06 9.810E-03 2.237E-11 6.182E-13 1.123E-13 7.063E-12 3.255E-12 5.722E-12 3.888E-20 4.467E-10 5.595E-15 1.997E-16 1.092E-10 1.433E-15 3.830E-20 4.990E-07 8.007E-07 2.721E-07
   5.500E+05 5.062E+05 1.442E+19 3.949E+04 5.282E+02 4.881E+06 0.000E+00 1.744E-14 5.412E-14 9.433E-06 3.123E-06 3.588E-08 6.768E-04 3.070E+17 1.639E+06 1.196E-02 4.832E-11 1.472E-12 1.137E-13 6.301E-12 4.111E-12 6.395E-12 3.830E-20 3.638E-10 5.602E-15 4.470E-16 1.122E-10 2.071E-15 3.587E-20 4.990E-07 7.997E-07 2.718E-07
   6.500E+05 4.418E+05 1.294E+19 1.911E+04 5.133E+02 5.238E+06 0.000E+00 3.196E-14 1.300E-13 9.278E-06 3.240E-06 4.364E-08 3.053E-04 2.755E+17 1.417E+06 1.420E-02 9.427E-11 3.111E-12 1.095E-13 5.353E-12 4.655E-12 6.305E-12 3.587E-20 2.820E-10 5.224E-15 9.106E-16 1.125E-10 2.950E-15 3.251E-20 4.991E-07 7.990E-07 2.714E-07
   7.500E+05 3.842E+05 1.159E+19 8.011E+03 3.948E+02 5.477E+06 5.080-175 5.425E-14 2.776E-13 9.008E-06 3.349E-06 5.248E-08 1.228E-04 2.468E+17 1.182E+06 1.640E-02 1.681E-10 5.908E-12 1.020E-13 4.390E-12 4.978E-12 5.774E-12 3.251E-20 2.105E-10 4.679E-15 1.860E-15 1.113E-10 4.143E-15 3.050E-20 4.991E-07 7.985E-07 2.710E-07
   8.500E+05 3.326E+05 1.035E+19 2.848E+03 2.325E+02 5.592E+06 3.594-113 8.615E-14 5.231E-13 8.662E-06 3.452E-06 6.239E-08 4.296E-05 2.204E+17 1.015E+06 1.850E-02 2.770E-10 1.020E-11 9.809E-14 3.581E-12 5.828E-12 5.701E-12 3.050E-20 1.545E-10 4.333E-15 4.627E-15 1.102E-10 5.756E-15 3.076E-20 4.992E-07 7.980E-07 2.706E-07
   9.500E+05 2.867E+05 9.198E+18 8.329E+02 1.026E+02 5.629E+06 1.634E-87 1.292E-13 8.891E-13 8.276E-06 3.551E-06 7.394E-08 1.255E-05 1.960E+17 9.255E+05 2.065E-02 4.272E-10 1.627E-11 1.006E-13 2.965E-12 7.479E-12 6.156E-12 3.076E-20 1.129E-10 4.256E-15 1.139E-14 1.105E-10 8.041E-15 3.148E-20 4.993E-07 7.975E-07 2.701E-07
   1.050E+06 2.461E+05 8.120E+18 1.589E+02 2.614E+01 5.886E+06 1.270E-74 1.844E-13 1.399E-12 7.888E-06 3.645E-06 9.189E-08 2.302E-06 1.730E+17 8.425E+05 2.413E-02 6.229E-10 2.436E-11 1.038E-13 2.429E-12 9.461E-12 6.884E-12 3.148E-20 7.746E-11 4.401E-15 2.215E-14 1.130E-10 1.201E-14 3.182E-20 4.993E-07 7.969E-07 2.694E-07
   1.150E+06 2.103E+05 7.106E+18 1.888E+02 3.386E+01 7.072E+06 1.078E-65 2.527E-13 2.083E-12 7.636E-06 3.736E-06 1.303E-07 2.287E-06 1.514E+17 7.462E+05 3.273E-02 8.676E-10 3.469E-11 1.050E-13 1.923E-12 1.219E-11 9.017E-12 3.182E-20 4.493E-11 5.244E-15 3.413E-14 1.224E-10 2.108E-14 2.930E-20 4.994E-07 7.958E-07 2.677E-07
