
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   5.000E+04 9.538E+05 2.407E+19 2.658E+05 2.433E-27 2.238E+06 0.000E+00 4.873E-43 7.942E-45 5.026E-06 2.248E-06 1.850E-08 1.273E-02 7.679E+18 2.650E+06 2.640E-03 1.515E-40 1.423E-44
   1.500E+05 8.462E+05 2.160E+19 2.272E+05 2.299E-24 2.391E+06 0.000E+00 2.590E-40 1.073E-41 5.489E-06 2.431E-06 2.017E-08 9.924E-03 6.890E+18 2.336E+06 3.217E-03 1.157E-37 7.786E-41
   2.500E+05 7.494E+05 1.951E+19 1.640E+05 1.573E-21 2.570E+06 0.000E+00 1.253E-37 1.248E-38 5.800E-06 2.592E-06 2.271E-08 6.459E-03 6.225E+18 2.225E+06 3.933E-03 8.204E-35 2.009E-37
   3.500E+05 6.621E+05 1.755E+19 1.204E+05 7.480E-19 2.773E+06 0.000E+00 4.746E-35 9.894E-36 6.055E-06 2.735E-06 2.609E-08 4.308E-03 5.599E+18 2.260E+06 4.791E-03 4.278E-32 2.425E-34
   4.500E+05 5.837E+05 1.578E+19 7.745E+04 2.035E-16 2.938E+06 0.000E+00 1.255E-32 5.009E-33 6.172E-06 2.860E-06 3.017E-08 2.575E-03 5.033E+18 2.237E+06 5.709E-03 1.469E-29 1.470E-31
   5.500E+05 5.132E+05 1.418E+19 4.419E+04 5.024E-14 3.039E+06 0.000E+00 2.195E-30 2.518E-30 6.178E-06 2.970E-06 3.468E-08 1.406E-03 4.525E+18 2.167E+06 6.597E-03 3.266E-27 5.375E-29
   6.500E+05 4.499E+05 1.275E+19 2.207E+04 7.437E-11 3.050E+06 0.000E+00 2.960E-28 8.375E-27 6.080E-06 3.067E-06 3.935E-08 6.967E-04 4.066E+18 1.997E+06 7.355E-03 9.746E-25 6.199E-26
   7.500E+05 3.930E+05 1.144E+19 9.476E+03 1.550E-08 2.970E+06 0.000E+00 4.154E-26 4.413E-24 5.891E-06 3.153E-06 4.406E-08 3.070E-04 3.651E+18 1.713E+06 7.930E-03 3.281E-22 2.987E-23
   8.500E+05 3.420E+05 1.025E+19 3.469E+03 5.278E-07 2.810E+06 0.000E+00 2.958E-24 4.329E-22 5.618E-06 3.228E-06 4.880E-08 1.189E-04 3.271E+18 1.400E+06 8.299E-03 3.065E-20 2.906E-21
   9.500E+05 2.964E+05 9.156E+18 1.051E+03 5.094E-06 2.614E+06 0.000E+00 9.176E-23 1.432E-20 5.293E-06 3.293E-06 5.393E-08 3.884E-05 2.921E+18 1.144E+06 8.549E-03 1.022E-18 9.644E-20
   1.050E+06 2.558E+05 8.135E+18 2.321E+02 1.662E-05 2.484E+06 0.000E+00 1.589E-21 2.255E-19 4.957E-06 3.351E-06 6.160E-08 9.056E-06 2.595E+18 9.051E+05 9.040E-03 1.677E-17 1.537E-18
   1.150E+06 2.199E+05 7.177E+18 2.359E+02 1.330E-04 2.595E+06 0.000E+00 1.929E-20 2.096E-18 4.639E-06 3.401E-06 7.794E-08 8.837E-06 2.290E+18 6.769E+05 1.059E-02 1.708E-16 1.468E-17
   1.250E+06 1.883E+05 6.280E+18 2.704E+02 6.937E-04 3.166E+06 0.000E+00 1.851E-19 1.327E-17 4.391E-06 3.446E-06 1.148E-07 8.326E-06 2.003E+18 4.233E+05 1.463E-02 1.277E-15 9.820E-17
   1.350E+06 1.608E+05 5.453E+18 3.299E+02 2.504E-03 4.443E+06 0.000E+00 1.445E-18 6.327E-17 4.270E-06 3.485E-06 1.908E-07 7.257E-06 1.740E+18 2.793E+05 2.347E-02 7.824E-15 5.161E-16
