
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL      FOH      FHO2      FNO     FNO2      FH    FH2O2     FNO3    FN2O5    FHNO3      FO       FN      FH2     FCH4    FN2O
   5.000E+04 9.554E+05 2.452E+19 6.241E+05 2.695E+04 6.064E+06 0.000E+00 2.630E-13 1.186E-13 3.040E-05 3.324E-06 8.133E-09 9.263E-03 5.217E+16 4.464E+06 8.329E-03 3.646E-10 4.203E-12 1.820E-13 1.284E-11 5.918E-12 1.402E-11 6.639E-19 8.957E-10 8.650E-15 1.096E-16 9.484E-11 2.116E-15 6.115E-19 5.000E-07 8.080E-07 2.730E-07
   1.500E+05 8.455E+05 2.213E+19 4.915E+05 3.876E+04 7.008E+06 0.000E+00 4.829E-13 2.866E-13 3.351E-05 3.622E-06 9.449E-09 6.109E-03 4.718E+16 3.795E+06 1.097E-02 7.388E-10 1.050E-11 1.715E-13 1.189E-11 1.981E-12 4.404E-12 6.115E-19 8.778E-10 6.311E-15 3.817E-17 8.354E-11 2.915E-15 7.198E-19 4.985E-07 8.026E-07 2.708E-07
   2.500E+05 7.466E+05 1.987E+19 4.453E+05 5.316E+04 9.179E+06 0.000E+00 7.854E-13 6.461E-13 3.621E-05 3.889E-06 1.276E-08 4.141E-03 4.245E+16 4.010E+06 1.627E-02 1.336E-09 2.322E-11 2.018E-13 1.218E-11 1.242E-12 2.764E-12 7.198E-19 8.585E-10 6.320E-15 3.540E-17 7.708E-11 4.785E-15 8.398E-19 4.973E-07 7.980E-07 2.684E-07
   3.500E+05 6.578E+05 1.787E+19 3.733E+05 6.264E+04 1.277E+07 0.000E+00 1.201E-12 1.428E-12 3.825E-05 4.131E-06 1.868E-08 2.455E-03 3.824E+16 4.226E+06 2.546E-02 2.270E-09 4.759E-11 2.365E-13 1.246E-11 1.212E-12 2.717E-12 8.398E-19 8.154E-10 7.380E-15 6.869E-17 7.414E-11 8.390E-15 9.525E-19 4.964E-07 7.941E-07 2.657E-07
   4.500E+05 5.780E+05 1.606E+19 2.865E+05 6.652E+04 1.763E+07 0.000E+00 1.759E-12 3.065E-12 3.992E-05 4.355E-06 2.750E-08 1.352E-03 3.443E+16 4.336E+06 3.927E-02 3.666E-09 9.061E-11 2.701E-13 1.250E-11 1.400E-12 3.142E-12 9.525E-19 7.481E-10 9.195E-15 1.801E-16 7.285E-11 1.468E-14 1.005E-18 4.957E-07 7.910E-07 2.628E-07
   5.500E+05 5.063E+05 1.442E+19 1.911E+05 6.081E+04 2.340E+07 0.000E+00 2.480E-12 6.231E-12 4.128E-05 4.567E-06 3.931E-08 6.767E-04 3.098E+16 4.180E+06 5.789E-02 5.627E-09 1.595E-10 2.899E-13 1.194E-11 1.698E-12 3.713E-12 1.005E-18 6.541E-10 1.129E-14 5.231E-16 7.114E-11 2.471E-14 9.791E-19 4.954E-07 7.885E-07 2.597E-07
   6.500E+05 4.419E+05 1.294E+19 1.090E+05 4.760E+04 2.961E+07 0.000E+00 3.385E-12 1.205E-11 4.245E-05 4.771E-06 5.390E-08 3.052E-04 2.784E+16 3.769E+06 8.103E-02 8.202E-09 2.606E-10 2.913E-13 1.076E-11 2.021E-12 4.169E-12 9.791E-19 5.393E-10 1.324E-14 1.530E-15 6.778E-11 3.969E-14 8.925E-19 4.951E-07 7.865E-07 2.564E-07
   7.500E+05 3.843E+05 1.159E+19 5.275E+04 3.174E+04 3.573E+07 6.937-134 4.489E-12 2.232E-11 4.352E-05 4.971E-06 7.085E-08 1.228E-04 2.497E+16 3.230E+06 1.080E-01 1.141E-08 3.995E-10 2.787E-13 9.189E-12 2.551E-12 4.797E-12 8.925E-19 4.186E-10 1.532E-14 5.086E-15 6.376E-11 6.094E-14 7.800E-19 4.950E-07 7.849E-07 2.529E-07
   8.500E+05 3.327E+05 1.035E+19 2.123E+04 1.759E+04 4.131E+07 1.354E-62 5.811E-12 3.958E-11 4.462E-05 5.172E-06 8.947E-08 4.295E-05 2.232E+16 2.706E+06 1.379E-01 1.523E-08 5.785E-10 2.615E-13 7.508E-12 3.686E-12 6.099E-12 7.800E-19 3.079E-10 1.814E-14 1.949E-14 6.071E-11 9.005E-14 6.761E-19 4.950E-07 7.836E-07 2.493E-07
   9.500E+05 2.868E+05 9.200E+18 6.929E+03 7.581E+03 4.641E+07 9.608E-40 7.376E-12 6.568E-11 4.586E-05 5.376E-06 1.100E-07 1.255E-05 1.985E+16 2.274E+06 1.718E-01 1.966E-08 7.968E-10 2.472E-13 5.907E-12 5.779E-12 8.237E-12 6.761E-19 2.165E-10 2.177E-14 6.092E-14 5.920E-11 1.309E-13 5.775E-19 4.949E-07 7.823E-07 2.455E-07
   1.050E+06 2.461E+05 8.122E+18 1.457E+03 1.878E+03 5.351E+07 7.138E-33 9.226E-12 1.005E-10 4.740E-05 5.587E-06 1.390E-07 2.301E-06 1.753E+16 1.876E+06 2.213E-01 2.471E-08 1.053E-09 2.310E-13 4.345E-12 9.186E-12 1.162E-11 5.775E-19 1.375E-10 2.725E-14 1.401E-13 5.975E-11 1.998E-13 6.894E-19 4.948E-07 7.806E-07 2.401E-07
   1.150E+06 2.104E+05 7.108E+18 1.833E+03 2.382E+03 6.801E+07 6.054E-30 1.148E-11 1.464E-10 4.967E-05 5.815E-06 1.927E-07 2.288E-06 1.534E+16 1.947E+06 3.176E-01 3.054E-08 1.358E-09 2.740E-13 3.996E-12 1.282E-11 1.647E-11 6.894E-19 8.599E-11 3.968E-14 2.547E-13 6.853E-11 3.454E-13 9.026E-19 4.945E-07 7.770E-07 2.298E-07
   1.250E+06 1.792E+05 6.170E+18 2.515E+03 2.952E+03 9.508E+07 2.114E-27 1.439E-11 2.122E-10 5.332E-05 6.081E-06 2.890E-07 2.255E-06 1.331E+16 2.151E+06 5.066E-01 3.758E-08 1.740E-09 3.486E-13 4.200E-12 1.664E-11 2.426E-11 9.026E-19 6.701E-11 6.918E-14 5.363E-13 8.948E-11 6.686E-13 1.303E-18 4.938E-07 7.692E-07 2.101E-07
   1.350E+06 1.523E+05 5.326E+18 3.483E+03 3.636E+03 1.365E+08 3.345E-25 1.847E-11 3.128E-10 5.934E-05 6.422E-06 4.320E-07 2.183E-06 1.149E+16 2.520E+06 8.355E-01 4.664E-08 2.248E-09 4.732E-13 4.864E-12 2.187E-11 3.676E-11 1.303E-18 6.876E-11 1.274E-13 1.192E-12 1.260E-10 1.325E-12 2.056E-18 4.923E-07 7.541E-07 1.784E-07
   1.450E+06 1.290E+05 4.581E+18 4.499E+03 4.462E+03 1.881E+08 2.565E-23 2.450E-11 4.745E-10 6.926E-05 6.895E-06 5.929E-07 2.052E-06 9.882E+15 3.018E+06 1.328E+00 5.884E-08 2.954E-09 6.588E-13 5.746E-12 2.991E-11 5.384E-11 2.056E-18 7.536E-11 2.148E-13 2.277E-12 1.716E-10 2.476E-12 3.536E-18 4.898E-07 7.298E-07 1.383E-07
   1.550E+06 1.091E+05 3.926E+18 5.283E+03 5.369E+03 2.450E+08 9.979E-22 3.359E-11 7.370E-10 8.553E-05 7.568E-06 7.298E-07 1.856E-06 8.467E+15 3.668E+06 2.004E+00 7.526E-08 3.940E-09 9.342E-13 6.788E-12 4.065E-11 7.181E-11 3.536E-18 8.075E-11 3.184E-13 3.358E-12 2.113E-10 4.290E-12 6.430E-18 4.863E-07 6.969E-07 9.809E-08
   1.650E+06 9.207E+04 3.348E+18 5.634E+03 6.140E+03 3.048E+08 2.057E-20 4.701E-11 1.150E-09 1.115E-04 8.516E-06 8.162E-07 1.595E-06 7.221E+15 4.481E+06 2.906E+00 9.646E-08 5.262E-09 1.338E-12 7.940E-12 5.273E-11 8.629E-11 6.430E-18 8.243E-11 4.251E-13 3.868E-12 2.329E-10 7.071E-12 1.263E-17 4.819E-07 6.562E-07 6.379E-08
   1.750E+06 7.758E+04 2.844E+18 6.194E+03 7.415E+03 3.618E+08 2.472E-19 6.611E-11 1.762E-09 1.524E-04 9.822E-06 8.347E-07 1.480E-06 6.132E+15 5.748E+06 4.044E+00 1.220E-07 6.925E-09 2.021E-12 9.562E-12 6.240E-11 9.186E-11 1.263E-17 8.486E-11 5.167E-13 3.479E-12 2.375E-10 1.121E-11 2.547E-17 4.769E-07 6.102E-07 3.856E-08
