
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL      FOH      FHO2      FNO     FNO2      FH    FH2O2     FNO3    FN2O5    FHNO3      FO       FN      FH2     FCH4    FN2O
   5.000E+04 9.554E+05 2.452E+19 5.472E+05 2.003E+04 5.317E+06 0.000E+00 1.839E-13 8.817E-14 2.302E-05 3.043E-06 9.417E-09 9.263E-03 5.217E+16 4.151E+06 7.302E-03 2.638E-10 3.176E-12 1.692E-13 1.211E-11 6.431E-12 1.474E-11 6.186E-19 8.427E-10 7.678E-15 1.022E-16 9.421E-11 2.752E-15 5.588E-19 5.000E-07 8.080E-07 2.730E-07
   1.500E+05 8.455E+05 2.213E+19 4.276E+05 2.918E+04 6.096E+06 0.000E+00 3.422E-13 2.158E-13 2.595E-05 3.388E-06 1.062E-08 6.109E-03 4.718E+16 3.472E+06 9.544E-03 5.418E-10 7.990E-12 1.569E-13 1.123E-11 2.248E-12 4.656E-12 5.588E-19 8.296E-10 5.051E-15 3.230E-17 8.333E-11 3.700E-15 6.416E-19 4.987E-07 8.031E-07 2.711E-07
   2.500E+05 7.466E+05 1.987E+19 3.744E+05 4.052E+04 7.717E+06 0.000E+00 5.646E-13 4.924E-13 2.866E-05 3.714E-06 1.355E-08 4.141E-03 4.245E+16 3.585E+06 1.367E-02 9.929E-10 1.781E-11 1.804E-13 1.140E-11 1.430E-12 2.836E-12 6.416E-19 8.094E-10 4.696E-15 2.699E-17 7.684E-11 5.767E-15 7.373E-19 4.977E-07 7.989E-07 2.690E-07
   3.500E+05 6.578E+05 1.787E+19 3.029E+05 4.826E+04 1.036E+07 0.000E+00 8.755E-13 1.100E-12 3.094E-05 4.025E-06 1.874E-08 2.455E-03 3.824E+16 3.721E+06 2.066E-02 1.709E-09 3.677E-11 2.083E-13 1.159E-11 1.425E-12 2.729E-12 7.373E-19 7.646E-10 5.177E-15 4.840E-17 7.366E-11 9.604E-15 8.331E-19 4.970E-07 7.954E-07 2.667E-07
   4.500E+05 5.780E+05 1.606E+19 2.270E+05 5.167E+04 1.396E+07 0.000E+00 1.298E-12 2.381E-12 3.300E-05 4.326E-06 2.635E-08 1.352E-03 3.443E+16 3.810E+06 3.111E-02 2.793E-09 7.049E-11 2.373E-13 1.162E-11 1.690E-12 3.118E-12 8.331E-19 6.966E-10 6.176E-15 1.200E-16 7.212E-11 1.616E-14 8.839E-19 4.966E-07 7.924E-07 2.642E-07
   5.500E+05 5.063E+05 1.442E+19 1.495E+05 4.748E+04 1.831E+07 0.000E+00 1.852E-12 4.865E-12 3.486E-05 4.621E-06 3.641E-08 6.767E-04 3.098E+16 3.707E+06 4.529E-02 4.329E-09 1.248E-10 2.571E-13 1.112E-11 2.085E-12 3.628E-12 8.839E-19 6.042E-10 7.324E-15 3.313E-16 7.032E-11 2.648E-14 8.709E-19 4.963E-07 7.901E-07 2.615E-07
   6.500E+05 4.419E+05 1.294E+19 8.501E+04 3.723E+04 2.308E+07 0.000E+00 2.553E-12 9.427E-12 3.661E-05 4.912E-06 4.873E-08 3.052E-04 2.784E+16 3.400E+06 6.317E-02 6.368E-09 2.049E-10 2.628E-13 1.007E-11 2.496E-12 3.980E-12 8.709E-19 4.935E-10 8.308E-15 9.150E-16 6.714E-11 4.178E-14 8.078E-19 4.961E-07 7.882E-07 2.586E-07
   7.500E+05 3.843E+05 1.159E+19 4.126E+04 2.480E+04 2.795E+07 0.000E+00 3.418E-12 1.744E-11 3.831E-05 5.203E-06 6.296E-08 1.228E-04 2.497E+16 2.985E+06 8.446E-02 8.934E-09 3.156E-10 2.576E-13 8.655E-12 3.150E-12 4.464E-12 8.078E-19 3.789E-10 9.311E-15 2.856E-15 6.352E-11 6.351E-14 7.260E-19 4.960E-07 7.866E-07 2.555E-07
   8.500E+05 3.327E+05 1.035E+19 1.674E+04 1.365E+04 3.257E+07 4.780E-79 4.470E-12 3.072E-11 4.005E-05 5.495E-06 7.859E-08 4.295E-05 2.232E+16 2.587E+06 1.088E-01 1.205E-08 4.594E-10 2.500E-13 7.125E-12 4.562E-12 5.564E-12 7.260E-19 2.752E-10 1.071E-14 1.033E-14 6.097E-11 9.340E-14 6.558E-19 4.960E-07 7.853E-07 2.523E-07
   9.500E+05 2.868E+05 9.200E+18 5.526E+03 5.837E+03 3.701E+07 1.624E-44 5.741E-12 5.056E-11 4.197E-05 5.792E-06 9.586E-08 1.255E-05 1.985E+16 2.267E+06 1.370E-01 1.574E-08 6.371E-10 2.464E-13 5.643E-12 7.144E-12 7.362E-12 6.558E-19 1.903E-10 1.254E-14 3.064E-14 6.000E-11 1.355E-13 5.876E-19 4.960E-07 7.839E-07 2.489E-07
