
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL      FOH      FHO2      FNO     FNO2      FH    FH2O2     FNO3    FN2O5    FHNO3      FO       FN      FH2     FCH4    FN2O
   5.000E+04 9.555E+05 2.447E+19 4.033E+05 4.259E+02 3.792E+06 0.000E+00 2.818E-15 1.804E-15 1.260E-05 2.704E-06 1.230E-08 9.650E-03 2.603E+17 3.390E+06 5.180E-03 4.760E-12 7.015E-14 1.385E-13 1.054E-11 6.976E-12 1.748E-11 1.053E-19 7.082E-10 1.006E-14 1.523E-16 9.869E-11 5.889E-16 8.843E-20 5.000E-07 8.080E-07 2.730E-07
   1.500E+05 8.458E+05 2.208E+19 3.023E+05 8.345E+02 4.139E+06 0.000E+00 6.938E-15 5.897E-15 1.378E-05 2.938E-06 1.360E-08 6.408E-03 2.350E+17 2.685E+06 6.451E-03 1.307E-11 2.307E-13 1.216E-13 9.582E-12 2.704E-12 6.046E-12 8.843E-20 6.932E-10 6.162E-15 4.874E-17 9.166E-11 7.679E-16 9.194E-20 4.992E-07 8.047E-07 2.726E-07
   2.500E+05 7.471E+05 1.983E+19 2.445E+05 1.558E+03 4.773E+06 0.000E+00 1.535E-14 1.785E-14 1.480E-05 3.144E-06 1.627E-08 4.403E-03 2.111E+17 2.571E+06 8.423E-03 3.225E-11 6.707E-13 1.296E-13 9.289E-12 1.816E-12 3.771E-12 9.194E-20 6.610E-10 5.340E-15 3.834E-17 8.904E-11 1.110E-15 9.507E-20 4.987E-07 8.020E-07 2.721E-07
   3.500E+05 6.585E+05 1.783E+19 1.771E+05 2.376E+03 5.699E+06 0.000E+00 3.127E-14 5.078E-14 1.546E-05 3.327E-06 2.067E-08 2.624E-03 1.899E+17 2.451E+06 1.133E-02 7.270E-11 1.754E-12 1.374E-13 8.936E-12 1.863E-12 3.601E-12 9.507E-20 6.022E-10 5.444E-15 6.274E-17 8.945E-11 1.680E-15 9.810E-20 4.984E-07 7.999E-07 2.716E-07
   4.500E+05 5.788E+05 1.603E+19 1.193E+05 3.102E+03 6.842E+06 0.000E+00 5.891E-14 1.328E-13 1.590E-05 3.488E-06 2.684E-08 1.458E-03 1.707E+17 2.327E+06 1.520E-02 1.499E-10 4.107E-12 1.452E-13 8.492E-12 2.251E-12 4.061E-12 9.810E-20 5.264E-10 5.947E-15 1.395E-16 9.122E-11 2.583E-15 9.767E-20 4.982E-07 7.981E-07 2.710E-07
   5.500E+05 5.072E+05 1.440E+19 7.165E+04 3.315E+03 8.066E+06 0.000E+00 1.031E-13 3.116E-13 1.613E-05 3.633E-06 3.473E-08 7.392E-04 1.534E+17 2.135E+06 1.992E-02 2.829E-10 8.579E-12 1.483E-13 7.772E-12 2.785E-12 4.637E-12 9.767E-20 4.392E-10 6.419E-15 3.395E-16 9.245E-11 3.926E-15 9.223E-20 4.981E-07 7.968E-07 2.703E-07
   6.500E+05 4.430E+05 1.292E+19 3.758E+04 2.895E+03 9.241E+06 0.000E+00 1.684E-13 6.624E-13 1.618E-05 3.762E-06 4.422E-08 3.384E-04 1.377E+17 1.860E+06 2.526E-02 4.906E-10 1.613E-11 1.440E-13 6.766E-12 3.180E-12 4.799E-12 9.223E-20 3.485E-10 6.527E-15 7.807E-16 9.185E-11 5.835E-15 8.367E-20 4.981E-07 7.957E-07 2.696E-07
   7.500E+05 3.854E+05 1.157E+19 1.701E+04 2.055E+03 1.025E+07 0.000E+00 2.593E-13 1.283E-12 1.606E-05 3.880E-06 5.517E-08 1.385E-04 1.234E+17 1.556E+06 3.096E-02 7.903E-10 2.769E-11 1.345E-13 5.649E-12 3.495E-12 4.683E-12 8.367E-20 2.648E-10 6.385E-15 1.828E-15 9.007E-11 8.473E-15 7.671E-20 4.981E-07 7.949E-07 2.688E-07
   8.500E+05 3.339E+05 1.033E+19 6.514E+03 1.156E+03 1.103E+07 5.208-118 3.798E-13 2.258E-12 1.583E-05 3.987E-06 6.742E-08 4.953E-05 1.102E+17 1.314E+06 3.680E-02 1.197E-09 4.401E-11 1.271E-13 4.635E-12 4.248E-12 4.955E-12 7.671E-20 1.962E-10 6.400E-15 5.219E-15 8.875E-11 1.206E-14 7.446E-20 4.981E-07 7.941E-07 2.680E-07
   9.500E+05 2.881E+05 9.187E+18 2.064E+03 5.015E+02 1.164E+07 4.243E-84 5.337E-13 3.653E-12 1.555E-05 4.085E-06 8.151E-08 1.495E-05 9.800E+16 1.164E+06 4.310E-02 1.722E-09 6.564E-11 1.267E-13 3.824E-12 5.726E-12 5.783E-12 7.446E-20 1.438E-10 6.755E-15 1.491E-14 8.887E-11 1.715E-14 7.423E-20 4.981E-07 7.933E-07 2.670E-07
