
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   3.450E+06 3.494E+03 1.438E+17 6.010E+01 1.902E+04 7.549E+06 1.350E-11 1.433E-09 1.871E-07 2.484E-03 4.079E-05 2.113E-08 7.069E-07 1.573E+14 2.520E+07 1.559E+00 4.243E-07 5.326E-08
   3.550E+06 2.883E+03 1.191E+17 3.830E+01 2.043E+04 4.909E+06 2.907E-11 1.640E-09 2.478E-07 2.483E-03 4.095E-05 1.659E-08 6.921E-07 1.303E+14 2.596E+07 1.223E+00 4.301E-07 5.601E-08
   3.650E+06 2.377E+03 9.843E+16 2.390E+01 2.272E+04 3.132E+06 5.636E-11 1.889E-09 3.423E-07 2.485E-03 4.107E-05 1.281E-08 6.743E-07 1.076E+14 2.709E+07 9.480E-01 4.355E-07 5.875E-08
   3.750E+06 1.960E+03 8.119E+16 1.487E+01 2.537E+04 1.993E+06 9.829E-11 2.182E-09 4.786E-07 2.488E-03 4.117E-05 9.864E-09 6.528E-07 8.877E+13 2.826E+07 7.381E-01 4.405E-07 6.148E-08
   3.850E+06 1.615E+03 6.696E+16 9.343E+00 2.765E+04 1.281E+06 1.559E-10 2.519E-09 6.588E-07 2.491E-03 4.125E-05 7.682E-09 6.268E-07 7.321E+13 2.912E+07 5.857E-01 4.452E-07 6.416E-08
   3.950E+06 1.332E+03 5.523E+16 5.974E+00 2.893E+04 8.367E+05 2.280E-10 2.900E-09 8.785E-07 2.492E-03 4.132E-05 6.078E-09 5.963E-07 6.039E+13 2.945E+07 4.772E-01 4.495E-07 6.680E-08
   4.050E+06 1.098E+03 4.558E+16 3.893E+00 2.885E+04 5.554E+05 3.119E-10 3.324E-09 1.128E-06 2.491E-03 4.138E-05 4.892E-09 5.612E-07 4.983E+13 2.913E+07 4.002E-01 4.535E-07 6.937E-08
   4.150E+06 9.045E+02 3.761E+16 2.580E+00 2.736E+04 3.740E+05 4.038E-10 3.796E-09 1.394E-06 2.489E-03 4.142E-05 3.995E-09 5.217E-07 4.111E+13 2.818E+07 3.456E-01 4.572E-07 7.185E-08
   4.250E+06 7.453E+02 3.102E+16 1.733E+00 2.472E+04 2.552E+05 5.000E-10 4.322E-09 1.665E-06 2.487E-03 4.146E-05 3.307E-09 4.787E-07 3.391E+13 2.666E+07 3.067E-01 4.606E-07 7.425E-08
   4.350E+06 6.140E+02 2.558E+16 1.178E+00 2.136E+04 1.765E+05 5.992E-10 4.911E-09 1.928E-06 2.485E-03 4.150E-05 2.775E-09 4.330E-07 2.797E+13 2.468E+07 2.792E-01 4.638E-07 7.656E-08
   4.450E+06 5.058E+02 2.110E+16 8.075E-01 1.769E+04 1.241E+05 7.107E-10 5.575E-09 2.176E-06 2.482E-03 4.153E-05 2.370E-09 3.852E-07 2.307E+13 2.236E+07 2.608E-01 4.667E-07 7.877E-08
   4.550E+06 4.165E+02 1.741E+16 5.601E-01 1.405E+04 8.946E+04 8.752E-10 6.328E-09 2.403E-06 2.477E-03 4.155E-05 2.075E-09 3.359E-07 1.904E+13 1.980E+07 2.512E-01 4.694E-07 8.089E-08
   4.650E+06 3.429E+02 1.436E+16 3.978E-01 1.073E+04 6.678E+04 1.198E-09 7.185E-09 2.607E-06 2.470E-03 4.157E-05 1.882E-09 2.865E-07 1.571E+13 1.714E+07 2.534E-01 4.719E-07 8.291E-08
   4.750E+06 2.821E+02 1.185E+16 2.953E-01 7.874E+03 5.248E+04 1.875E-09 8.157E-09 2.790E-06 2.461E-03 4.159E-05 1.799E-09 2.381E-07 1.297E+13 1.448E+07 2.739E-01 4.743E-07 8.484E-08
   4.850E+06 2.320E+02 9.779E+15 2.318E-01 5.547E+03 4.406E+04 3.189E-09 9.254E-09 2.954E-06 2.452E-03 4.161E-05 1.837E-09 1.920E-07 1.070E+13 1.184E+07 3.228E-01 4.765E-07 8.668E-08
   4.950E+06 1.907E+02 8.060E+15 1.907E-01 3.753E+03 3.986E+04 5.452E-09 1.048E-08 3.104E-06 2.444E-03 4.163E-05 2.024E-09 1.500E-07 8.822E+12 9.238E+06 4.120E-01 4.786E-07 8.844E-08
   5.050E+06 1.567E+02 6.640E+15 1.603E-01 2.451E+03 3.898E+04 8.941E-09 1.184E-08 3.245E-06 2.435E-03 4.164E-05 2.411E-09 1.137E-07 7.272E+12 6.747E+06 5.539E-01 4.805E-07 9.011E-08
   5.150E+06 1.287E+02 5.462E+15 1.344E-01 1.558E+03 4.054E+04 1.388E-08 1.332E-08 3.380E-06 2.431E-03 4.165E-05 3.054E-09 8.441E-08 5.986E+12 4.603E+06 7.603E-01 4.823E-07 9.170E-08
   5.250E+06 1.057E+02 4.489E+15 1.143E-01 9.703E+02 4.934E+04 2.047E-08 1.490E-08 3.511E-06 2.428E-03 4.167E-05 4.526E-09 6.156E-08 4.923E+12 2.780E+06 1.078E+00 4.840E-07 9.321E-08
