
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   5.850E+06 1.118E+02 3.857E+15 7.970E-01 1.256E+04 2.354E+04 8.524E-10 5.161E-09 2.608E-06 2.771E-03 4.047E-05 2.202E-09 1.248E-06 2.696E+13 2.108E+07 4.636E-01 4.348E-07 7.084E-08
   5.950E+06 9.532E+01 3.288E+15 6.059E-01 1.010E+04 1.792E+04 9.209E-10 5.693E-09 2.749E-06 2.771E-03 4.048E-05 1.966E-09 1.118E-06 2.301E+13 1.862E+07 4.618E-01 4.372E-07 7.268E-08
   6.050E+06 8.125E+01 2.803E+15 4.647E-01 8.011E+03 1.381E+04 1.004E-09 6.280E-09 2.875E-06 2.772E-03 4.049E-05 1.778E-09 9.942E-07 1.964E+13 1.613E+07 4.671E-01 4.395E-07 7.448E-08
   6.150E+06 6.927E+01 2.389E+15 3.640E-01 6.278E+03 1.070E+04 1.133E-09 6.929E-09 2.987E-06 2.772E-03 4.051E-05 1.616E-09 8.798E-07 1.677E+13 1.382E+07 4.850E-01 4.416E-07 7.623E-08
   6.250E+06 5.905E+01 2.037E+15 2.953E-01 4.870E+03 7.951E+03 1.372E-09 7.650E-09 3.086E-06 2.772E-03 4.052E-05 1.408E-09 7.749E-07 1.431E+13 1.277E+07 5.240E-01 4.437E-07 7.794E-08
   6.350E+06 5.034E+01 1.737E+15 2.726E-01 3.707E+03 7.980E+03 1.833E-09 8.449E-09 3.175E-06 2.772E-03 4.053E-05 1.658E-09 6.723E-07 1.221E+13 1.086E+07 6.540E-01 4.456E-07 7.959E-08
   6.450E+06 4.292E+01 1.481E+15 3.582E-01 2.723E+03 2.292E+04 2.667E-09 9.332E-09 3.257E-06 2.772E-03 4.054E-05 5.585E-09 5.646E-07 1.042E+13 2.962E+06 1.200E+00 4.475E-07 8.118E-08
   6.550E+06 3.660E+01 1.262E+15 5.053E-01 1.983E+03 5.263E+04 4.054E-09 1.030E-08 3.333E-06 2.772E-03 4.055E-05 1.504E-08 4.712E-07 8.884E+12 9.258E+05 2.379E+00 4.493E-07 8.272E-08
   6.650E+06 3.121E+01 1.076E+15 6.036E-01 1.447E+03 8.144E+04 6.173E-09 1.137E-08 3.408E-06 2.772E-03 4.056E-05 2.729E-08 3.943E-07 7.571E+12 4.353E+05 3.983E+00 4.510E-07 8.421E-08
   6.750E+06 2.661E+01 9.180E+14 6.378E-01 1.061E+03 1.028E+05 9.174E-09 1.253E-08 3.482E-06 2.772E-03 4.057E-05 4.038E-08 3.318E-07 6.446E+12 2.472E+05 5.865E+00 4.526E-07 8.564E-08
   6.850E+06 2.269E+01 7.828E+14 6.217E-01 7.831E+02 1.145E+05 1.318E-08 1.379E-08 3.558E-06 2.772E-03 4.058E-05 5.277E-08 2.811E-07 5.482E+12 1.538E+05 7.912E+00 4.541E-07 8.702E-08
   6.950E+06 1.935E+01 6.676E+14 5.743E-01 5.829E+02 1.171E+05 1.831E-08 1.512E-08 3.637E-06 2.773E-03 4.059E-05 6.327E-08 2.401E-07 4.657E+12 1.001E+05 1.004E+01 4.555E-07 8.835E-08
   7.050E+06 1.651E+01 5.694E+14 5.125E-01 4.378E+02 1.122E+05 2.472E-08 1.654E-08 3.719E-06 2.773E-03 4.059E-05 7.108E-08 2.067E-07 3.952E+12 6.667E+04 1.219E+01 4.568E-07 8.961E-08
   7.150E+06 1.408E+01 4.856E+14 4.483E-01 3.320E+02 1.021E+05 3.262E-08 1.803E-08 3.804E-06 2.773E-03 4.060E-05 7.583E-08 1.797E-07 3.350E+12 4.489E+04 1.439E+01 4.581E-07 9.082E-08
   7.250E+06 1.201E+01 4.142E+14 3.880E-01 2.530E+02 8.979E+04 4.227E-08 1.959E-08 3.893E-06 2.773E-03 4.061E-05 7.817E-08 1.569E-07 2.836E+12 3.033E+04 1.673E+01 4.592E-07 9.195E-08
   7.350E+06 1.024E+01 3.533E+14 3.330E-01 1.926E+02 7.719E+04 5.392E-08 2.122E-08 3.986E-06 2.773E-03 4.061E-05 7.878E-08 1.367E-07 2.396E+12 2.047E+04 1.930E+01 4.603E-07 9.301E-08
   7.450E+06 8.738E+00 3.014E+14 2.835E-01 1.464E+02 6.494E+04 6.783E-08 2.291E-08 4.083E-06 2.773E-03 4.062E-05 7.769E-08 1.190E-07 2.021E+12 1.378E+04 2.215E+01 4.612E-07 9.399E-08
   7.550E+06 7.454E+00 2.571E+14 2.397E-01 1.111E+02 5.348E+04 8.422E-08 2.466E-08 4.183E-06 2.773E-03 4.062E-05 7.501E-08 1.033E-07 1.701E+12 9.242E+03 2.528E+01 4.620E-07 9.488E-08
   7.650E+06 6.359E+00 2.194E+14 2.015E-01 8.413E+01 4.316E+04 1.034E-07 2.646E-08 4.285E-06 2.773E-03 4.063E-05 7.095E-08 8.951E-08 1.428E+12 6.163E+03 2.875E+01 4.628E-07 9.569E-08
   7.750E+06 5.425E+00 1.871E+14 1.687E-01 6.359E+01 3.415E+04 1.258E-07 2.827E-08 4.389E-06 2.773E-03 4.063E-05 6.581E-08 7.742E-08 1.197E+12 4.085E+03 3.261E+01 4.635E-07 9.641E-08
   7.850E+06 4.629E+00 1.597E+14 1.409E-01 4.797E+01 2.653E+04 1.521E-07 3.010E-08 4.493E-06 2.773E-03 4.063E-05 5.990E-08 6.686E-08 9.997E+11 2.688E+03 3.696E+01 4.640E-07 9.705E-08
   7.950E+06 3.950E+00 1.362E+14 1.176E-01 3.611E+01 2.024E+04 1.833E-07 3.200E-08 4.598E-06 2.773E-03 4.064E-05 5.356E-08 5.765E-08 8.329E+11 1.756E+03 4.194E+01 4.645E-07 9.760E-08
   8.050E+06 3.370E+00 1.163E+14 9.840E-02 2.713E+01 1.517E+04 2.209E-07 3.409E-08 4.701E-06 2.773E-03 4.064E-05 4.706E-08 4.964E-08 6.917E+11 1.138E+03 4.776E+01 4.650E-07 9.809E-08
   8.150E+06 2.876E+00 9.920E+13 8.267E-02 2.034E+01 1.119E+04 2.670E-07 3.660E-08 4.803E-06 2.773E-03 4.064E-05 4.067E-08 4.269E-08 5.725E+11 7.315E+02 5.467E+01 4.653E-07 9.850E-08
   8.250E+06 2.454E+00 8.466E+13 6.979E-02 1.522E+01 8.117E+03 3.241E-07 3.984E-08 4.902E-06 2.773E-03 4.064E-05 3.457E-08 3.668E-08 4.722E+11 4.664E+02 6.295E+01 4.657E-07 9.885E-08
   8.350E+06 2.095E+00 7.225E+13 5.907E-02 1.137E+01 5.795E+03 3.944E-07 4.406E-08 4.998E-06 2.774E-03 4.065E-05 2.892E-08 3.150E-08 3.880E+11 2.949E+02 7.270E+01 4.659E-07 9.915E-08
   8.450E+06 1.788E+00 6.166E+13 4.987E-02 8.486E+00 4.073E+03 4.789E-07 4.939E-08 5.089E-06 2.774E-03 4.065E-05 2.381E-08 2.704E-08 3.176E+11 1.851E+02 8.378E+01 4.661E-07 9.940E-08
   8.550E+06 1.526E+00 5.263E+13 4.174E-02 6.323E+00 2.819E+03 5.769E-07 5.578E-08 5.176E-06 2.774E-03 4.065E-05 1.931E-08 2.321E-08 2.590E+11 1.153E+02 9.570E+01 4.663E-07 9.960E-08
   8.650E+06 1.302E+00 4.492E+13 3.444E-02 4.707E+00 1.922E+03 6.857E-07 6.301E-08 5.256E-06 2.774E-03 4.065E-05 1.543E-08 1.994E-08 2.104E+11 7.133E+01 1.077E+02 4.665E-07 9.978E-08
   8.750E+06 1.112E+00 3.835E+13 2.790E-02 3.503E+00 1.292E+03 8.009E-07 7.072E-08 5.329E-06 2.774E-03 4.065E-05 1.215E-08 1.714E-08 1.703E+11 4.389E+01 1.189E+02 4.666E-07 9.992E-08
   8.850E+06 9.490E-01 3.273E+13 2.216E-02 2.606E+00 8.576E+02 9.178E-07 7.854E-08 5.394E-06 2.774E-03 4.065E-05 9.446E-09 1.476E-08 1.375E+11 2.690E+01 1.285E+02 4.667E-07 1.000E-07
   8.950E+06 8.102E-01 2.795E+13 1.727E-02 1.940E+00 5.622E+02 1.032E-06 8.614E-08 5.452E-06 2.774E-03 4.065E-05 7.253E-09 1.273E-08 1.106E+11 1.644E+01 1.359E+02 4.668E-07 1.001E-07
   9.050E+06 6.917E-01 2.386E+13 1.322E-02 1.446E+00 3.646E+02 1.138E-06 9.324E-08 5.502E-06 2.774E-03 4.065E-05 5.509E-09 1.101E-08 8.881E+10 1.004E+01 1.410E+02 4.668E-07 1.002E-07
   9.150E+06 5.906E-01 2.037E+13 9.979E-03 1.080E+00 2.342E+02 1.236E-06 9.967E-08 5.545E-06 2.774E-03 4.065E-05 4.145E-09 9.559E-09 7.117E+10 6.150E+00 1.435E+02 4.669E-07 1.003E-07
   9.250E+06 5.043E-01 1.739E+13 7.442E-03 8.087E-01 1.492E+02 1.322E-06 1.054E-07 5.581E-06 2.774E-03 4.065E-05 3.092E-09 8.331E-09 5.694E+10 3.787E+00 1.438E+02 4.669E-07 1.003E-07
   9.350E+06 4.306E-01 1.485E+13 5.504E-03 6.081E-01 9.440E+01 1.398E-06 1.103E-07 5.611E-06 2.774E-03 4.065E-05 2.291E-09 7.297E-09 4.550E+10 2.356E+00 1.422E+02 4.669E-07 1.003E-07
   9.450E+06 3.678E-01 1.269E+13 4.050E-03 4.596E-01 5.939E+01 1.462E-06 1.145E-07 5.635E-06 2.774E-03 4.065E-05 1.688E-09 6.430E-09 3.632E+10 1.487E+00 1.391E+02 4.670E-07 1.004E-07
   9.550E+06 3.141E-01 1.083E+13 2.973E-03 3.497E-01 3.720E+01 1.516E-06 1.180E-07 5.656E-06 2.774E-03 4.065E-05 1.238E-09 5.707E-09 2.897E+10 9.590E-01 1.347E+02 4.670E-07 1.004E-07
   9.650E+06 2.683E-01 9.254E+12 2.185E-03 2.682E-01 2.322E+01 1.561E-06 1.209E-07 5.673E-06 2.774E-03 4.065E-05 9.047E-10 5.109E-09 2.309E+10 6.354E-01 1.294E+02 4.670E-07 1.004E-07
   9.750E+06 2.292E-01 7.905E+12 1.612E-03 2.077E-01 1.445E+01 1.598E-06 1.233E-07 5.686E-06 2.774E-03 4.065E-05 6.592E-10 4.620E-09 1.839E+10 4.352E-01 1.236E+02 4.670E-07 1.004E-07
   9.850E+06 1.958E-01 6.753E+12 1.196E-03 1.627E-01 8.980E+00 1.629E-06 1.253E-07 5.697E-06 2.774E-03 4.065E-05 4.795E-10 4.229E-09 1.463E+10 3.093E-01 1.173E+02 4.670E-07 1.004E-07
   9.950E+06 1.673E-01 5.769E+12 8.963E-04 1.292E-01 5.628E+00 1.654E-06 1.268E-07 5.706E-06 2.774E-03 4.065E-05 3.517E-10 3.924E-09 1.163E+10 2.294E-01 1.109E+02 4.670E-07 1.005E-07
