
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   2.450E+06 2.631E+04 8.583E+17 2.242E+03 8.847E+00 6.682E+07 3.240-149 4.847E-13 3.160E-12 1.345E-05 3.948E-06 5.788E-06 3.262E-06 2.739E+17 5.713E+05 2.281E+00 1.527E-09 5.675E-11
   2.550E+06 2.260E+04 7.306E+17 2.721E+03 1.353E+01 7.954E+07 1.602-131 8.527E-13 5.575E-12 1.634E-05 4.067E-06 6.662E-06 3.322E-06 2.331E+17 7.200E+05 3.201E+00 2.615E-09 9.711E-11
   2.650E+06 1.944E+04 6.230E+17 3.284E+03 1.997E+01 9.417E+07 2.907-116 1.442E-12 9.477E-12 2.002E-05 4.213E-06 7.550E-06 3.383E-06 1.988E+17 9.125E+05 4.461E+00 4.284E-09 1.591E-10
   2.750E+06 1.675E+04 5.321E+17 3.935E+03 2.852E+01 1.107E+08 4.371-103 2.351E-12 1.556E-11 2.472E-05 4.395E-06 8.415E-06 3.445E-06 1.698E+17 1.160E+06 6.162E+00 6.739E-09 2.502E-10
   2.850E+06 1.445E+04 4.551E+17 4.674E+03 3.943E+01 1.290E+08 1.081E-91 3.707E-12 2.470E-11 3.076E-05 4.622E-06 9.214E-06 3.508E-06 1.452E+17 1.477E+06 8.423E+00 1.020E-08 3.787E-10
   2.950E+06 1.248E+04 3.898E+17 5.500E+03 5.282E+01 1.489E+08 7.887E-82 5.662E-12 3.793E-11 3.854E-05 4.905E-06 9.910E-06 3.572E-06 1.244E+17 1.874E+06 1.139E+01 1.487E-08 5.522E-10
   3.050E+06 1.079E+04 3.342E+17 6.390E+03 6.853E+01 1.697E+08 2.785E-73 8.390E-12 5.638E-11 4.857E-05 5.255E-06 1.045E-05 3.638E-06 1.066E+17 2.363E+06 1.519E+01 2.091E-08 7.768E-10
   3.150E+06 9.342E+03 2.868E+17 7.308E+03 8.612E+01 1.904E+08 7.264E-66 1.208E-11 8.109E-11 6.145E-05 5.684E-06 1.081E-05 3.704E-06 9.149E+16 2.951E+06 1.994E+01 2.839E-08 1.055E-09
   3.250E+06 8.100E+03 2.462E+17 8.204E+03 1.048E+02 2.097E+08 2.015E-59 1.690E-11 1.130E-10 7.787E-05 6.203E-06 1.094E-05 3.770E-06 7.853E+16 3.639E+06 2.569E+01 3.727E-08 1.386E-09
   3.350E+06 7.034E+03 2.116E+17 9.026E+03 1.238E+02 2.265E+08 8.100E-54 2.301E-11 1.525E-10 9.851E-05 6.822E-06 1.087E-05 3.835E-06 6.749E+16 4.430E+06 3.242E+01 4.736E-08 1.765E-09
