
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   4.550E+06 8.956E+02 3.089E+16 1.570E+01 4.023E+04 4.880E+05 1.141E-10 1.914E-09 4.937E-07 2.792E-03 4.045E-05 5.657E-09 2.638E-06 9.801E+13 3.670E+07 5.397E-01 4.121E-07 5.384E-08
   4.650E+06 7.629E+02 2.632E+16 1.070E+01 4.423E+04 3.346E+05 1.679E-10 2.167E-09 6.622E-07 2.793E-03 4.049E-05 4.552E-09 2.538E-06 8.366E+13 3.847E+07 4.487E-01 4.158E-07 5.595E-08
   4.750E+06 6.499E+02 2.242E+16 7.483E+00 4.689E+04 2.330E+05 2.327E-10 2.454E-09 8.607E-07 2.795E-03 4.052E-05 3.720E-09 2.430E-06 7.139E+13 3.967E+07 3.847E-01 4.194E-07 5.806E-08
   4.850E+06 5.537E+02 1.910E+16 5.363E+00 4.781E+04 1.645E+05 3.062E-10 2.773E-09 1.082E-06 2.796E-03 4.055E-05 3.081E-09 2.313E-06 6.092E+13 4.020E+07 3.400E-01 4.229E-07 6.017E-08
   4.950E+06 4.717E+02 1.627E+16 3.928E+00 4.690E+04 1.175E+05 3.859E-10 3.123E-09 1.317E-06 2.796E-03 4.058E-05 2.582E-09 2.188E-06 5.198E+13 4.003E+07 3.090E-01 4.262E-07 6.226E-08
   5.050E+06 4.019E+02 1.386E+16 2.928E+00 4.436E+04 8.470E+04 4.691E-10 3.503E-09 1.557E-06 2.797E-03 4.061E-05 2.184E-09 2.055E-06 4.435E+13 3.921E+07 2.878E-01 4.293E-07 6.434E-08
   5.150E+06 3.425E+02 1.181E+16 2.211E+00 4.058E+04 6.155E+04 5.534E-10 3.913E-09 1.793E-06 2.798E-03 4.063E-05 1.862E-09 1.916E-06 3.783E+13 3.782E+07 2.736E-01 4.323E-07 6.639E-08
   5.250E+06 2.918E+02 1.007E+16 1.685E+00 3.604E+04 4.504E+04 6.371E-10 4.357E-09 2.019E-06 2.798E-03 4.065E-05 1.599E-09 1.774E-06 3.227E+13 3.597E+07 2.644E-01 4.351E-07 6.841E-08
   5.350E+06 2.487E+02 8.577E+15 1.292E+00 3.117E+04 3.317E+04 7.190E-10 4.837E-09 2.230E-06 2.799E-03 4.067E-05 1.382E-09 1.630E-06 2.753E+13 3.376E+07 2.588E-01 4.378E-07 7.038E-08
   5.450E+06 2.119E+02 7.310E+15 9.924E-01 2.629E+04 2.462E+04 8.001E-10 5.360E-09 2.423E-06 2.799E-03 4.069E-05 1.203E-09 1.485E-06 2.348E+13 3.126E+07 2.561E-01 4.404E-07 7.231E-08
   5.550E+06 1.806E+02 6.229E+15 7.639E-01 2.165E+04 1.844E+04 8.867E-10 5.932E-09 2.596E-06 2.799E-03 4.071E-05 1.057E-09 1.339E-06 2.002E+13 2.853E+07 2.565E-01 4.428E-07 7.419E-08
   5.650E+06 1.539E+02 5.309E+15 5.931E-01 1.747E+04 1.397E+04 9.990E-10 6.562E-09 2.750E-06 2.799E-03 4.072E-05 9.400E-10 1.196E-06 1.708E+13 2.564E+07 2.616E-01 4.451E-07 7.601E-08
