,Temp [K],Press [hPa],Alt [km]
0,604.8141081124907,5.960300031304655e-06,143.49260193757834
1,554.7247345761625,9.826900182474674e-06,135.0375735744517
2,487.76818392952043,1.6201850527863826e-05,127.44933864987705
3,412.673862993851,2.671225107775399e-05,120.90562398280352
4,336.5222567500563,4.404100018007284e-05,115.46934342069646
5,272.29629084643034,7.261274781455995e-05,111.05292278448877
6,230.37235535118458,0.00011971900093499244,107.39982753709276
7,208.51695609331298,0.00019738000389679655,104.20144772011065
8,199.91096038147245,0.0003254225049431625,101.2178820982298
9,199.33899547920277,0.0005365325108641628,98.29653674886498
10,202.09166732045435,0.0008846024854847201,95.35717039158521
11,205.1631745933529,0.001458457461467333,92.37506573477388
12,206.70689214002414,0.0024045749569268082,89.36014194090929
13,206.2467445909483,0.003978249878855422,86.31886479153614
14,205.31232101318957,0.006556825610459782,83.30735961790438
15,206.34389907736065,0.010813825610966887,80.29392512938001
16,210.3282870105386,0.01789799989637686,77.2190736251073
17,217.53958514940496,0.029557750167441554,74.07228971127387
18,226.7855982476777,0.04873074976785574,70.81537068813176
19,236.80811791229792,0.07991075108293444,67.45180439019857
20,246.7282515444628,0.12827324826503173,64.09135450591259
21,256.0482350657581,0.19811999663943425,60.87950079380899
22,263.51626970538837,0.29202500445535406,57.9173441667639
23,268.7311971692352,0.41016750037670135,55.260605903611705
24,272.121702595537,0.5534699885174632,52.882024662477775
25,273.82237873599775,0.7304799801204354,50.66218482426202
26,273.7416542606933,0.9559475001879036,48.505519442622116
27,271.8746693425021,1.2447949848137796,46.39653190491303
28,268.22386617025853,1.6128499992191792,44.348556167069596
29,263.33416664095205,2.0793249714188278,42.37195113520776
30,258.0881176531043,2.6674249675124884,40.471008190930704
31,253.10968851796434,3.4048750530928373,38.644527827067066
32,248.47338750941307,4.324574954807758,36.88898582983621
33,243.9851573083531,5.465399939566851,35.20127291694054
34,239.75068249080084,6.872850004583597,33.578697216551774
35,236.00465916660454,8.59972508624196,32.01759042384848
36,232.81283110710484,10.70705009624362,30.513372131814638
37,230.03332384915063,13.264750130474567,29.061912670252788
38,227.38606628665067,16.35175058618188,27.660817383473056
39,224.713119010506,20.056750625371933,26.309067855629547
40,222.0851518656636,24.47899989783764,25.005741945684626
41,219.58885600642506,29.7279991209507,23.749524377023597
42,217.39073263951144,35.92325001955032,22.538485901927167
43,215.25367899087723,43.1937500834465,21.371022991164043
44,213.15875507506968,51.67749896645546,20.246236308430124
45,210.72474829138383,61.52049824595451,19.164245597420717
46,208.10362672598345,73.75095784664154,18.05484016209468
47,206.19599631341526,87.82123029232025,16.99350495497081
48,206.0719647821652,103.31712663173676,16.013006864651715
49,207.51184853174877,121.54724076390266,15.029278794602625
50,209.86121549003508,142.99403876066208,14.036478810183176
51,212.7485667666514,168.22507977485657,13.031188085114643
52,216.210958827225,197.9080867022276,12.019816768549093
53,220.76021167361006,232.82861895859241,10.996639888344717
54,226.90230728459494,273.9108167588711,9.946178516412187
55,234.32239462049705,322.2419023513794,8.861794349149484
56,242.46541388526836,379.10090386867523,7.73889673875605
57,250.70789785909136,445.992574095726,6.575626823712091
58,258.768600497051,524.6871747076511,5.3721451454659315
59,265.65136153340075,609.7786948084831,4.2239111896136485
60,271.1401600793031,691.3894303143024,3.240276715909188
61,275.0596347410091,763.404481112957,2.4498007119254996
62,277.4521922224117,820.8583686500788,1.8634863971244686
63,279.3217029678842,859.5347665250301,1.4882845777926996
64,280.8107971030683,887.0202489197254,1.2303086985167437
65,282.31106135834295,912.644546944648,0.99552792455213
66,283.73958524527677,936.1983984708786,0.7842669095473334
67,285.0448156825981,957.485479535535,0.5968865856719877
68,286.08660694210096,976.325407391414,0.43376798898434493
69,286.75425834486634,992.556095123291,0.29502695264167733
