
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   5.000E+04 9.538E+05 2.447E+19 2.239E+05 2.075E-18 2.378E+06 0.000E+00 5.892E-35 9.078E-36 5.050E-06 2.260E-06 1.924E-08 9.341E-03 5.139E+18 1.125E+06 2.969E-03 4.950E-32 1.711E-34
   1.500E+05 8.441E+05 2.208E+19 1.714E+05 4.342E-16 2.669E+06 0.000E+00 1.212E-32 3.181E-33 5.455E-06 2.448E-06 2.216E-08 6.181E-03 4.637E+18 1.208E+06 3.790E-03 1.282E-29 8.557E-32
   2.500E+05 7.454E+05 1.983E+19 1.328E+05 6.593E-14 2.986E+06 0.000E+00 1.837E-30 7.916E-31 5.791E-06 2.613E-06 2.600E-08 4.200E-03 4.164E+18 1.311E+06 4.793E-03 2.380E-27 2.528E-29
   3.500E+05 6.568E+05 1.783E+19 8.748E+04 5.679E-12 3.260E+06 0.000E+00 1.835E-28 1.276E-28 5.967E-06 2.759E-06 3.064E-08 2.495E-03 3.744E+18 1.348E+06 5.883E-03 2.860E-25 4.263E-27
   4.500E+05 5.771E+05 1.602E+19 5.165E+04 3.128E-10 3.460E+06 0.000E+00 1.226E-26 1.420E-26 6.034E-06 2.887E-06 3.579E-08 1.375E-03 3.365E+18 1.361E+06 6.974E-03 2.257E-23 4.358E-25
   5.500E+05 5.056E+05 1.439E+19 2.663E+04 4.154E-08 3.545E+06 0.000E+00 5.752E-25 4.188E-24 5.987E-06 3.000E-06 4.115E-08 6.891E-04 3.023E+18 1.316E+06 7.939E-03 1.393E-21 4.865E-23
   6.500E+05 4.414E+05 1.291E+19 1.192E+04 3.156E-06 3.510E+06 0.000E+00 2.137E-23 7.848E-22 5.844E-06 3.100E-06 4.651E-08 3.115E-04 2.712E+18 1.163E+06 8.702E-03 9.083E-20 6.012E-21
   7.500E+05 3.838E+05 1.156E+19 4.614E+03 5.031E-05 3.365E+06 0.000E+00 5.469E-22 3.454E-20 5.607E-06 3.187E-06 5.190E-08 1.260E-04 2.429E+18 9.621E+05 9.225E-03 3.226E-18 2.500E-19
   8.500E+05 3.324E+05 1.032E+19 1.526E+03 2.699E-04 3.149E+06 0.000E+00 8.709E-21 5.852E-19 5.310E-06 3.264E-06 5.745E-08 4.468E-05 2.168E+18 8.289E+05 9.557E-03 5.497E-17 4.265E-18
   9.500E+05 2.866E+05 9.172E+18 4.225E+02 6.581E-04 2.909E+06 0.000E+00 9.538E-20 5.337E-18 4.989E-06 3.331E-06 6.357E-08 1.344E-05 1.926E+18 7.678E+05 9.813E-03 5.584E-16 4.051E-17
   1.050E+06 2.460E+05 8.087E+18 7.778E+01 6.768E-04 2.753E+06 0.000E+00 7.906E-19 3.188E-17 4.680E-06 3.390E-06 7.275E-08 2.625E-06 1.698E+18 6.933E+05 1.041E-02 4.043E-15 2.616E-16
   1.150E+06 2.105E+05 7.064E+18 8.231E+01 2.635E-03 2.919E+06 0.000E+00 5.172E-18 1.419E-16 4.478E-06 3.441E-06 9.228E-08 2.629E-06 1.484E+18 5.762E+05 1.252E-02 2.323E-14 1.311E-15
   1.250E+06 1.795E+05 6.126E+18 1.027E+02 8.319E-03 3.641E+06 0.000E+00 2.719E-17 5.150E-16 4.365E-06 3.486E-06 1.362E-07 2.636E-06 1.287E+18 3.832E+05 1.787E-02 1.112E-13 5.525E-15
   1.350E+06 1.528E+05 5.286E+18 1.452E+02 2.277E-02 5.128E+06 0.000E+00 1.174E-16 1.624E-15 4.285E-06 3.526E-06 2.264E-07 2.652E-06 1.110E+18 2.338E+05 2.898E-02 4.534E-13 2.039E-14
   1.450E+06 1.298E+05 4.542E+18 2.109E+02 5.662E-02 7.387E+06 0.000E+00 4.284E-16 4.652E-15 4.252E-06 3.563E-06 3.825E-07 2.679E-06 9.540E+17 1.812E+05 4.831E-02 1.601E-12 6.725E-14
   1.550E+06 1.100E+05 3.880E+18 2.968E+02 1.310E-01 1.026E+07 0.000E+00 1.359E-15 1.242E-14 4.320E-06 3.600E-06 6.119E-07 2.719E-06 8.149E+17 1.717E+05 7.826E-02 4.983E-12 2.004E-13
   1.650E+06 9.325E+04 3.287E+18 4.092E+02 2.840E-01 1.388E+07 0.000E+00 3.832E-15 3.119E-14 4.580E-06 3.639E-06 9.217E-07 2.771E-06 6.903E+17 1.810E+05 1.250E-01 1.386E-11 5.434E-13
   1.750E+06 7.909E+04 2.764E+18 5.555E+02 5.794E-01 1.838E+07 0.000E+00 9.760E-15 7.393E-14 5.075E-06 3.680E-06 1.311E-06 2.835E-06 5.805E+17 2.044E+05 1.978E-01 3.493E-11 1.349E-12
   1.850E+06 6.720E+04 2.322E+18 7.391E+02 1.120E+00 2.378E+07 0.000E+00 2.281E-14 1.658E-13 5.758E-06 3.727E-06 1.779E-06 2.910E-06 4.877E+17 2.389E+05 3.061E-01 8.075E-11 3.095E-12
   1.950E+06 5.720E+04 1.956E+18 9.623E+02 2.067E+00 3.005E+07 0.000E+00 4.963E-14 3.530E-13 6.622E-06 3.781E-06 2.320E-06 2.994E-06 4.108E+17 2.842E+05 4.614E-01 1.736E-10 6.628E-12
   2.050E+06 4.876E+04 1.653E+18 1.229E+03 3.656E+00 3.722E+07 0.000E+00 1.018E-13 7.174E-13 7.708E-06 3.844E-06 2.922E-06 3.083E-06 3.471E+17 3.428E+05 6.792E-01 3.510E-10 1.338E-11
   2.150E+06 4.163E+04 1.400E+18 1.553E+03 6.214E+00 4.558E+07 2.781-158 1.984E-13 1.398E-12 9.101E-06 3.920E-06 3.578E-06 3.176E-06 2.940E+17 4.195E+05 9.858E-01 6.727E-10 2.565E-11
   2.250E+06 3.558E+04 1.187E+18 1.947E+03 1.017E+01 5.542E+07 2.679-139 3.698E-13 2.619E-12 1.091E-05 4.012E-06 4.281E-06 3.272E-06 2.493E+17 5.208E+05 1.418E+00 1.229E-09 4.688E-11
   2.350E+06 3.046E+04 1.008E+18 2.428E+03 1.608E+01 6.705E+07 1.734-122 6.620E-13 4.734E-12 1.326E-05 4.125E-06 5.016E-06 3.369E-06 2.117E+17 6.551E+05 2.029E+00 2.147E-09 8.203E-11
   2.450E+06 2.610E+04 8.567E+17 3.014E+03 2.457E+01 8.074E+07 4.904-108 1.141E-12 8.271E-12 1.635E-05 4.263E-06 5.766E-06 3.468E-06 1.799E+17 8.332E+05 2.885E+00 3.598E-09 1.377E-10
   2.550E+06 2.240E+04 7.290E+17 3.707E+03 3.636E+01 9.640E+07 1.351E-95 1.900E-12 1.398E-11 2.032E-05 4.434E-06 6.508E-06 3.568E-06 1.531E+17 1.066E+06 4.062E+00 5.798E-09 2.224E-10
   2.650E+06 1.925E+04 6.214E+17 4.522E+03 5.218E+01 1.142E+08 7.125E-85 3.060E-12 2.288E-11 2.546E-05 4.647E-06 7.218E-06 3.670E-06 1.305E+17 1.370E+06 5.665E+00 8.992E-09 3.457E-10
   2.750E+06 1.656E+04 5.304E+17 5.462E+03 7.257E+01 1.340E+08 1.274E-75 4.774E-12 3.626E-11 3.214E-05 4.913E-06 7.860E-06 3.773E-06 1.114E+17 1.759E+06 7.816E+00 1.344E-08 5.180E-10
   2.850E+06 1.427E+04 4.533E+17 6.523E+03 9.782E+01 1.555E+08 1.251E-67 7.226E-12 5.564E-11 4.083E-05 5.245E-06 8.402E-06 3.878E-06 9.519E+16 2.252E+06 1.065E+01 1.937E-08 7.485E-10
   2.950E+06 1.231E+04 3.879E+17 7.691E+03 1.277E+02 1.782E+08 1.017E-60 1.062E-11 8.264E-11 5.215E-05 5.657E-06 8.811E-06 3.984E-06 8.144E+16 2.860E+06 1.432E+01 2.696E-08 1.044E-09
   3.050E+06 1.063E+04 3.320E+17 8.919E+03 1.614E+02 2.010E+08 9.737E-55 1.518E-11 1.188E-10 6.687E-05 6.163E-06 9.054E-06 4.091E-06 6.972E+16 3.594E+06 1.893E+01 3.624E-08 1.407E-09
   3.150E+06 9.192E+03 2.845E+17 1.014E+04 1.974E+02 2.224E+08 1.479E-49 2.111E-11 1.653E-10 8.581E-05 6.777E-06 9.112E-06 4.198E-06 5.973E+16 4.458E+06 2.455E+01 4.710E-08 1.835E-09
   3.250E+06 7.962E+03 2.438E+17 1.127E+04 2.337E+02 2.407E+08 4.628E-45 2.859E-11 2.228E-10 1.099E-04 7.509E-06 8.982E-06 4.303E-06 5.118E+16 5.452E+06 3.114E+01 5.928E-08 2.317E-09
   3.350E+06 6.907E+03 2.091E+17 1.223E+04 2.686E+02 2.548E+08 3.714E-41 3.775E-11 2.915E-10 1.402E-04 8.367E-06 8.688E-06 4.407E-06 4.390E+16 6.577E+06 3.860E+01 7.238E-08 2.842E-09
   3.450E+06 6.002E+03 1.796E+17 1.300E+04 3.002E+02 2.642E+08 9.251E-38 4.863E-11 3.708E-10 1.780E-04 9.356E-06 8.266E-06 4.508E-06 3.771E+16 7.834E+06 4.683E+01 8.596E-08 3.394E-09
   3.550E+06 5.224E+03 1.545E+17 1.357E+04 3.273E+02 2.698E+08 8.412E-35 6.118E-11 4.601E-10 2.251E-04 1.048E-05 7.758E-06 4.604E-06 3.244E+16 9.239E+06 5.585E+01 9.960E-08 3.961E-09
   3.650E+06 4.555E+03 1.332E+17 1.402E+04 3.493E+02 2.730E+08 3.209E-32 7.525E-11 5.587E-10 2.849E-04 1.175E-05 7.192E-06 4.693E-06 2.797E+16 1.082E+07 6.584E+01 1.129E-07 4.532E-09
